preferential	jaccard	adamic adar	resource allocation	is_dorm	is_year	year_diff	from_high_school	to_high_school	from_major	to_major	is_faculty	is_gender	label
21630	0.06143344709897611	125.37413085861866	2710.0	0	1	0	1363	3478	260	316	1	0	1
14278	0.12206572769953052	187.8991831405854	4478.0	0	1	0	1344	2702	249	257	1	1	1
55208	0.18204488778054864	553.9402803056742	15834.0	0	0	3	0	25968	275	275	1	1	1
7686	0.0935672514619883	118.0852480658198	2926.0	0	1	0	1708	50261	260	314	1	0	1
11284	0.15639810426540285	245.81114688432777	6635.0	0	1	0	22926	53597	316	318	1	1	1
35685	0.1419939577039275	343.92514965399425	8317.0	0	0	1	2253	2605	294	330	1	0	1
40824	0.21621621621621623	508.0834395523436	11904.0	0	1	0	5306	50857	257	291	1	1	1
12028	0.20108695652173914	265.8939350173371	6327.0	0	0	0.8806246691372053	0	24162	293	297	1	1	1
18080	0.21875	357.3130369625047	8746.0	0	1	0	5211	50138	312	333	1	0	1
15093	0.0379746835443038	66.0301552980099	1655.0	0	0	1	1714	50347	0	238	1	1	1
31666	0.08630952380952381	211.72030472678043	5352.0	0	0	3	2068	2209	249	314	0	0	1
14878	0.08368200836820083	149.35687980523804	3757.0	0	0	1	2452	7871	262	326	1	1	1
16874	0.027559055118110236	53.356336255675615	1587.0	0	0	2	2026	50261	249	270	0	1	1
5778	0.15	137.4482247216403	2345.0	0	1	0	1941	50556	248	282	1	1	1
12200	0.11	157.83912601179128	3543.0	0	1	0	3387	20650	308	308	1	0	1
28080	0.037037037037037035	87.91196034161362	2070.0	0	1	0	1267	50467	257	314	1	1	1
15857	0.1415929203539823	231.3363669242338	6005.0	0	0	2	7775	23618	238	273	0	1	1
4050	0.09166666666666666	80.58147529545379	1925.0	0	0	0.8806246691372053	0	25681	0	238	1	0	1
12932	0.045871559633027525	76.02134508190008	2200.0	0	1	0	1963	3675	249	260	1	0	1
22325	0.11486486486486487	253.73307727853202	6624.0	0	0	1	2460	25978	266	320	1	1	1
13860	0.08636363636363636	138.38409506098486	3441.0	0	1	0	0	3036	279	327	1	1	1
4176	0.038461538461538464	34.60646771771563	692.0	0	0	1	2031	54007	310	314	1	0	1
64512	0.04970178926441352	193.56346988075344	6183.0	0	0	3	2277	2997	0	249	0	0	1
2585	0.0851063829787234	55.01130374945154	1049.0	0	1	0	2204	5570	277	320	1	1	1
21632	0.043478260869565216	91.78702782650895	2226.0	0	1	0	0	2654	249	316	1	0	1
29070	0.12091503267973856	278.7192522226367	7432.0	0	0	1	20495	51145	270	278	1	0	1
9308	0.05963302752293578	89.28813413685883	1767.0	0	0	2	5845	22393	0	275	1	1	1
14652	0.029661016949152543	52.0845938339185	1642.0	0	0	2	0	20481	316	326	1	1	1
30240	0.0374331550802139	98.75936539342152	2062.0	0	0	1	0	2042	275	310	1	1	1
7905	0.21176470588235294	265.00231855966405	6730.0	0	1	0	23308	25529	267	316	0	1	1
50764	0.14609571788413098	435.55142049675635	11622.0	0	0	1	766	2442	275	314	1	1	1
14508	0.060897435897435896	143.12645774934504	3730.0	0	0	2	25996	50768	243	262	1	1	1
35360	0.11549295774647887	296.7274884491265	7105.0	0	1	0	51382	51530	314	314	1	1	1
18318	0.07942238267148015	163.59918007939575	4140.0	0	1	0	660	2467	314	314	1	1	1
20933	0.18548387096774194	319.7082559262695	6630.0	0	1	0	0	24411	245	270	1	1	1
16500	0.04048582995951417	77.60780365326164	2479.0	0	0	1	3199	15299	282	282	0	1	1
22950	0.04229607250755287	103.10039065431657	3055.0	0	0	2	1544	3769	291	314	0	0	1
13440	0.1517509727626459	277.9951766911451	6513.0	0	1	0	2443	54787	282	311	1	0	1
2520	0.12222222222222222	77.01033225896491	1572.0	0	0	1	742	3120	279	299	0	1	1
16920	0.07719298245614035	158.3802505312677	3921.0	0	0	1	23105	24253	245	267	0	1	1
11550	0.08585858585858586	124.59163044933555	3641.0	0	1	0	1466	23028	314	327	1	1	1
73872	0.1457905544147844	544.5474512749113	15854.0	0	1	0	1822	9105	238	304	1	0	1
9912	0.052083333333333336	74.33437384282519	1959.0	0	0	2	0	2277	316	327	1	1	1
24633	0.0903010033444816	186.83174963728337	4165.0	0	1	0	3218	51909	309	331	1	0	1
58558	0.2097457627118644	737.4003222157385	18665.0	0	1	0	17646	50254	275	314	1	1	1
10640	0.078125	102.84719845773373	2041.0	0	1	0	753	50454	248	267	1	1	1
17658	0.04912280701754386	100.6496824561291	2141.0	0	1	0	742	13240	238	282	1	1	1
53820	0.07289293849658314	228.65206557286746	4935.0	0	1	0	0	15835	275	334	1	0	1
7280	0.0611353711790393	100.73332196038298	2268.0	0	0	1.8806246691372053	2784	25895	275	279	0	0	1
60690	0.052742616033755275	186.02112783508176	4760.0	0	0	1	1964	2288	0	249	1	0	1
35321	0.3087248322147651	689.5177083048683	18165.0	1	0	0.11937533086279473	819	50054	243	312	1	1	1
10665	0.15053763440860216	207.90556208534332	5818.0	0	1	0	3080	53759	238	275	1	0	1
5280	0.07222222222222222	90.31027865371821	2147.0	0	1	0	2849	9753	0	332	1	0	1
21625	0.2627118644067797	451.9103411784451	10815.0	0	1	0	5873	6796	0	248	1	1	1
8932	0.0732484076433121	160.38812078728722	3273.0	0	1	0	50107	56544	266	308	1	0	1
8480	0.10059171597633136	111.13236507303533	2369.0	0	1	0	0	16209	249	275	1	1	1
163875	0.07407407407407407	416.49812754989966	10907.0	0	0	6	1738	17646	314	320	0	1	1
39900	0.05867970660146699	178.3639228428103	4845.0	0	0	1	0	15825	279	297	1	0	1
3105	0.014285714285714285	14.226788472762982	326.0	0	1	0	5221	5238	265	309	1	1	1
27008	0.32421875	596.1772925193101	13710.0	0	1	0	2891	2891	249	253	1	0	1
15312	0.10548523206751055	190.66832135003287	5200.0	0	0	1	1334	52548	0	249	1	0	1
6762	0.006349206349206349	15.413826233078122	445.0	0	0	2	0	2348	297	316	1	1	1
18054	0.24553571428571427	381.24921896270706	7634.0	0	1	0	6095	25892	249	273	1	1	1
9380	0.07368421052631578	98.80169164783189	2165.0	0	0	1	1943	23971	238	250	0	0	1
8415	0.1794871794871795	197.43685015257785	4323.0	0	1	0	16420	20700	0	0	1	0	1
10944	0.2138728323699422	258.18267856467475	5625.0	0	1	0	1973	9944	249	282	1	0	1
17205	0.05555555555555555	105.24546164913816	2794.0	0	0	2	15825	20481	311	316	1	1	1
62287	0.06889352818371608	250.4301220278915	7256.0	0	0	2	1749	23308	270	314	1	1	1
54760	0.07366071428571429	233.6633721229215	5482.0	0	0	2	5252	50701	238	325	1	0	1
36380	0.15803108808290156	444.8826994031117	10872.0	1	0	0.11937533086279473	742	52262	246	332	0	0	1
5529	0.03355704697986577	35.83830374674672	775.0	0	1	0	50307	50486	238	248	1	1	1
3762	0.12844036697247707	102.13516231114987	2416.0	0	1	0	7775	25700	0	249	1	0	1
13206	0.175	241.45751307518876	4777.0	0	1	0	19556	50025	275	279	1	0	1
26533	0.3092369477911647	570.4793858367564	14792.0	1	1	0	3654	23618	267	273	1	1	1
17172	0.12133891213389121	222.80874731607688	6346.0	0	1	0	1800	3080	249	287	1	0	1
56330	0.10930232558139535	344.6951973226236	8539.0	0	1	0	4355	50215	238	276	1	0	1
10080	0.1907514450867052	242.43964539066263	6061.0	0	1	0	11067	24162	253	297	1	1	1
27380	0.10631229235880399	237.9882615712533	6420.0	0	1	0	2941	52941	0	309	1	0	1
27939	0.2878787878787879	549.1112177668142	12742.0	1	1	0	1797	23620	0	308	1	1	1
14606	0.11328125	197.3809991364991	3800.0	0	0	2	1606	2995	249	308	1	1	1
53318	0.03924914675767918	171.3480359960491	4558.0	0	0	2	1447	59165	285	312	1	0	1
13132	0.11914893617021277	202.7945851576436	5025.0	0	0	2.1193753308627947	1451	25832	308	314	1	0	1
7040	0.09644670050761421	137.99025885037472	3200.0	0	0	1	0	2366	253	282	0	0	1
1590	0.0641025641025641	33.49980222753396	661.0	0	0	1	9529	50682	249	275	1	1	1
18515	0.08235294117647059	154.9931750730176	4296.0	0	1	0	2850	2965	277	314	1	1	1
18240	0.01935483870967742	42.81882520539838	900.0	0	0	1	2443	22250	0	282	1	1	1
23998	0.36403508771929827	580.1083928013912	12196.0	0	1	0	719	53045	248	275	1	1	1
9024	0.043668122270742356	72.69307494493663	1842.0	0	1	0	1803	2277	0	314	1	1	1
18912	0.06159420289855073	127.69213996368265	3892.0	0	1	0	6846	25797	289	316	1	0	1
11223	0.20670391061452514	274.2522983426292	7287.0	0	1	0	50347	50956	238	247	1	0	1
42240	0.23835616438356164	633.1352841011434	15199.0	0	1	0	17137	24512	238	316	1	1	1
27800	0.12166172106824925	304.648257277529	8261.0	0	1	0	0	2481	238	316	1	0	1
5264	0.11188811188811189	114.07017267951633	2434.0	0	0	1	24936	56804	239	266	1	1	1
67873	0.10272536687631027	363.4706613777969	9905.0	0	1	0	1421	7851	285	327	1	0	1
10693	0.04153354632587859	77.77219517250717	909.0	0	0	1	719	2748	270	308	1	0	1
45279	0.030042918454935622	103.27117056772325	2463.0	0	0	1	50822	52706	247	279	1	1	1
1755	0.1506849315068493	79.5965379265367	1826.0	0	0	1	3120	12261	277	299	0	0	1
31635	0.3383458646616541	658.8355946778064	15885.0	1	0	1	1762	1800	267	311	1	1	1
11187	0.0707070707070707	100.93096386156627	2290.0	0	0	3	1730	50170	0	316	0	0	1
22946	0.0838150289017341	211.11317433577835	5471.0	0	0	1	2960	50039	293	316	1	1	1
27572	0.05454545454545454	131.6966649629282	3377.0	0	0	2	1795	25777	238	314	1	0	1
14151	0.09734513274336283	169.5044456632506	4911.0	0	1	0	50136	53236	0	275	1	0	1
28576	0.0391644908616188	112.38160654834809	3174.0	0	1	0	1267	2376	249	267	1	1	1
21147	0.09363295880149813	184.65492599421032	4908.0	0	1	0	3042	50136	275	331	1	0	1
32240	0.029850746268656716	104.44024909626798	2712.0	0	1	0.0	766	50060	0	0	1	0	1
25092	0.10847457627118644	226.58151841454597	4995.0	0	1	0	2201	20454	273	320	1	1	1
63089	0.23786407766990292	729.6026769264424	18623.0	1	1	0	0	3326	275	316	1	1	1
11342	0.05952380952380952	109.88641424973737	2727.0	0	0	1	2366	51793	266	327	1	0	1
7298	0.02336448598130841	41.321120406807985	1846.0	0	0	1	1424	50058	315	324	0	0	1
22713	0.053691275167785234	112.86886008092026	2732.0	0	0	1	9351	19619	279	332	0	0	1
3825	0.01680672268907563	26.70799739047507	508.0	0	1	0	1672	2395	248	331	1	0	1
5304	0.021505376344086023	27.279524276663714	459.0	0	1	0	24211	50467	244	314	1	1	1
60424	0.05222734254992319	242.26948068258056	5484.0	1	1	0	2849	6493	297	316	1	1	1
2365	0.0425531914893617	22.367717613060453	196.0	0	0	1	0	2433	249	287	0	0	1
68	0.16666666666666666	14.057653339963936	120.0	0	0	3	0	3527	249	266	1	0	1
18190	0.02973977695167286	60.53708221580512	1758.0	0	0	1	0	744	249	333	1	0	1
30418	0.03735632183908046	102.3687341742184	3587.0	0	0	1	23034	50474	327	327	1	0	1
8232	0.015	24.32858632171305	1028.0	0	0	0.11937533086279473	0	2026	249	318	1	1	1
17982	0.18181818181818182	322.3351167612803	9238.0	0	0	1	0	2280	238	308	1	1	1
19608	0.047619047619047616	94.67999114358868	2123.0	0	1	0	2454	5978	249	267	1	1	1
1853	0.0	0.0	0.0	0	0	1	0	1267	243	257	1	0	1
28860	0.14429530201342283	339.96700859938846	10918.0	0	0	1	2426	51286	279	333	0	1	1
19097	0.21551724137931033	357.4455629579253	8101.0	0	1	0	50138	53045	275	333	1	0	1
52125	0.055441478439425054	193.62029254715964	4646.0	0	0	7	1738	23620	0	320	0	0	1
10385	0.15025906735751296	213.95612367258397	5359.0	0	1	0	23254	23267	235	287	1	0	1
2891	0.02857142857142857	20.847892337313628	445.0	0	1	0	2257	3062	243	282	1	1	1
59928	0.24946695095948826	763.8180287361013	13195.0	1	1	0	2881	52401	0	282	1	1	1
27300	0.12654320987654322	306.9196281049535	8015.0	1	1	0	2198	51530	249	314	1	1	1
11180	0.2	264.8945106067524	6199.0	1	1	0	8128	25637	248	278	1	1	1
62418	0.06708595387840671	235.49894310077067	5958.0	0	0	1	25968	51657	249	275	1	0	1
8016	0.23563218390804597	279.2463087839399	5408.0	0	0	0.11937533086279473	15244	15327	275	316	1	0	1
1034	0.0	0.0	0.0	0	0	1.8806246691372053	0	2572	0	0	0	0	1
156433	0.15789473684210525	806.9699098287854	19567.0	0	0	0.8806246691372053	50042	59165	309	312	1	1	1
18585	0.16049382716049382	286.4609683340427	7005.0	0	0	2	718	2198	249	309	1	1	1
16416	0.10330578512396695	189.74627066061865	5369.0	0	1	0	1355	21020	249	285	1	1	1
26574	0.03715170278637771	92.23640878923263	2585.0	0	0	1	2869	51657	0	314	1	1	1
26568	0.10625	252.75256759042415	6733.0	0	1	0	4378	16530	248	260	1	0	1
12375	0.10344827586206896	151.95654130787736	3501.0	0	1	0	2734	2734	260	332	1	1	1
17696	0.11570247933884298	199.62205446634974	4604.0	0	1	0	2355	2813	238	312	1	0	1
16695	0.08641975308641975	147.63716901887108	3015.0	0	0	1	2029	7775	266	320	1	1	1
20064	0.23478260869565218	377.16885962127236	7772.0	0	1	0	16530	52401	282	327	1	1	1
39438	0.07073170731707316	226.12728740092908	7236.0	0	1	0	1708	23308	270	314	1	1	1
29312	0.25263157894736843	512.9796689534112	11301.0	0	1	0	2928	55586	253	275	1	1	1
54448	0.1623529411764706	526.2186156613624	15094.0	0	0	1	22927	25539	265	273	1	0	1
37989	0.25	562.3839284795764	12864.0	0	1	0	1692	20454	279	321	1	1	1
11868	0.07420494699646643	139.01646775012222	2345.0	0	1	0	0	1267	275	333	1	1	1
12100	0.019169329073482427	42.8900651524641	913.0	0	0	1	1933	56210	267	314	0	0	1
23144	0.09006211180124224	209.67437762070705	5071.0	0	0	1	23129	51872	294	332	0	0	1
23232	0.11387900355871886	241.82054369884008	6739.0	0	0	1	2960	5375	0	312	1	0	1
18612	0.0749063670411985	136.57420753698779	2711.0	0	1	0	0	52582	270	275	1	1	1
116480	0.04747320061255743	224.46420905901329	5378.0	0	0	2	24512	51286	275	316	1	0	1
22211	0.28205128205128205	472.0231345014978	10496.0	0	1	0	2960	52075	238	279	1	1	1
49000	0.10436893203883495	324.6763794511829	9252.0	0	0	2	0	2748	296	324	1	1	1
22791	0.1678832116788321	323.520475792524	6991.0	0	1	0	2467	50661	314	314	1	1	1
41830	0.07272727272727272	204.36286462147646	5202.0	0	1	0	1649	1933	316	316	1	1	1
26754	0.26053639846743293	500.3612839877805	12462.0	1	1	0	5215	15814	0	314	1	1	1
47064	0.14511873350923482	427.4733468144932	13227.0	0	0	1	1702	2891	285	327	1	1	1
1144	0.1044776119402985	45.517895147204875	659.0	0	1	0	0	9318	0	249	1	1	1
54207	0.1509433962264151	477.3193938419758	12493.0	0	0	1	1355	21119	249	311	1	0	1
4100	0.015384615384615385	17.698094191688572	947.0	0	0	1	21142	25719	246	327	1	0	1
34928	0.09714285714285714	255.70636044149668	7080.0	0	1	0	0	15938	278	316	1	1	1
13320	0.1735159817351598	270.75706102943485	6237.0	0	1	0	1543	15853	282	327	1	0	1
6715	0.20588235294117646	190.95953712586777	3748.0	0	0	1	1797	21805	243	316	1	0	1
16472	0.09322033898305085	167.06181521704136	4739.0	0	1	0	1443	1805	260	326	1	0	1
13312	0.017543859649122806	29.15959840937465	704.0	0	0	1	1372	1965	260	260	0	0	1
79474	0.08183306055646482	362.2128488292	8797.0	0	1	0	2813	59165	312	312	1	0	1
3337	0.08256880733944955	59.66473927307231	1371.0	0	1	0	0	2439	311	314	1	0	1
35616	0.2197452229299363	514.6550200426158	13356.0	1	0	3	51517	54147	302	333	0	1	1
4116	0.085	114.9770823219788	2444.0	0	1	0	25832	57456	248	308	1	1	1
23718	0.1076388888888889	223.76762823278145	5239.0	0	1	0	0	1745	280	324	1	1	1
26496	0.030470914127423823	83.1220948028614	2269.0	0	0	1	0	2881	0	334	1	0	1
8241	0.07954545454545454	103.55094720258079	2605.0	0	1	0	10932	22827	0	331	1	1	1
28672	0.21379310344827587	452.6747549288396	11091.0	0	1	0	23654	55586	275	332	1	0	1
11520	0.051643192488262914	78.78308117835692	1760.0	0	1	0	0	1545	235	282	1	1	1
13205	0.10377358490566038	155.2527651295567	3295.0	0	0	1	0	1646	238	249	1	1	1
10428	0.08076923076923077	145.64452471300459	3000.0	0	1	0	636	19639	277	316	1	1	1
8040	0.04329004329004329	69.36624457083316	1323.0	0	1	0	664	50115	246	314	1	0	1
13508	0.017391304347826087	46.43321559504644	1316.0	0	0	1	1933	11382	267	331	0	0	1
10725	0.18556701030927836	265.7495927474541	6795.0	0	1	0	23620	23828	248	297	1	1	1
22785	0.05964912280701754	130.53616570654304	3754.0	0	0	2	5252	50225	250	302	1	0	1
5848	0.1	91.49378374730797	1465.0	0	1	0	3218	22956	275	316	1	0	1
19988	0.0694006309148265	149.415713461785	2862.0	0	1	0	1935	23129	267	332	0	0	1
30602	0.048	135.87522773129746	3706.0	0	0	1	20702	24054	277	314	0	1	1
3975	0.007874015748031496	8.45532722030456	351.0	0	0	0.11937533086279473	0	9529	249	314	1	0	1
22755	0.1323529411764706	259.8406314200236	6048.0	0	1	0	2941	10932	0	309	1	0	1
33630	0.07624633431085044	188.05848972946603	4274.0	0	1	0	2152	2792	249	314	1	0	1
9720	0.07407407407407407	134.60679933986572	3510.0	0	0	0.11937533086279473	1764	50390	253	325	0	1	1
6811	0.1393939393939394	158.570002714583	3173.0	0	1	0	0	5898	238	332	1	1	1
48944	0.053742802303262956	212.87787281982708	6386.0	0	1	0	2355	17646	238	314	1	1	1
4760	0.046052631578947366	49.76592464396704	1241.0	0	0	2	16055	25542	243	279	0	1	1
18928	0.07251908396946564	139.12257171184535	3339.0	0	1	0	1606	3241	0	308	1	1	1
3774	0.16822429906542055	123.71301794797208	2248.0	0	1	0	671	2401	235	278	1	1	1
21792	0.22813688212927757	441.4920539546786	10880.0	0	0	1	50540	52410	285	299	1	1	1
30997	0.08708708708708708	219.4327726187089	6064.0	0	0	2	1646	5040	249	249	0	1	1
35208	0.11143695014662756	291.70630980449863	8809.0	0	1	0	1764	50761	253	325	1	0	1
12258	0.038876889848812095	110.27459007042208	1683.0	0	1	0	2881	3135	0	246	1	1	1
5934	0.15671641791044777	146.51890078506244	3272.0	0	1	0	3221	5282	312	327	1	1	1
1740	0.08641975308641975	48.28194682305745	1164.0	1	1	0	50320	50660	249	327	1	1	1
25520	0.20863309352517986	439.1587901079783	12020.0	1	0	1	9283	20492	246	247	1	1	1
19205	0.09727626459143969	181.9995775027874	4386.0	0	1	0	23903	25523	250	291	1	0	1
14350	0.18981481481481483	290.6331822592288	6228.0	0	1	0	1305	25735	238	302	0	0	1
33098	0.21725239616613418	519.8008549608595	14566.0	0	0	0.8806246691372053	0	819	312	333	1	1	1
34286	0.07449856733524356	200.42151272307092	6025.0	0	0	2	2348	5002	248	314	1	0	1
4960	0.012345679012345678	15.69908438760073	531.0	0	0	1	0	51144	260	333	1	1	1
18172	0.0036900369003690036	6.672425341971495	102.0	0	0	1	2529	3080	0	309	0	0	1
1800	0.3076923076923077	106.41176381756775	1042.0	0	0	0.11937533086279473	0	783	284	284	1	1	1
92400	0.1009009009009009	421.0679210881886	11731.0	0	0	1	1913	2997	249	285	0	0	1
640	0.015267175572519083	13.094737505048093	216.0	0	1	0	1533	12077	275	320	1	0	1
19812	0.2747747747747748	420.54341875382454	8154.0	0	1	0	1935	24456	275	316	1	0	1
5719	0.08641975308641975	92.42742482570212	1625.0	0	0	1	50487	50531	243	255	1	0	1
25868	0.11513157894736842	259.00356578548127	6710.0	0	0	1	2052	51657	248	327	1	1	1
2209	0.22077922077922077	113.77485168865003	1915.0	0	1	0	0	60965	248	314	1	0	1
13464	0.0779816513761468	126.23763043394581	3380.0	0	0	1	25536	53553	249	277	1	1	1
15390	0.14746543778801843	218.30615592805307	4086.0	0	1	0	2832	24092	285	308	1	1	1
37200	0.2360248447204969	589.8234354457074	17803.0	1	1	0	25645	53347	236	284	1	1	1
29436	0.0471976401179941	116.60058861450908	3186.0	0	0	1	5040	15981	249	331	0	0	1
12798	0.16990291262135923	253.6199995999061	5611.0	1	0	2	766	3165	0	249	0	1	1
