preferential	jaccard	adamic adar	resource allocation	is_dorm	is_year	year_diff	from_high_school	to_high_school	from_major	to_major	is_faculty	is_gender	label
2262	0.0761904761904762	49.69334550289618	872.0	0	1	0	17154	50547	251	289	1	0	1
299	0.09090909090909091	18.298134185035963	207.0	0	1	0	0	25825	251	283	1	0	1
13746	0.04700854700854701	70.33144629056616	1170.0	0	1	0	9348	51337	251	251	1	1	1
34188	0.11079545454545454	281.84866891627047	8036.0	0	0	1	9262	15534	242	281	1	0	1
6664	0.018404907975460124	21.947970037639482	496.0	0	1	0	17970	51640	251	254	0	0	1
2210	0.08088235294117647	69.59114189241514	1038.0	0	1	0	3858	50083	245	251	1	1	1
120	0.047619047619047616	9.12670447284319	559.0	1	1	0	3202	55426	251	283	1	1	1
70884	0.057068741893644616	312.4526906484848	8661.0	0	0	0.8522256990006554	0	50928	0	242	0	0	1
8262	0.057803468208092484	77.90384343377825	3759.0	0	0	1	2061	16408	0	254	1	1	1
8964	0.03286384976525822	51.99551367337977	1275.0	0	0	1	17273	17636	245	248	1	0	1
2640	0.08333333333333333	59.09663889780482	1629.0	0	1	0	16530	53619	0	243	1	0	1
13409	0.05517241379310345	117.43045812140039	2966.0	0	1	0	10216	17563	251	266	1	0	1
6077	0.10204081632653061	110.33761021150649	3153.0	0	1	0	3953	9773	264	291	1	1	1
1674	0.07766990291262135	56.81579224781686	1513.0	1	1	0	16807	52828	0	0	1	1	1
20950	0.044543429844097995	138.12357048591622	2631.0	0	1	0	3638	16889	264	266	1	0	1
6072	0.04666666666666667	52.41196088469491	2718.0	0	0	2	1738	51587	0	266	1	1	1
11591	0.10091743119266056	154.69861767595867	3190.0	0	1	0	1429	3659	262	262	1	1	1
8232	0.030456852791878174	43.69451924359257	2430.0	0	1	0	3618	9763	236	269	1	0	1
20976	0.12840466926070038	232.19872124110552	6803.0	0	1	0	15934	25724	240	284	1	0	1
6864	0.0967741935483871	106.24599127964072	4084.0	0	1	0	1803	9261	266	284	1	0	1
12877	0.06607929515418502	106.9339030703645	2326.0	0	1	0	0	51017	242	251	1	0	1
43262	0.13008130081300814	350.3700597011207	9550.0	0	0	1	51037	53430	242	279	1	1	1
6318	0.11188811188811189	117.63609562509514	4260.0	0	1	0	17407	50104	242	266	1	1	1
34563	0.046632124352331605	139.60196586066417	5944.0	0	1	0	17353	50275	251	264	0	0	1
20916	0.050359712230215826	93.70686468360641	1586.0	0	0	1	16694	18073	264	283	1	0	1
13328	0.07834101382488479	124.39934575263692	4242.0	0	1	0	2028	17486	0	242	1	0	1
9660	0.12972972972972974	170.51518554956778	3785.0	0	1	0	0	16487	251	254	1	0	1
1846	0.031914893617021274	18.444432579201266	226.0	0	0	0.8522256990006554	0	50045	278	284	1	1	1
11725	0.11009174311926606	170.66865454947518	3686.0	0	0	1	3762	10732	243	283	0	1	1
5562	0.05909090909090909	87.62740936788599	1590.0	0	0	2	16496	17658	264	277	1	0	1
6478	0.09523809523809523	103.99358498022524	4065.0	0	1	0	0	51444	0	262	1	1	1
17460	0.06042296072507553	144.03951877587198	5110.0	0	1	0	20853	21653	264	289	1	0	1
6298	0.09696969696969697	108.42488634093482	3861.0	0	1	0	16074	50043	262	264	1	0	1
2232	0.1951219512195122	107.05227350575302	1864.0	0	0	1	0	50112	0	275	1	1	1
20640	0.13333333333333333	242.2918181880488	6606.0	0	1	0	9073	50152	281	291	1	1	1
6325	0.017964071856287425	24.568294682431304	1266.0	0	0	3	6347	51465	258	265	1	0	1
825	0.1836734693877551	51.98224252516384	567.0	1	1	0	15964	50078	278	282	1	0	1
31350	0.16558441558441558	365.61631329249076	9297.0	0	1	0	21094	50963	0	264	1	0	1
7332	0.029940119760479042	35.58937953925051	724.0	0	0	1	8947	9753	0	291	1	0	1
10187	0.12315270935960591	184.95742596510183	6979.0	1	1	0	24902	50089	236	266	1	1	1
17731	0.09836065573770492	168.85847736833466	4955.0	0	1	0	17645	50077	0	283	1	0	1
864	0.1111111111111111	43.881186449073965	721.0	0	1	0	842	15313	257	284	1	0	1
42224	0.09018567639257294	248.87286807636542	7708.0	0	0	1	17836	19744	0	283	1	1	1
2139	0.10476190476190476	74.25925997661568	1484.0	0	1	0	0	9570	0	243	1	0	1
12545	0.09787234042553192	162.24771989273933	3261.0	0	1	0	7008	25429	264	279	1	0	1
2356	0.05925925925925926	55.11995916021093	1093.0	0	1	0	0	17956	281	292	0	0	1
6700	0.022222222222222223	29.768065667646603	815.0	0	0	0.14777430099934463	9648	57519	236	251	1	0	1
13158	0.0963302752293578	151.89849389138743	5576.0	0	0	2	3284	50002	238	283	1	0	1
3318	0.07079646017699115	57.26893831468374	2863.0	0	0	0.14777430099934463	0	17307	0	282	1	0	1
3420	0.1308411214953271	82.64624228373812	1154.0	0	1	0	16337	16758	251	290	1	1	1
1904	0.1111111111111111	61.63776244386655	1263.0	0	0	1.1477743009993446	3735	51486	243	284	0	0	1
11872	0.14736842105263157	206.10140942581734	5264.0	0	1	0	5999	16168	266	283	1	1	1
49841	0.2640449438202247	665.3288565641216	14881.0	0	1	0	9378	17563	266	289	1	1	1
15582	0.12719298245614036	205.78669446455643	5797.0	0	0	1	16482	50509	278	281	0	1	1
12994	0.16744186046511628	256.13501917823424	7108.0	0	1	0	3574	18003	0	251	1	0	1
3600	0.03389830508474576	34.06089352428917	2611.0	0	0	2	8973	50172	242	266	0	1	1
4004	0.09322033898305085	75.02395639522514	2870.0	0	1	0	0	53663	236	289	1	1	1
41615	0.10569105691056911	276.63607523500286	6481.0	0	0	1	19744	50725	264	283	1	1	1
17420	0.06882591093117409	125.42299344784038	3150.0	0	1	0	1268	50043	238	264	1	0	1
2688	0.0707070707070707	44.99860783402712	731.0	0	1	0	21841	50649	0	0	1	0	1
5246	0.15748031496062992	128.37054147202355	2309.0	0	0	1	2061	16414	283	283	1	1	1
21472	0.027586206896551724	60.691602692427594	1989.0	0	0	0.8522256990006554	16496	20927	0	283	1	0	1
18984	0.10714285714285714	217.9106479982528	6819.0	0	1	0	0	50344	242	289	1	0	1
13366	0.12903225806451613	198.79537535106041	5689.0	0	1	0	16764	50275	251	254	1	0	1
10890	0.037142857142857144	89.29057593007494	1646.0	0	0	0.14777430099934463	16444	54563	0	236	0	0	1
196656	0.039959016393442626	528.2766831428764	9927.0	0	0	1.8522256990006554	0	21155	273	284	0	0	1
34335	0.09367088607594937	250.42843027447358	4810.0	0	1	0	17969	50043	242	284	1	0	1
14792	0.15178571428571427	227.95202228603335	3859.0	0	0	2	50011	50096	0	289	0	1	1
5624	0.06779661016949153	84.12520532067627	1920.0	1	1	0	17263	51047	0	242	1	1	1
9734	0.07352941176470588	105.10233898001779	3830.0	0	1	0	3569	5616	236	289	1	1	1
10947	0.30864197530864196	299.6182654654049	3819.0	0	1	0	15898	16159	236	273	1	1	1
15664	0.1228813559322034	207.42584024479805	6326.0	0	0	1	3749	50221	242	268	1	1	1
2088	0.05511811023622047	49.29011436822953	1050.0	0	0	3	9755	50128	251	251	0	1	1
10379	0.10869565217391304	134.78861180067716	4195.0	1	1	0	21083	50909	269	279	1	1	1
28324	0.21863799283154123	424.6236055428463	10008.0	0	0	2	18003	51017	281	284	1	1	1
25506	0.11666666666666667	250.24244286743544	6636.0	1	1	0	9776	50151	264	278	1	1	1
38052	0.089058524173028	238.68497315327744	4296.0	0	1	0	6126	50268	251	283	1	1	1
3780	0.05925925925925926	55.024438619685114	991.0	0	0	2	9542	21042	0	266	1	1	1
6426	0.03723404255319149	45.4730462289489	694.0	0	1	0	17348	53080	0	262	1	1	1
52461	0.06451612903225806	208.5849003701233	5482.0	0	0	0.14777430099934463	0	9705	0	268	1	0	1
14304	0.05150214592274678	87.2086657800335	3334.0	0	0	2	21095	25895	242	257	1	0	1
23634	0.15120274914089346	288.37666802726886	5073.0	1	1	0	50072	58346	0	284	1	1	1
62084	0.08651911468812877	320.34656447760307	10212.0	0	0	1	0	9678	254	260	1	1	1
7906	0.13496932515337423	147.31147957701862	4175.0	0	1	0	0	50171	238	283	1	1	1
8976	0.008130081300813009	19.07276067300835	2214.0	0	0	0.8522256990006554	15902	50909	0	242	0	1	1
32786	0.14873417721518986	323.35916477315607	6868.0	0	0	1	50400	50909	262	283	1	0	1
494	0.2857142857142857	69.74027677252508	2798.0	0	1	0	0	9224	0	264	1	0	1
17550	0.18303571428571427	299.5782180625908	8666.0	1	1	0	50010	50886	0	262	1	1	1
23490	0.05089820359281437	121.06622081201954	2907.0	0	1	0	9313	9705	251	268	1	0	1
20736	0.09848484848484848	191.9400165625686	6357.0	0	1	0	4381	50059	236	283	1	0	1
5952	0.19696969696969696	178.60301999378083	3754.0	1	1	0	50043	50416	236	283	1	0	1
32494	0.18892508143322476	408.66305135432407	8800.0	0	1	0	15926	17969	284	291	1	0	1
18200	0.15019762845849802	270.2905723402593	7168.0	1	1	0	9073	16924	0	254	1	0	1
25245	0.13780918727915195	283.5433401828887	8403.0	0	0	0.14777430099934463	3871	50454	251	266	1	0	1
12194	0.11659192825112108	179.80200642047322	3504.0	0	0	0.8522256990006554	17377	53523	0	264	1	0	1
19285	0.03832752613240418	74.36276031511207	1437.0	0	0	2	18078	50262	0	283	1	0	1
4356	0.06451612903225806	54.762505252075705	974.0	1	1	0	17934	21168	242	277	1	0	1
8372	0.07575757575757576	113.8755036969276	4732.0	1	1	0	9729	51532	241	251	1	1	1
6083	0.04697986577181208	46.39982849753712	853.0	0	1	0	17766	25724	277	289	1	0	1
6649	0.14864864864864866	159.00086705297485	5136.0	0	0	0.14777430099934463	16477	50089	251	266	1	0	1
19474	0.05172413793103448	102.552587106862	2087.0	0	1	0	3701	15931	251	284	1	0	1
16491	0.09608540925266904	193.67470494478144	5707.0	0	1	0	9319	9722	256	262	1	1	1
4760	0.09433962264150944	102.35657357154675	2203.0	1	1	0	16264	16487	251	254	1	0	1
2257	0.06521739130434782	42.81883012031611	946.0	0	0	2	2304	9654	242	248	0	0	1
11532	0.14210526315789473	190.7351665951996	5361.0	1	0	1.1477743009993446	17138	17138	262	284	1	0	1
15264	0.07331378299120235	178.04129171114744	4052.0	0	1	0	16911	51151	238	249	1	1	1
5130	0.027586206896551724	34.980020190857275	3032.0	0	0	3	16258	50172	0	278	0	1	1
8494	0.04736842105263158	69.09182731351615	3303.0	0	1	0	0	50963	242	284	1	1	1
2418	0.034782608695652174	24.892767453192988	747.0	1	1	0	9313	16807	0	0	1	0	1
14715	0.024793388429752067	67.55813170712595	2150.0	0	0	1	23307	50043	242	284	0	1	1
12663	0.04918032786885246	91.06444943269341	2821.0	0	0	1	3264	9313	236	240	0	1	1
7252	0.06832298136645963	69.55469794726818	960.0	0	0	2	15875	16109	251	262	0	1	1
8343	0.14285714285714285	162.35022717962377	3684.0	0	1	0	17397	51619	266	266	1	0	1
23584	0.06529209621993128	138.2486308918059	3602.0	0	0	1	0	50070	251	281	1	1	1
19458	0.07722007722007722	144.8307658785257	5145.0	0	0	1.1477743009993446	9495	9665	288	292	0	0	1
18515	0.10843373493975904	195.29204714630157	6172.0	1	1	0	16256	17636	251	264	1	0	1
5733	0.06944444444444445	66.22306522439382	1169.0	0	0	1	2849	9805	283	289	1	0	1
28324	0.14864864864864866	303.55590529685793	7233.0	1	1	0	8647	51017	249	284	1	0	1
16940	0.188	329.8999497843686	7035.0	0	0	1	9391	16939	236	248	1	1	1
11952	0.08095238095238096	127.69733028755799	4688.0	0	1	0	17870	18104	251	289	1	1	1
26928	0.1360544217687075	286.67500868348446	6226.0	0	1	0	9578	17396	266	284	1	1	1
2130	0.09782608695652174	64.8512114285704	1637.0	1	1	0	9611	16510	0	279	1	0	1
18928	0.06028368794326241	127.2827837153601	3711.0	0	1	0	17566	50415	0	283	1	0	1
7203	0.13953488372093023	156.5206494653032	2593.0	0	1	0	50314	50692	266	284	1	0	1
6014	0.052980132450331126	64.51546030719241	3769.0	0	0	1	9752	50544	279	283	0	0	1
1677	0.005366726296958855	15.131856960608793	105.0	0	1	0	3591	16758	282	283	1	0	1
12274	0.040345821325648415	107.97644475724302	4514.0	1	1	0	19033	50202	251	284	1	0	1
2499	0.13636363636363635	83.24387445349828	3096.0	0	1	0	3714	16969	251	251	1	0	1
2200	0.0990990990990991	71.27099771984773	1394.0	0	1	0	4296	9492	0	242	1	0	1
13736	0.1179245283018868	170.33140965558763	2968.0	0	1	0	2622	17287	240	284	1	0	1
5663	0.006165228113440197	30.313516491105105	405.0	0	1	0	9625	51226	251	284	1	1	1
1665	0.05128205128205128	26.85865233033996	471.0	0	1	0	22234	50325	279	279	1	1	1
17875	0.12605042016806722	221.641988166894	6610.0	0	1	0	9415	16482	0	0	1	0	1
4250	0.06711409395973154	69.13316078389899	2874.0	0	0	1	4007	17450	236	284	1	0	1
20358	0.2024793388429752	354.3640875383268	9540.0	1	1	0	9753	50078	0	249	1	1	1
10094	0.11666666666666667	145.15802079272567	2675.0	0	0	1	3638	50509	268	281	0	0	1
10830	0.1761904761904762	257.48973158095237	5179.0	0	0	2	9678	9678	281	283	0	0	1
10112	0.09900990099009901	146.39060291093995	5279.0	0	1	0	9634	50043	284	289	1	0	1
12463	0.14285714285714285	206.15383651914314	5448.0	0	0	1	3953	9565	291	291	1	1	1
2409	0.09278350515463918	62.25777982036045	1285.0	0	1	0	5213	16074	242	251	1	0	1
21456	0.028070175438596492	63.02038457414135	3383.0	0	0	1	9326	25895	0	257	1	0	1
39102	0.07529411764705882	226.32647162754992	6684.0	0	1	0	9530	17537	251	264	1	0	1
13416	0.12612612612612611	188.53390695055816	3338.0	0	1	0	16379	50314	0	289	1	1	1
540	0.0847457627118644	36.51166313991048	2498.0	0	1	0	842	9530	257	283	0	0	1
131104	0.0288659793814433	392.0377818256061	8377.0	0	1	0.0	0	0	0	273	0	0	1
5548	0.0	0.0	0.0	0	0	1	3762	8647	0	249	1	0	1
11088	0.2631578947368421	311.7723006580911	7408.0	0	1	0	21841	50314	0	256	1	0	1
3978	0.12173913043478261	98.98236533088107	2436.0	0	1	0	3979	50005	0	283	1	0	1
6035	0.2786885245901639	245.75406304509383	7065.0	0	0	1	6399	50157	236	251	1	1	1
13774	0.08163265306122448	134.9458936048097	2313.0	0	1	0	9484	50909	251	283	1	1	1
12120	0.13333333333333333	180.6183875081081	3722.0	0	1	0	16326	58346	0	242	1	0	1
20202	0.13851351351351351	300.48695443552856	8598.0	0	0	2	0	17566	283	283	0	1	1
6625	0.09876543209876543	107.07851553023663	1903.0	0	0	1	6893	9318	0	266	1	1	1
7007	0.20754716981132076	226.53681227668952	4354.0	0	1	0	21094	51380	251	251	1	1	1
18348	0.06274509803921569	125.36007095235684	5048.0	0	0	1	15903	16496	266	284	1	1	1
12240	0.19457013574660634	312.28477674025004	9102.0	0	0	1	0	16805	283	284	1	0	1
2730	0.10309278350515463	64.02022727300121	1253.0	0	1	0	17561	53057	0	0	1	0	1
28731	0.16040955631399317	339.43045562392905	7424.0	0	1	0	0	16414	0	240	1	1	1
26040	0.07667731629392971	181.22226264104864	6755.0	0	0	1	0	16763	254	283	1	0	1
12720	0.0761904761904762	115.6086839558317	4100.0	0	0	1	779	50365	282	289	1	1	1
107250	0.10906040268456375	464.5915837253166	10412.0	0	0	1	25475	50000	248	255	1	1	1
88068	0.058007566204287514	326.96813832504245	8263.0	0	0	1.1477743009993446	0	3762	0	0	0	0	1
15229	0.06276150627615062	114.6774588556708	4641.0	0	0	0.14777430099934463	0	5616	236	292	0	0	1
15200	0.1694915254237288	274.5900845474898	5324.0	0	1	0	16268	50131	238	252	1	1	1
10648	0.19428571428571428	243.91800847938467	7283.0	0	1	0	17486	50389	236	284	1	1	1
5002	0.10852713178294573	99.35767656356286	2531.0	0	1	0	23323	50089	254	266	1	1	1
8280	0.08196721311475409	106.61937360104619	3092.0	0	0	1	0	53834	240	251	1	0	1
8820	0.11834319526627218	143.46177999285405	3321.0	1	1	0	0	17661	0	291	1	0	1
10368	0.0761904761904762	117.67265173468545	4180.0	0	1	0	2381	17180	0	0	1	0	1
7110	0.12154696132596685	146.44817788600892	4145.0	0	1	0	3576	50257	272	279	1	1	1
42292	0.12568306010928962	320.9390082474885	7987.0	0	1	0	9776	16969	264	284	1	0	1
4680	0.17094017094017094	142.570737483578	5114.0	0	1	0	17965	50172	242	254	1	1	1
3654	0.006493506493506494	6.066089190457772	67.0	0	0	0.14777430099934463	3757	9771	236	248	0	0	1
14432	0.011764705882352941	27.15712307911253	2510.0	0	0	1	8953	51108	242	254	1	0	1
27824	0.07734806629834254	206.77134572039893	6982.0	0	1	0	50579	52666	264	283	1	1	1
864	0.03508771929824561	16.171098592201645	691.0	0	0	2.1477743009993446	0	51106	0	0	1	1	1
20124	0.05871886120996441	214.49864632078544	3549.0	1	1	0	3591	50045	0	283	1	1	1
16781	0.026615969581749048	53.271561529690786	1482.0	0	0	2	1429	1429	254	262	0	1	1
2209	0.10588235294117647	54.407004792067944	1088.0	1	1	0	9372	50801	0	240	1	1	1
3710	0.14634146341463414	120.40020733499894	2697.0	0	1	0	3246	21596	0	242	1	1	1
120541	0.08126410835214447	509.7524106179476	11142.0	0	0	1	51226	51427	251	257	1	1	1
23760	0.09187279151943463	190.41567024601017	4767.0	0	1	0	1732	18104	278	289	1	0	1
4600	0.05687203791469194	84.75778584884219	2199.0	0	1	0	16268	16388	0	252	1	1	1
37742	0.09166666666666666	244.20575594164325	7625.0	0	0	1	6278	6278	243	264	1	0	1
6708	0.0379746835443038	44.65068502378045	2731.0	0	0	2	3284	16077	238	278	0	0	1
2139	0.030927835051546393	26.462794303951988	2711.0	0	0	1.8522256990006554	9224	24094	278	283	0	0	1
1665	0.15492957746478872	72.40854437420609	1503.0	1	1	0	9745	15897	0	249	1	1	1
20500	0.0744336569579288	173.92207327505025	4774.0	0	1	0	17823	50507	251	284	1	0	1
15015	0.09401709401709402	161.76560573939355	3919.0	0	1	0	0	16924	238	251	1	1	1
4242	0.07518796992481203	75.46759639564362	3686.0	0	1	0	9385	15934	266	266	1	1	1
21594	0.041811846689895474	94.00849461966668	4078.0	0	0	2	16497	50014	283	283	1	1	1
41528	0.023809523809523808	133.04120954427333	4592.0	0	1	0.0	0	9614	0	264	0	0	1
