preferential	jaccard	adamic adar	resource allocation	is_dorm	is_year	year_diff	from_high_school	to_high_school	from_major	to_major	is_faculty	is_gender	label
4142	0.225	160.48410552243217	1856.0	1	0	2	24005	50747	190	228	1	1	1
4386	0.19834710743801653	141.10484874755997	1792.0	0	1	0	3389	21221	190	228	1	0	1
469	0.07246376811594203	29.44614029945817	388.0	0	1	0	9321	16805	192	199	1	0	1
13416	0.22842639593908629	285.9114336065898	4243.0	0	0	1	5997	50498	0	201	1	0	1
5472	0.184	141.919469899533	1807.0	1	1	0	250	6768	222	223	1	1	1
855	0.125	48.728083206607536	592.0	0	0	0.5296108291031487	3034	20960	0	190	0	0	1
5922	0.291044776119403	239.4906217079263	3189.0	0	0	2	1942	2747	199	212	0	0	1
13700	0.16176470588235295	214.04535649639982	3286.0	0	0	1	1320	21841	199	199	0	1	1
11024	0.4189189189189189	368.26111811423397	4296.0	1	0	1	2661	9331	199	223	0	1	1
4096	0.10344827586206896	81.00877739334994	1441.0	0	1	0	3749	16761	199	205	1	1	1
385	0.01639344262295082	5.977279923499917	63.0	1	1	0	4639	9773	201	223	1	0	1
1836	0.20253164556962025	104.60806582335634	1663.0	1	1	0	17853	21781	190	228	1	1	1
1300	0.3103448275862069	108.78860573970485	1334.0	1	0	1	4573	50568	194	209	1	1	1
2162	0.25675675675675674	119.34328277704634	1655.0	1	1	0	24382	50581	228	228	1	0	1
8370	0.2468354430379747	241.94578466380523	3121.0	0	0	4	1800	9262	199	228	1	0	1
9734	0.20994475138121546	232.8846087430432	3044.0	1	0	1	0	20823	202	208	1	1	1
252	0.06666666666666667	14.3795814348513	308.0	1	1	0	3523	10663	190	223	0	1	1
6510	0.050314465408805034	53.85865450219948	898.0	0	0	1	0	15907	202	228	0	1	1
4650	0.20175438596491227	142.45807433422533	1840.0	1	0	1	17247	50804	202	205	1	0	1
4320	0.15625	124.82077960453863	1784.0	1	0	1.5296108291031487	1320	50831	202	222	1	0	1
2397	0.32432432432432434	147.28498674587735	1899.0	1	1	0	7851	18003	201	223	1	1	1
7488	0.34074074074074073	281.3164292357678	3514.0	1	0	1	2248	2929	201	212	1	0	1
936	0.13333333333333333	52.183689370662385	463.0	0	0	1	250	55170	190	223	1	1	1
4368	0.08875739644970414	89.88849157489582	1115.0	0	0	1	7895	50038	201	222	1	1	1
2790	0.038834951456310676	24.65327894835123	299.0	0	0	1.5296108291031487	1289	1800	199	221	0	0	1
474	0.04938271604938271	10.977279923499916	30.0	0	1	0.0	7903	15943	211	211	1	0	1
1792	0.06976744186046512	40.07250823119395	702.0	1	0	1	1320	1912	199	199	1	0	1
10960	0.3395061728395062	320.7537790190892	3638.0	1	1	0	6170	21841	199	209	1	0	1
4554	0.14	133.43841362971668	1841.0	0	0	1	2749	17636	208	228	1	0	1
6144	0.3333333333333333	248.16574977672929	3169.0	0	1	0	2248	50025	212	223	1	1	1
14632	0.07719298245614035	133.35581188489206	1802.0	0	0	1	2021	19445	223	223	0	0	1
5280	0.13846153846153847	115.0551069729773	1610.0	0	1	0	2661	7110	199	199	1	1	1
9894	0.029411764705882353	42.02338609888303	465.0	0	0	2	2395	18003	196	223	1	0	1
1254	0.16393442622950818	62.35050127910109	825.0	0	1	0	806	11729	209	212	1	0	1
5600	0.08333333333333333	100.86771706318328	1874.0	0	1	0	17836	20562	202	207	1	1	1
840	0.1509433962264151	47.86514637452906	603.0	0	0	1	1320	5211	194	208	1	1	1
12240	0.28651685393258425	323.3145537694053	4504.0	1	0	2	3979	24140	201	223	1	1	1
15336	0.32275132275132273	363.0952522668647	4370.0	0	0	1	4007	50063	190	199	1	1	1
2000	0.1797752808988764	102.78414249773621	1461.0	1	0	1	2397	6170	209	223	1	0	1
11360	0.16080402010050251	200.8426760041867	2773.0	0	0	3	1885	20562	205	207	0	1	1
4617	0.12195121951219512	93.01605729838171	1239.0	0	1	0	1277	14474	0	208	1	0	1
3200	0.30434782608695654	184.1533247401781	2847.0	1	1	0	745	6967	201	209	1	1	1
9088	0.2046783625730994	228.9143239011022	3501.0	0	1	0	16761	50063	190	205	1	1	1
1376	0.034482758620689655	40.65712176948824	675.0	1	0	2	2041	50213	201	228	1	1	1
392	0.2	32.576119528963524	198.0	1	1	0	50038	50293	222	222	1	1	1
5609	0.16279069767441862	134.81784385698475	1943.0	0	1	0	15855	23675	0	196	1	1	1
116	0.01694915254237288	6.459431618637297	88.0	0	0	1.5296108291031487	0	6237	0	222	1	0	1
636	0.04838709677419355	20.206549385766653	356.0	0	1	0	0	50112	195	196	1	0	1
1484	0.05194805194805195	23.73118642428377	341.0	0	0	2	1912	1912	199	222	1	0	1
7440	0.18181818181818182	175.09086324042812	2303.0	0	0	2	50804	52730	205	207	1	0	1
4248	0.19090909090909092	125.66210647837144	1621.0	1	0	0.4703891708968513	2021	3448	205	223	1	1	1
3375	0.09090909090909091	59.49934679833861	808.0	0	0	1.4703891708968513	1289	50210	201	221	0	0	1
5096	0.3392857142857143	237.29419855908145	3142.0	1	0	1	636	2749	199	223	1	0	1
12138	0.27011494252873564	285.0368950035461	3706.0	1	0	1	2903	3412	202	223	1	1	1
5110	0.19166666666666668	147.46901005171097	2113.0	1	0	1	0	21778	212	222	1	0	1
12996	0.10762331838565023	148.8157289075896	2067.0	0	0	1	4423	6768	222	222	1	1	1
100	0.25	21.863629740667598	242.0	0	1	0	0	0	0	222	1	1	1
3710	0.20588235294117646	128.96055216049908	1666.0	1	0	1	16075	23735	212	222	1	1	1
2940	0.14285714285714285	99.62366180200523	1411.0	0	1	0	1596	50112	199	208	1	1	1
5341	0.20610687022900764	178.57785120193103	2864.0	0	1	0	24005	25869	196	228	1	1	1
992	0.012048192771084338	21.325691939887967	420.0	0	0	1.4703891708968513	0	19445	0	223	0	0	1
7038	0.47413793103448276	343.1619162047088	4603.0	1	1	0	26488	50058	223	228	1	1	1
3233	0.02702702702702703	20.096267330751743	355.0	0	0	1	3052	50112	196	196	1	0	1
1155	0.03571428571428571	26.122105999134913	424.0	0	0	0.4703891708968513	0	3699	208	226	0	0	1
4608	0.09316770186335403	96.44602291291014	1454.0	1	0	1	5477	9787	205	208	1	1	1
3895	0.10569105691056911	84.7662782806054	1262.0	0	1	0	1496	2973	208	228	1	1	1
3298	0.22429906542056074	148.6858763043776	1924.0	0	1	0	2790	23995	204	205	1	1	1
1541	0.08433734939759036	45.206636681755484	652.0	0	0	2	50028	50393	190	208	0	1	1
195	0.6470588235294118	56.53835425196175	492.0	0	1	0	20575	55170	190	194	1	1	1
6400	0.08695652173913043	103.398025110858	1615.0	0	1	0	20562	23618	207	223	1	0	1
4719	0.0738255033557047	69.8155454080036	1064.0	0	1	0	21056	25640	222	222	1	1	1
4797	0.2440944881889764	202.45921657878932	3178.0	1	1	0	8617	25678	228	228	1	0	1
22451	0.36363636363636365	468.8035000732177	5640.0	1	1	0	20823	23965	208	223	1	1	1
792	0.09859154929577464	46.50418328275049	835.0	0	0	1	0	50964	205	212	1	0	1
1353	0.2542372881355932	98.82149133447223	1557.0	0	0	2	2072	17636	199	228	0	1	1
5576	0.2605042016806723	194.21668209526536	2623.0	1	0	1	0	18123	205	223	0	1	1
2288	0.2808988764044944	156.43786309835616	2246.0	1	1	0	2702	50172	201	212	1	1	1
16320	0.10084033613445378	148.13561671361677	2086.0	0	1	0	20562	21221	190	207	1	1	1
5200	0.36283185840707965	243.1695065287993	2810.0	1	0	1	16420	52036	202	207	1	1	1
690	0.12962962962962962	44.43297758986564	756.0	0	1	0	0	1272	222	222	1	0	1
2048	0.11627906976744186	63.53819225543565	894.0	1	0	2	1346	10322	190	223	1	1	1
2714	0.20689655172413793	112.32714602623025	1445.0	0	0	1	0	3604	202	205	1	0	1
441	0.05454545454545454	17.768907972478402	296.0	0	0	1	5999	17636	200	222	0	1	1
8784	0.20588235294117646	215.70343925867277	2831.0	1	1	0	3052	3979	196	201	1	0	1
19012	0.13618677042801555	213.01076599348025	2583.0	0	1	0	1596	2395	196	199	1	0	1
7392	0.2198581560283688	192.8806021632527	2638.0	1	0	2	2702	11468	212	228	1	1	1
2310	0.3116883116883117	157.89778133579986	2513.0	1	0	0.5296108291031487	0	50964	0	212	1	0	1
3198	0.06140350877192982	48.56455806218215	896.0	0	1	0	1562	1933	199	199	1	0	1
3960	0.16546762589928057	136.24917890002058	1729.0	0	0	1	23308	25279	192	199	1	1	1
1472	0.11538461538461539	57.50512753358258	846.0	1	0	3	3749	16258	199	208	0	1	1
4896	0.10526315789473684	88.2763187082855	1236.0	0	1	0	3945	16207	208	208	1	1	1
5135	0.2413793103448276	175.02823040923855	2328.0	0	1	0	1764	2788	201	202	1	1	1
6834	0.1118421052631579	102.4865732487397	1514.0	0	1	0	1734	21221	190	190	1	0	1
2132	0.4090909090909091	170.83978764741624	2420.0	0	0	0.4703891708968513	0	2749	0	223	1	0	1
8772	0.24581005586592178	269.72347935241845	3414.0	1	0	2	2041	20674	208	228	1	1	1
3591	0.17647058823529413	112.69564807007248	1681.0	0	0	1	5789	52343	199	201	0	1	1
13888	0.17374517374517376	265.5188587190465	3146.0	0	0	3	4696	19445	190	223	0	0	1
3534	0.11214953271028037	71.93352342014815	942.0	0	0	3	17115	55106	0	204	0	0	1
19200	0.16666666666666666	259.396019894164	3957.0	0	1	0	2435	20562	201	207	1	0	1
4900	0.15702479338842976	122.74341481023356	1848.0	0	0	0.4703891708968513	23675	52700	208	228	1	0	1
10664	0.16666666666666666	200.77062937308892	3393.0	0	0	2	3387	50498	0	199	1	1	1
18360	0.3382352941176471	425.3155898371111	5563.0	1	0	1	2435	24944	201	208	0	1	1
4864	0.26126126126126126	188.56598124190268	2923.0	0	0	1	1912	50193	202	202	0	0	1
5236	0.14788732394366197	134.36597681976878	1892.0	0	1	0	1380	2422	205	205	1	0	1
5280	0.10919540229885058	116.17177778019011	1503.0	0	0	2	2042	20562	202	207	0	0	1
1088	0.13513513513513514	64.30960999903222	987.0	1	0	1	3841	23321	201	201	0	1	1
3296	0.27358490566037735	175.3327469743948	2033.0	1	0	5	1702	50547	190	204	0	1	1
7220	0.35714285714285715	284.3061312821145	4034.0	1	1	0	2973	51193	202	228	1	0	1
3906	0.22549019607843138	146.45411966879863	2110.0	1	0	1.5296108291031487	1800	18294	192	199	1	0	1
6758	0.25735294117647056	197.62972169775992	2028.0	1	0	1	23321	24005	212	228	1	0	1
14620	0.16289592760180996	230.35867573488778	3365.0	0	0	3	1887	2041	199	228	0	0	1
5940	0.21232876712328766	198.62078895639075	2823.0	0	1	0	16156	21566	202	228	1	0	1
11088	0.1631578947368421	198.14543342615693	2832.0	0	1	0	2535	3979	201	209	1	1	1
826	0.08955223880597014	37.50038123648559	551.0	1	0	3	2780	3523	208	223	0	0	1
18564	0.18025751072961374	257.50630278056303	3489.0	0	1	0	3412	7895	201	223	1	1	1
471	0.0	0.0	0.0	0	0	0.5296108291031487	0	20823	0	208	1	0	1
1680	0.31343283582089554	135.1984195650039	2003.0	1	1	0	4004	7110	199	223	1	1	1
4922	0.1953125	148.77970608107202	1843.0	0	0	1	1274	3735	198	205	1	0	1
9804	0.22699386503067484	242.14650887550562	3773.0	0	1	0	1451	2026	199	201	1	0	1
4410	0.12598425196850394	97.68144873210893	1305.0	1	0	2	0	1596	199	228	1	0	1
5254	0.09815950920245399	100.94871551718998	1330.0	0	1	0	18258	50063	0	190	1	1	1
4032	0.23076923076923078	143.17964707499243	1811.0	1	0	0.4703891708968513	3448	19608	199	205	1	0	1
15444	0.255	310.788832645816	4094.0	0	1	0	4007	23965	199	223	1	1	1
9480	0.17751479289940827	188.93274420315802	2585.0	1	0	3	2435	2788	201	201	0	1	1
6	0.0	0.0	0.0	0	1	0.0	0	0	196	228	1	1	1
7752	0.1592356687898089	159.41949435008834	2341.0	0	1	0	1451	25659	199	199	1	0	1
5192	0.13953488372093023	112.44498278132923	1497.0	0	1	0	2661	50168	199	202	1	0	1
1218	0.07446808510638298	47.40526846939685	833.0	0	1	0	0	5873	199	199	1	1	1
3420	0.14285714285714285	117.27738635697263	1854.0	1	1	0	1451	11067	199	199	1	0	1
5740	0.10144927536231885	84.99487674298331	1191.0	0	0	1	23735	50112	208	222	1	1	1
8280	0.07009345794392523	96.42047428059843	1363.0	0	1	0	2868	50578	208	220	1	0	1
385	0.0	0.0	0.0	0	0	0.5296108291031487	0	2414	0	201	1	0	1
2805	0.13978494623655913	83.38785087395269	1307.0	0	0	2	0	2868	0	208	0	0	1
10379	0.15254237288135594	166.20096061834258	2284.0	0	1	0	3735	4416	190	198	1	0	1
4526	0.2857142857142857	191.2090244990302	2777.0	1	0	2	1607	50156	194	208	1	0	1
3496	0.10909090909090909	76.16655287142757	1106.0	0	0	2	1274	1912	202	205	0	0	1
8800	0.09826589595375723	111.5749541764902	1712.0	0	1	0	6967	25096	201	208	1	1	1
11160	0.08921933085501858	156.92022489856137	2487.0	0	0	2	19445	24548	223	228	0	1	1
1364	0.10526315789473684	54.98863959784735	1012.0	0	0	2	1607	24491	208	208	0	0	1
2048	0.043478260869565216	28.95207179302665	608.0	0	0	1	2794	16761	205	228	1	0	1
6674	0.21935483870967742	204.70894312669068	2580.0	1	0	1	50063	50395	190	205	1	1	1
11286	0.26785714285714285	288.5656218031275	4099.0	0	1	0	1451	3310	199	199	1	1	1
3445	0.11320754716981132	74.23793840284544	988.0	0	0	1	1764	1912	202	222	1	1	1
12825	0.3068181818181818	337.8899520786741	4597.0	0	0	4	2973	9262	228	228	1	1	1
7821	0.2361111111111111	214.03016724955728	2925.0	1	1	0	2788	3310	199	201	1	1	1
6072	0.09045226130653267	109.01115628469634	1356.0	1	0	1	2042	2868	202	220	1	1	1
5159	0.08270676691729323	71.11547202029234	1152.0	0	0	1	2535	50276	209	223	0	1	1
1400	0.13636363636363635	55.665255221799114	719.0	0	0	1	3686	50747	200	202	0	1	1
5986	0.27049180327868855	210.9126918616696	3046.0	1	0	2	50112	50156	194	208	1	0	1
7990	0.20945945945945946	200.8051583821294	3003.0	0	0	1	1887	3203	199	223	0	0	1
1178	0.078125	29.561673393407606	356.0	0	0	1.5296108291031487	23342	51424	0	205	1	0	1
5016	0.12056737588652482	106.74115727233544	1487.0	0	1	0	1320	1451	0	199	1	0	1
11220	0.36477987421383645	360.14706358932386	4771.0	0	0	2	17528	21566	202	202	0	1	1
2448	0.049689440993788817	52.49524836728121	803.0	0	1	0	1274	24944	202	208	1	0	1
4408	0.22935779816513763	163.18790924469067	2529.0	0	0	2	1912	19939	199	202	0	0	1
2482	0.3717948717948718	174.56369175344605	2130.0	1	0	0.5296108291031487	5641	21778	0	212	1	0	1
6636	0.2734375	226.4796451440678	3472.0	1	0	2	1267	24869	208	212	1	0	1
6020	0.2	160.24561463213476	2032.0	1	0	3	22564	23735	222	228	1	0	1
2508	0.055944055944055944	50.75101391388945	821.0	0	1	0	23308	24194	192	213	1	0	1
2856	0.30952380952380953	157.79806010136554	1974.0	0	1	0	970	25659	199	228	1	1	1
3239	0.09090909090909091	66.69842616850691	1062.0	0	1	0	17763	24869	212	223	1	0	1
10710	0.0825242718446602	104.23201818493185	1379.0	0	1	0	24944	52700	208	208	1	0	1
5916	0.08843537414965986	84.73744930475357	1331.0	0	0	1	2903	19939	199	202	1	1	1
3618	0.23469387755102042	144.95932221736035	2091.0	1	0	1	3172	9321	192	199	0	0	1
3355	0.08411214953271028	57.27199256249776	839.0	0	0	1	842	25541	190	201	1	0	1
6336	0.3697478991596639	277.4480598771126	3754.0	1	0	1	2248	3310	199	212	1	1	1
3762	0.28125	176.15944816771912	2615.0	1	0	3	0	3300	196	199	1	0	1
4033	0.15873015873015872	124.65868971992116	1689.0	1	1	0.0	1803	50547	202	209	1	1	1
3976	0.1038961038961039	101.32643604457476	1392.0	0	1	0	4004	50063	190	223	1	0	1
410	0.13333333333333333	33.93638033513231	369.0	1	0	0.4703891708968513	17763	24118	206	223	1	1	1
11352	0.2111111111111111	241.2331967230294	3478.0	0	0	2	23308	50498	0	192	0	0	1
7839	0.2777777777777778	244.99243484558687	3120.0	1	0	1	2929	50393	201	208	0	0	1
4071	0.2549019607843137	160.9292386974033	2199.0	0	0	1	23330	50211	208	208	0	1	1
8330	0.2684563758389262	252.10363369088583	3508.0	0	1	0	0	2422	205	222	1	1	1
1120	0.13432835820895522	52.2075569479266	685.0	0	0	3	0	50343	204	223	0	0	1
5643	0.07368421052631578	85.70780071410957	1157.0	1	1	0	4423	23675	202	222	1	0	1
3150	0.11650485436893204	76.94362495847882	1112.0	1	1	0	23735	50112	222	223	0	1	1
240	0.25925925925925924	32.64999013525062	214.0	0	1	0	0	54927	0	222	1	1	1
