preferential	jaccard	adamic adar	resource allocation	label
26496.0	0.018518518518518517	50.92867816506079	2428.0	0.0
26980.0	0.07792207792207792	180.62902313211126	5160.0	1.0
24510.0	0.110062893081761	267.63402277898984	7695.0	1.0
19272.0	0.06228373702422145	142.84224418535638	4905.0	1.0
1136.0	0.0	0.0	0.0	0.0
19250.0	0.06299212598425198	173.94624089987468	4042.0	1.0
36006.0	0.09903381642512077	306.17043145838414	7574.0	0.0
11250.0	0.004672897196261682	8.262094845370179	307.0	0.0
11385.0	0.11428571428571427	183.05952927377328	6360.0	1.0
57297.0	0.013856812933025405	79.53489295724533	1319.0	1.0
3345.0	0.017094017094017096	30.503845693530607	800.0	0.0
10810.0	0.0035714285714285718	9.451211111832327	700.0	0.0
24297.0	0.24305555555555555	522.7330622464851	15025.0	1.0
16768.0	0.0038759689922480615	7.807354922057604	224.0	0.0
8008.0	0.03428571428571429	47.23385406837973	1762.0	1.0
5312.0	0.072992700729927	71.44855769608795	1892.0	1.0
18.0	0.0	0.0	0.0	0.0
11524.0	0.029801324503311258	72.98536927647977	2783.0	0.0
18560.0	0.04697986577181208	103.57051474773573	3168.0	0.0
300.0	0.025974025974025976	14.22573464142256	280.0	1.0
9.0	0.0	0.0	0.0	0.0
141.0	0.020408163265306117	2.5849625007211556	6.0	1.0
36180.0	0.021447721179624662	63.05168342987451	2152.0	0.0
2832.0	0.3375	175.2714394025404	2724.0	1.0
99.0	0.0	0.0	0.0	0.0
22113.0	0.14383561643835616	313.0344084053525	10057.0	1.0
1455.0	0.0	0.0	0.0	0.0
20740.0	0.13618677042801555	256.966324286685	6998.0	1.0
374.0	0.0	0.0	0.0	0.0
8092.0	0.010810810810810813	14.75723372977586	334.0	0.0
322.0	0.0	0.0	0.0	0.0
43508.0	0.221606648199446	612.6441861893368	18934.0	1.0
23652.0	0.2066420664206642	394.0909573302751	7923.0	1.0
5670.0	0.05913978494623656	73.71762693951402	1244.0	1.0
105.0	0.0	0.0	0.0	0.0
16.0	0.0	0.0	0.0	0.0
582.0	0.00980392156862745	7.832890014164741	228.0	0.0
14608.0	0.05394190871369295	99.08144019134814	2807.0	1.0
25553.0	0.017241379310344827	40.27459811403044	647.0	1.0
600.0	0.0	0.0	0.0	0.0
660.0	0.0196078431372549	7.820178962415187	226.0	1.0
12464.0	0.15841584158415842	224.75622986817882	4481.0	0.0
20580.0	0.007017543859649123	14.808260347656029	341.0	0.0
156.0	0.0	0.0	0.0	0.0
14924.0	0.11864406779661014	200.28292996767425	4276.0	1.0
12864.0	0.12056737588652483	251.1272567653253	6011.0	1.0
69.0	0.0	0.0	0.0	0.0
37720.0	0.215625	534.767617976594	15990.0	1.0
19738.0	0.02046783625730994	53.60080834010989	1636.0	1.0
15480.0	0.003154574132492113	7.651051691178929	201.0	0.0
264.0	0.0	0.0	0.0	0.0
87.0	0.0	0.0	0.0	0.0
2772.0	0.0	0.0	0.0	0.0
174.0	0.0	0.0	0.0	0.0
4480.0	0.046875	40.067205516885686	728.0	1.0
9660.0	0.018433179723502304	29.71868273509039	717.0	1.0
11662.0	0.03333333333333333	57.01094232404546	2434.0	0.0
56700.0	0.012618296529968454	71.5256326157477	858.0	1.0
23634.0	0.019169329073482427	47.402385837152394	1490.0	1.0
27566.0	0.04316546762589928	124.73047838233856	2677.0	1.0
2795.0	0.3170731707317073	180.9141585201416	4053.0	1.0
18700.0	0.07394366197183097	159.58314261721168	5144.0	1.0
38212.0	0.06720430107526881	184.14671512429106	4623.0	1.0
772.0	0.0	0.0	0.0	0.0
7416.0	0.0	0.0	0.0	0.0
36442.0	0.04404145077720207	138.2300745890043	5392.0	1.0
4674.0	0.0	0.0	0.0	0.0
41400.0	0.02651515151515152	110.01979960249105	3332.0	0.0
800.0	0.0	0.0	0.0	0.0
17365.0	0.09917355371900828	178.3633771576572	4409.0	1.0
5122.0	0.0045045045045045045	8.483815777264255	358.0	0.0
8784.0	0.05434782608695652	66.52593004116179	1455.0	1.0
40572.0	0.1352549889135255	417.6981128633372	8527.0	1.0
53460.0	0.06363636363636363	223.5597375437168	8081.0	1.0
15290.0	0.07327586206896551	122.66817597903228	3080.0	1.0
18327.0	0.011152416356877323	25.85260475194462	2792.0	0.0
3392.0	0.0	0.0	0.0	0.0
30744.0	0.01092896174863388	32.8551900908975	1283.0	0.0
738.0	0.0	0.0	0.0	0.0
18900.0	0.026022304832713755	55.73041676781308	1808.0	0.0
2318.0	0.0	0.0	0.0	0.0
4158.0	0.0078125	11.271463027904375	2472.0	0.0
30096.0	0.08359133126934984	193.36248203091603	4107.0	1.0
16920.0	0.01953125	36.84405110024249	860.0	1.0
43739.0	0.024390243902439025	80.4529950871621	2962.0	1.0
286.0	0.0	0.0	0.0	0.0
28497.0	0.2335766423357664	458.92538833562895	10618.0	1.0
1539.0	0.0	0.0	0.0	0.0
2706.0	0.0	0.0	0.0	0.0
67146.0	0.0984375	474.23120513673274	13641.0	1.0
2688.0	0.016393442622950817	15.541247896746494	442.0	0.0
11792.0	0.04716981132075472	81.7164329016163	3308.0	1.0
10656.0	0.004608294930875576	8.405141463136344	339.0	0.0
32724.0	0.03787878787878788	111.66175841041891	2915.0	1.0
696.0	0.0	0.0	0.0	0.0
24966.0	0.10452961672473868	226.34428952503086	6374.0	1.0
6161.0	0.0125	16.38464886205241	586.0	0.0
34038.0	0.18991097922848665	507.75810082947027	16870.0	1.0
3993.0	0.013157894736842105	14.400078902622012	324.0	0.0
108.0	0.0	0.0	0.0	0.0
8400.0	0.06382978723404255	86.2356646167174	1905.0	1.0
16796.0	0.04946996466431095	103.6309446448234	2622.0	1.0
35.0	0.0	0.0	0.0	0.0
12870.0	0.04291845493562232	70.05629801816805	1380.0	1.0
25632.0	0.03536977491961415	76.16790523478853	1450.0	1.0
8176.0	0.0049751243781094535	7.813781191217037	225.0	0.0
10080.0	0.0594059405940594	100.38736973055308	5953.0	1.0
1035.0	0.0	0.0	0.0	0.0
22631.0	0.02127659574468085	70.36195191810835	2167.0	0.0
50840.0	0.04405286343612335	157.96503030327983	5505.0	1.0
10752.0	0.04433497536945813	66.80994442291978	1808.0	1.0
6402.0	0.18115942028985507	181.09377057201002	5231.0	1.0
27913.0	0.06857142857142857	178.28305582946115	4900.0	1.0
19516.0	0.010714285714285714	23.68940982246125	738.0	0.0
18.0	0.0	0.0	0.0	0.0
2054.0	0.0	0.0	0.0	0.0
78078.0	0.10058027079303676	423.1088745750106	16357.0	1.0
8732.0	0.049180327868852465	60.43854918665148	1248.0	1.0
2430.0	0.008620689655172414	8.252665432450247	305.0	0.0
42042.0	0.25507246376811593	710.7913659303621	25854.0	1.0
32292.0	0.10385756676557864	259.3373887973603	7098.0	1.0
36192.0	0.00234192037470726	8.531381460516313	370.0	0.0
145.0	0.0	0.0	0.0	0.0
4360.0	0.006756756756756757	6.741466986401148	107.0	0.0
2850.0	0.0660377358490566	49.40197614524942	1079.0	0.0
21896.0	0.0033112582781456954	9.831307243802053	911.0	1.0
4290.0	0.06535947712418301	71.36206355822799	1564.0	1.0
7776.0	0.3740458015267176	343.3090760926875	7268.0	1.0
1246.0	0.051020408163265314	32.69389123953836	650.0	1.0
50.0	0.0	0.0	0.0	0.0
18285.0	0.02769230769230769	68.16871709192415	2177.0	1.0
111.0	0.0	0.0	0.0	0.0
15662.0	0.01486988847583643	33.06053070293808	1304.0	0.0
1344.0	0.0	0.0	0.0	0.0
63423.0	0.14027149321266968	474.9760272425817	15795.0	1.0
9656.0	0.055276381909547735	82.57959257316034	2232.0	1.0
63787.0	0.04742268041237113	184.83715986709691	6787.0	1.0
6.0	0.0	0.0	0.0	0.0
600.0	0.009523809523809523	9.562242424221072	756.0	0.0
3024.0	0.0	0.0	0.0	0.0
3564.0	0.05223880597014925	57.715118554211294	4077.0	1.0
8510.0	0.02717391304347826	34.912514134052635	644.0	0.0
5889.0	0.016042780748663103	21.737450366200246	490.0	0.0
9450.0	0.05536332179930796	122.16433783637704	3344.0	1.0
3649.0	0.1016949152542373	77.45137989471212	1249.0	1.0
13932.0	0.16055045871559634	258.71220304144657	6375.0	1.0
13572.0	0.020242914979757085	43.695869573752574	3770.0	0.0
13923.0	0.1625615763546798	237.86457398042032	7247.0	1.0
1025.0	0.2452830188679245	83.39370874318642	1190.0	1.0
13720.0	0.006688963210702341	15.926365496015563	500.0	0.0
15836.0	0.07865168539325842	144.83255808182818	3131.0	1.0
12768.0	0.07009345794392523	110.67552515767731	2732.0	1.0
39713.0	0.07253886010362694	216.97958263482968	8452.0	1.0
13794.0	0.0	0.0	0.0	0.0
6313.0	0.018404907975460124	19.63954032324576	447.0	0.0
2205.0	0.010309278350515464	5.906890595608518	60.0	0.0
1.0	0.0	0.0	0.0	0.0
2772.0	0.0	0.0	0.0	0.0
1710.0	0.2794117647058824	121.35104906575626	1955.0	1.0
4524.0	0.0	0.0	0.0	0.0
25134.0	0.2169117647058824	426.95667704312064	9793.0	1.0
189.0	0.0	0.0	0.0	0.0
15980.0	0.2452830188679245	367.9704522290305	7796.0	1.0
15444.0	0.2769230769230769	396.25496463526713	11057.0	1.0
6422.0	0.0048543689320388345	6.3750394313469245	83.0	0.0
35912.0	0.19642857142857145	477.70204050669645	11042.0	1.0
16536.0	0.015444015444015444	31.868293373618712	1056.0	1.0
5548.0	0.006756756756756757	7.426264754702097	172.0	0.0
28504.0	0.040515653775322284	163.54493182509938	4185.0	1.0
690.0	0.0	0.0	0.0	0.0
23760.0	0.016853932584269662	69.97054027449714	2372.0	0.0
77686.0	0.19047619047619047	713.7197786669227	22790.0	1.0
4056.0	0.0	0.0	0.0	0.0
18928.0	0.0035714285714285718	7.357552004618085	164.0	0.0
180.0	0.0	0.0	0.0	0.0
83160.0	0.09187279151943464	389.35881683611694	11180.0	1.0
32580.0	0.004444444444444445	17.692942359312006	1051.0	0.0
20176.0	0.010169491525423728	24.034078728683976	822.0	0.0
21091.0	0.0	0.0	0.0	0.0
24497.0	0.052980132450331126	115.62912137864424	2756.0	1.0
11210.0	0.0	0.0	0.0	0.0
6162.0	0.12949640287769784	119.07783503031257	2274.0	1.0
279.0	0.0	0.0	0.0	0.0
11780.0	0.042857142857142864	68.80373955870316	2088.0	0.0
10458.0	0.014563106796116504	19.97531621648372	382.0	0.0
600.0	0.0	0.0	0.0	0.0
2296.0	0.018518518518518517	14.795024983961387	344.0	0.0
52649.0	0.1882640586797066	602.0504570304203	20096.0	1.0
54280.0	0.0639269406392694	228.875920898815	9548.0	1.0
66154.0	0.1192468619246862	418.33472778194846	10716.0	1.0
15660.0	0.019305019305019305	43.64677019688901	3898.0	0.0
6486.0	0.0	0.0	0.0	0.0
153.0	0.0	0.0	0.0	0.0
13288.0	0.01702127659574468	29.04301831112579	688.0	0.0
20358.0	0.05121951219512195	153.31642812087705	4529.0	1.0
24480.0	0.17391304347826084	345.2888528860431	7509.0	1.0
2162.0	0.0	0.0	0.0	0.0
11484.0	0.043689320388349516	62.950009395490646	1420.0	1.0
432.0	0.0	0.0	0.0	0.0
24.0	0.0	0.0	0.0	0.0
296.0	0.0	0.0	0.0	0.0
8856.0	0.011811023622047244	22.70812740850317	608.0	0.0
24720.0	0.003076923076923077	5.491853096329675	45.0	0.0
9500.0	0.0	0.0	0.0	0.0
16820.0	0.008695652173913044	22.015867253010775	487.0	0.0
26180.0	0.14912280701754385	384.16822069612425	10155.0	1.0
45276.0	0.1973684210526316	516.6392041197117	9763.0	1.0
12012.0	0.04608294930875576	81.24156033177323	3155.0	1.0
19116.0	0.0	0.0	0.0	0.0
2266.0	0.0	0.0	0.0	0.0
3354.0	0.024590163934426233	19.90970561121557	311.0	0.0
16465.0	0.15126050420168066	272.6633059632468	7474.0	1.0
798.0	0.017241379310344827	5.1292830169449655	35.0	1.0
124735.0	0.03724137931034482	210.7377584012956	6444.0	0.0
31772.0	0.21843003412969286	483.2346287409418	13177.0	1.0
17632.0	0.06944444444444445	133.50370090501536	2199.0	1.0
20125.0	0.1646586345381526	284.79952422548143	5877.0	1.0
4752.0	0.23478260869565215	192.53819131343448	4017.0	1.0
160.0	0.0	0.0	0.0	0.0
38400.0	0.12037037037037035	379.0989195761641	9441.0	1.0
18765.0	0.01858736059479554	40.82944164908896	1565.0	0.0
42423.0	0.16526610644257705	459.0380541564042	14191.0	1.0
111.0	0.0	0.0	0.0	0.0
34293.0	0.09037900874635567	237.92897266761818	7050.0	1.0
23560.0	0.12043795620437955	246.69698725352632	8606.0	1.0
29463.0	0.18620689655172412	397.8529333225934	9408.0	1.0
1392.0	0.0	0.0	0.0	0.0
59157.0	0.10087719298245612	366.44133931705454	12102.0	1.0
40733.0	0.019704433497536943	57.03075413889244	1302.0	0.0
49056.0	0.06490384615384616	216.42937230655212	7408.0	1.0
1050.0	0.0	0.0	0.0	0.0
17250.0	0.02348993288590604	53.89655451426679	1566.0	1.0
12036.0	0.0891089108910891	128.6719072445575	2741.0	1.0
3710.0	0.0	0.0	0.0	0.0
4653.0	0.017543859649122806	27.319292841545447	1702.0	0.0
5967.0	0.0	0.0	0.0	0.0
40248.0	0.22289156626506024	556.8006030879709	14746.0	1.0
3172.0	0.4868421052631579	229.38971648195388	3277.0	1.0
14670.0	0.1552511415525114	239.3452541430236	4671.0	1.0
13300.0	0.15763546798029554	240.8941449823101	7520.0	1.0
9900.0	0.0032258064516129032	7.936637939002571	245.0	0.0
10302.0	0.06282722513089005	90.57922247949031	2490.0	1.0
11620.0	0.0045045045045045045	5.7004397181410935	52.0	0.0
73800.0	0.03642987249544627	151.4068006226866	4374.0	1.0
2745.0	0.029126213592233014	19.66066447746128	310.0	1.0
3325.0	0.0	0.0	0.0	0.0
6721.0	0.1111111111111111	139.73852228992425	3530.0	1.0
3564.0	0.06	61.51132901018937	1139.0	1.0
1272.0	0.0	0.0	0.0	0.0
11725.0	0.008333333333333333	15.363553026596898	440.0	0.0
10605.0	0.0	0.0	0.0	0.0
132220.0	0.11852861035422345	679.6459178966428	21305.0	1.0
14256.0	0.0752212389380531	126.64531570365268	3595.0	1.0
2808.0	0.08064516129032258	75.13745601581356	1926.0	1.0
173.0	0.0	0.0	0.0	0.0
882.0	0.0	0.0	0.0	0.0
2618.0	0.02395209580838324	22.230602171368247	307.0	1.0
12702.0	0.008658008658008658	15.006939636982873	427.0	0.0
17982.0	0.14339622641509436	291.5445795910017	8456.0	1.0
3120.0	0.0	0.0	0.0	0.0
8978.0	0.14204545454545456	180.72622165655957	4121.0	1.0
18576.0	0.033210332103321034	69.087995890725	1970.0	0.0
776.0	0.0	0.0	0.0	0.0
660.0	0.0	0.0	0.0	0.0
9860.0	0.0	0.0	0.0	0.0
37740.0	0.09803921568627452	240.50871595562649	4596.0	1.0
4582.0	0.03314917127071823	46.41972627927347	1757.0	1.0
4042.0	0.3173076923076923	225.61136368108936	4234.0	1.0
78793.0	0.17184265010351968	590.1012590186772	12896.0	1.0
5046.0	0.0	0.0	0.0	0.0
3058.0	0.00625	5.614709844115208	49.0	0.0
337.0	0.0	0.0	0.0	0.0
4366.0	0.17699115044247787	129.89022962196162	1971.0	1.0
21750.0	0.12595419847328246	251.39836073468837	7256.0	1.0
91.0	0.0	0.0	0.0	0.0
918.0	0.08928571428571429	29.94710595706339	565.0	1.0
3840.0	0.0	0.0	0.0	0.0
14161.0	0.02735562310030395	67.11824475041904	1808.0	1.0
7840.0	0.05325443786982249	71.80809680938516	2617.0	1.0
23002.0	0.04193548387096775	95.14848769721672	2661.0	1.0
20535.0	0.08029197080291971	154.26363620565354	3195.0	1.0
6006.0	0.07222222222222223	85.70648825393333	1462.0	1.0
885.0	0.0	0.0	0.0	0.0
5550.0	0.12878787878787878	118.21183724788843	3151.0	1.0
44308.0	0.24925816023738875	646.2121368476631	20108.0	1.0
6.0	0.0	0.0	0.0	0.0
10792.0	0.1925133689839572	248.7988260002098	4804.0	1.0
12220.0	0.003968253968253968	7.6220518194563756	197.0	0.0
1352.0	0.09859154929577464	41.36227148330153	472.0	1.0
30084.0	0.02890173410404624	77.213884152785	2252.0	0.0
7725.0	0.12658227848101267	139.41096762429078	3564.0	1.0
12090.0	0.12719298245614036	203.87841659953608	4515.0	1.0
10788.0	0.07106598984771574	107.25775674873005	3188.0	1.0
11507.0	0.011627906976744186	28.89291085491302	618.0	1.0
4428.0	0.034722222222222224	35.432255467828845	817.0	0.0
39498.0	0.05526315789473684	166.61449467414522	5771.0	1.0
98.0	0.0	0.0	0.0	0.0
1420.0	0.045977011494252866	30.770183186008648	872.0	0.0
25245.0	0.06	133.88774225198506	3357.0	1.0
151.0	0.0	0.0	0.0	0.0
16324.0	0.2440191387559809	360.0012361922493	7234.0	1.0
12006.0	0.08695652173913042	138.4053069682266	4253.0	1.0
27300.0	0.05187319884726225	138.27350370915434	4441.0	1.0
37422.0	0.03116883116883117	93.42259600581707	2918.0	0.0
138.0	0.0	0.0	0.0	0.0
7383.0	0.1139240506329114	119.32493824784105	1887.0	1.0
27840.0	0.2215189873417721	489.4411600495077	10104.0	1.0
12210.0	0.1784037558685446	277.18702092136033	6774.0	1.0
74658.0	0.0256797583081571	123.32801999640408	2820.0	1.0
1053.0	0.0	0.0	0.0	0.0
13488.0	0.003048780487804878	5.930737337562888	61.0	0.0
135.0	0.0	0.0	0.0	0.0
4896.0	0.075	93.95669346256388	5269.0	1.0
48470.0	0.01417004048582996	50.76433938894089	1179.0	1.0
567.0	0.0	0.0	0.0	0.0
126463.0	0.13997477931904162	860.843027265345	26673.0	1.0
18792.0	0.06106870229007633	109.06602254599822	1994.0	1.0
462264.0	0.04315417810906238	825.2276812292888	22278.0	1.0
20001.0	0.1068702290076336	198.39660679800537	4039.0	1.0
16335.0	0.18385650224215247	308.0135515655933	8234.0	1.0
92880.0	0.09043478260869564	419.7991577351507	15479.0	1.0
882.0	0.0	0.0	0.0	0.0
31512.0	0.037681159420289864	98.21917015986256	3004.0	1.0
11583.0	0.04672897196261682	73.96745084539039	1886.0	0.0
5074.0	0.0	0.0	0.0	0.0
82812.0	0.042881646655231566	204.9368031548203	8346.0	1.0
8400.0	0.01098901098901099	19.00322141940819	1588.0	0.0
16430.0	0.13478260869565215	225.77817300054855	5152.0	1.0
540.0	0.0	0.0	0.0	0.0
11178.0	0.06310679611650485	94.97289111626621	2352.0	1.0
3844.0	0.0	0.0	0.0	0.0
34.0	0.0	0.0	0.0	0.0
23324.0	0.14130434782608695	295.3497352129196	8127.0	1.0
27438.0	0.01643835616438356	47.75261617939952	1521.0	0.0
4248.0	0.006535947712418301	6.845490050944375	115.0	0.0
13575.0	0.011857707509881422	27.16971012178219	3018.0	0.0
19712.0	0.010526315789473684	21.522175378973714	599.0	0.0
14706.0	0.008298755186721992	17.25705630298284	915.0	0.0
5439.0	0.02564102564102564	24.111029936526887	332.0	1.0
138.0	0.0	0.0	0.0	0.0
12210.0	0.025139664804469275	64.97002341673691	1567.0	1.0
12768.0	0.055299539170506916	86.24131437367089	1899.0	0.0
2240.0	0.010526315789473684	6.209453365628951	74.0	1.0
74148.0	0.045112781954887216	180.622668426001	4934.0	1.0
15618.0	0.0	0.0	0.0	0.0
26040.0	0.08709677419354839	201.6167025606112	5275.0	1.0
6648.0	0.0033333333333333327	8.129283016944967	280.0	0.0
4794.0	0.013986013986013986	14.389362455643885	301.0	1.0
40.0	0.0	0.0	0.0	0.0
32130.0	0.081799591002045	308.05221052027764	9073.0	1.0
3360.0	0.008547008547008548	7.672425341971495	204.0	0.0
14210.0	0.013377926421404682	26.91304783130168	455.0	1.0
312.0	0.0	0.0	0.0	0.0
81576.0	0.07885304659498207	331.1969158758713	9246.0	1.0
32688.0	0.0027027027027027033	7.651051691178929	201.0	0.0
28036.0	0.030769230769230767	78.37348577367914	2415.0	1.0
6270.0	0.05625	63.475103627451965	1461.0	1.0
2112.0	0.03157894736842105	20.017009542487873	385.0	1.0
3591.0	0.1111111111111111	86.32958534339821	2323.0	1.0
5239.0	0.03626943005181347	49.09447059105254	1268.0	1.0
6048.0	0.0	0.0	0.0	0.0
13050.0	0.11160714285714286	189.83690190017063	5328.0	1.0
376.0	0.0	0.0	0.0	0.0
10665.0	0.13829787234042554	201.2608072016763	6529.0	1.0
12960.0	0.09049773755656107	134.75355961641708	2468.0	1.0
10440.0	0.09395973154362416	179.33879872754662	2785.0	1.0
39.0	0.0	0.0	0.0	0.0
460.0	0.0	0.0	0.0	0.0
1144.0	0.2982456140350877	111.12802966464676	2140.0	1.0
32880.0	0.13218390804597702	321.49205997766023	6390.0	1.0
1512.0	0.14473684210526316	68.32819501942407	1052.0	1.0
4384.0	0.005952380952380952	7.912889336229964	241.0	0.0
64.0	0.0	0.0	0.0	0.0
1247.0	0.0	0.0	0.0	0.0
10764.0	0.03980099502487562	59.06887569730677	1391.0	0.0
1276.0	0.0	0.0	0.0	0.0
6656.0	0.028571428571428567	36.63637838351825	875.0	1.0
225.0	0.0	0.0	0.0	0.0
294.0	0.0	0.0	0.0	0.0
96.0	0.0	0.0	0.0	0.0
30160.0	0.005102040816326529	16.174925682500678	545.0	0.0
1480.0	0.0	0.0	0.0	0.0
82656.0	0.07606679035250463	312.27961810544775	9100.0	1.0
1440.0	0.5833333333333334	190.7992309183577	3543.0	1.0
5475.0	0.006802721088435374	8.049848549450562	265.0	0.0
231.0	0.0	0.0	0.0	0.0
1691.0	0.0	0.0	0.0	0.0
632.0	0.0	0.0	0.0	0.0
129285.0	0.04	236.4854850265817	7039.0	1.0
228.0	0.0	0.0	0.0	0.0
13050.0	0.1527777777777778	239.30347280688756	5881.0	1.0
9180.0	0.0163265306122449	27.48735252101209	509.0	1.0
1179.0	0.0	0.0	0.0	0.0
2911.0	0.009009009009009007	7.179909090014935	145.0	0.0
6248.0	0.1411042944785276	173.46945052776314	4913.0	1.0
27118.0	0.3849372384937239	684.1313019181559	18172.0	1.0
67536.0	0.12578616352201258	448.48321927086363	11933.0	1.0
40449.0	0.00702576112412178	24.59881059753067	923.0	0.0
27307.0	0.14763231197771587	424.29163211343615	15201.0	1.0
152.0	0.08	10.192292814470768	83.0	1.0
20710.0	0.09124087591240876	187.05567141783402	4947.0	1.0
768.0	0.0	0.0	0.0	0.0
14896.0	0.1085972850678733	172.42863140980396	3927.0	1.0
2679.0	0.0	0.0	0.0	0.0
4221.0	0.1111111111111111	82.75975209773631	1194.0	1.0
1350.0	0.0	0.0	0.0	0.0
3648.0	0.0075187969924812035	8.262094845370179	307.0	0.0
5850.0	0.125	120.75202274021505	2665.0	1.0
1449.0	0.0	0.0	0.0	0.0
10965.0	0.03883495145631068	59.792409643937596	1961.0	0.0
2596.0	0.012295081967213116	23.75138060645705	727.0	1.0
40120.0	0.09669211195928754	301.0035853112932	10874.0	1.0
