is_dorm	is_year	year_diff	from_high_school	to_high_school	from_major	to_major	is_faculty	is_gender	label
0.0	0.0	1.0	17264.0	50088.0	0.0	103.0	1.0	0.0	0.0
0.0	0.0	0.04716085332665898	17242.0	50565.0	0.0	269.0	1.0	0.0	0.0
0.0	0.0	3.0	17934.0	50144.0	244.0	308.0	1.0	0.0	0.0
0.0	0.0	1.0	17264.0	52627.0	150.0	160.0	1.0	1.0	0.0
0.0	1.0	0.0	17662.0	50022.0	0.0	137.0	1.0	0.0	0.0
0.0	0.0	1.0	3032.0	50081.0	41.0	49.0	1.0	0.0	1.0
0.0	0.0	4.0	0.0	50693.0	49.0	51.0	0.0	1.0	0.0
0.0	0.0	1.0	1924.0	20732.0	39.0	59.0	0.0	0.0	1.0
0.0	1.0	0.0	24026.0	53467.0	66.0	85.0	1.0	0.0	1.0
0.0	0.0	2.0	26673.0	50224.0	135.0	165.0	1.0	1.0	0.0
0.0	0.0	1.0	50060.0	50294.0	0.0	103.0	1.0	1.0	0.0
0.0	0.0	1.8232996831479795	0.0	50165.0	0.0	0.0	0.0	0.0	0.0
0.0	1.0	0.0	19228.0	25843.0	0.0	60.0	1.0	0.0	0.0
1.0	0.0	1.0	15972.0	16757.0	244.0	293.0	1.0	1.0	0.0
0.0	1.0	0.0	9423.0	16774.0	255.0	282.0	1.0	1.0	0.0
0.0	0.0	2.803625225948964	0.0	6159.0	41.0	51.0	1.0	1.0	0.0
0.0	0.0	1.0	5225.0	9324.0	20.0	22.0	1.0	1.0	1.0
0.0	0.0	1.0	0.0	17264.0	67.0	85.0	1.0	1.0	1.0
0.0	0.0	2.0	3674.0	9567.0	240.0	283.0	1.0	0.0	0.0
0.0	1.0	0.0	50156.0	50410.0	278.0	278.0	1.0	1.0	1.0
0.0	0.0	1.0	0.0	3638.0	17.0	17.0	1.0	0.0	1.0
0.0	1.0	0.0	17423.0	17640.0	249.0	263.0	1.0	1.0	1.0
0.0	1.0	0.0	0.0	10937.0	0.0	249.0	1.0	0.0	1.0
0.0	0.0	3.0	9415.0	50089.0	0.0	144.0	1.0	1.0	0.0
0.0	0.0	0.04716085332665898	18078.0	18218.0	0.0	293.0	1.0	0.0	1.0
0.0	0.0	1.2487374818110766	0.0	50221.0	0.0	259.0	1.0	0.0	0.0
0.0	0.0	2.1963747740510366	16414.0	50318.0	0.0	17.0	0.0	0.0	0.0
0.0	0.0	3.0	4637.0	50507.0	119.0	122.0	1.0	0.0	0.0
1.0	1.0	0.0	17640.0	50384.0	78.0	89.0	1.0	0.0	1.0
0.0	0.0	1.0	1913.0	20008.0	23.0	41.0	1.0	0.0	0.0
0.0	0.0	1.0	0.0	16546.0	2.0	18.0	0.0	1.0	0.0
0.0	1.0	0.0	17592.0	21781.0	282.0	287.0	1.0	0.0	1.0
0.0	0.0	5.404353262105133	0.0	0.0	6.0	6.0	1.0	1.0	1.0
1.0	1.0	0.0	0.0	20577.0	66.0	108.0	1.0	1.0	0.0
0.0	1.0	0.0	10492.0	51251.0	2.0	6.0	1.0	0.0	0.0
0.0	0.0	0.8036252259489629	0.0	15814.0	8.0	59.0	1.0	1.0	1.0
0.0	1.0	0.0	2674.0	17352.0	23.0	68.0	0.0	1.0	0.0
0.0	0.0	1.0	19623.0	50043.0	150.0	166.0	1.0	0.0	1.0
0.0	0.0	1.7512625181889234	0.0	17344.0	0.0	0.0	1.0	0.0	0.0
0.0	1.0	0.0	16530.0	20747.0	39.0	39.0	1.0	1.0	1.0
0.0	1.0	0.0	1894.0	2903.0	77.0	99.0	1.0	0.0	0.0
1.0	1.0	0.0	2753.0	18559.0	60.0	97.0	1.0	1.0	1.0
0.0	0.0	2.0	3565.0	22875.0	0.0	101.0	0.0	0.0	0.0
0.0	0.0	2.0	2618.0	8234.0	0.0	13.0	1.0	0.0	0.0
0.0	1.0	0.0	50088.0	50325.0	0.0	0.0	1.0	1.0	1.0
0.0	0.0	3.0	0.0	16114.0	6.0	18.0	1.0	0.0	0.0
0.0	0.0	1.0	4296.0	51151.0	0.0	162.0	1.0	0.0	1.0
0.0	0.0	1.0	0.0	50054.0	0.0	0.0	1.0	1.0	1.0
0.0	0.0	1.0	6138.0	50305.0	0.0	18.0	1.0	1.0	0.0
0.0	0.0	1.0	2965.0	25180.0	7.0	51.0	0.0	0.0	0.0
0.0	0.0	1.0	17819.0	18108.0	155.0	161.0	1.0	1.0	1.0
0.0	0.0	3.0	50979.0	50979.0	0.0	66.0	0.0	1.0	1.0
0.0	0.0	1.0	0.0	0.0	8.0	49.0	1.0	1.0	1.0
0.0	0.0	0.8036252259489629	1245.0	1681.0	0.0	9.0	0.0	1.0	0.0
0.0	1.0	0.0	9321.0	13929.0	78.0	104.0	1.0	1.0	1.0
1.0	0.0	1.0	0.0	15921.0	244.0	312.0	1.0	0.0	0.0
0.0	0.0	3.0	9829.0	25459.0	100.0	106.0	0.0	1.0	0.0
0.0	0.0	1.0	3202.0	50272.0	51.0	60.0	1.0	1.0	1.0
0.0	0.0	2.803625225948964	1034.0	50010.0	0.0	0.0	0.0	1.0	1.0
0.0	0.0	1.0	0.0	52634.0	66.0	106.0	1.0	0.0	0.0
0.0	0.0	3.0	2275.0	24974.0	0.0	22.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	2753.0	7.0	29.0	0.0	0.0	1.0
1.0	0.0	2.0	2824.0	25370.0	66.0	99.0	0.0	1.0	0.0
0.0	0.0	1.0	0.0	17211.0	242.0	248.0	1.0	0.0	1.0
0.0	0.0	1.0	0.0	4351.0	7.0	7.0	1.0	0.0	1.0
0.0	0.0	3.477712363330512	4151.0	16447.0	204.0	209.0	0.0	0.0	0.0
0.0	0.0	1.0	9021.0	50865.0	135.0	166.0	1.0	1.0	0.0
0.0	0.0	1.0	23620.0	25723.0	0.0	116.0	1.0	1.0	0.0
0.0	0.0	2.0	1596.0	25542.0	0.0	39.0	1.0	0.0	1.0
0.0	0.0	0.8036252259489629	0.0	50864.0	0.0	65.0	0.0	0.0	0.0
0.0	0.0	3.0	3716.0	53753.0	144.0	155.0	1.0	1.0	1.0
0.0	0.0	3.0	5477.0	21566.0	7.0	9.0	0.0	0.0	0.0
0.0	0.0	3.0	25326.0	25473.0	244.0	278.0	0.0	1.0	1.0
0.0	0.0	3.0	0.0	0.0	7.0	27.0	0.0	1.0	0.0
1.0	1.0	0.0	3576.0	3841.0	0.0	85.0	1.0	0.0	1.0
0.0	0.0	0.4013259064347494	0.0	18134.0	0.0	106.0	1.0	0.0	0.0
1.0	1.0	0.0	0.0	3627.0	80.0	109.0	1.0	1.0	1.0
0.0	0.0	3.0	16261.0	22187.0	0.0	249.0	1.0	0.0	0.0
0.0	0.0	3.0	6139.0	50864.0	0.0	29.0	1.0	1.0	0.0
0.0	0.0	1.2426084883165909	3762.0	16062.0	122.0	166.0	1.0	0.0	0.0
0.0	1.0	0.0	1738.0	20562.0	14.0	59.0	1.0	0.0	1.0
1.0	0.0	2.0	1942.0	51553.0	244.0	294.0	0.0	1.0	1.0
0.0	1.0	0.0	21374.0	52768.0	0.0	269.0	1.0	1.0	1.0
0.0	0.0	1.5986740935652506	0.0	23665.0	0.0	0.0	0.0	1.0	0.0
0.0	0.0	2.803625225948964	2702.0	9106.0	51.0	58.0	0.0	1.0	0.0
0.0	0.0	1.0	0.0	50532.0	22.0	22.0	1.0	1.0	0.0
0.0	1.0	0.0	2535.0	9319.0	0.0	100.0	1.0	1.0	1.0
0.0	0.0	2.0	9312.0	50378.0	144.0	164.0	1.0	0.0	1.0
0.0	0.0	2.0	7141.0	9606.0	68.0	117.0	0.0	0.0	0.0
0.0	0.0	1.595646737894867	0.0	4481.0	0.0	18.0	1.0	0.0	1.0
0.0	0.0	1.0	50192.0	50398.0	264.0	285.0	0.0	1.0	0.0
0.0	0.0	4.0	50010.0	50223.0	0.0	88.0	1.0	0.0	0.0
0.0	0.0	1.196374774051037	0.0	0.0	12.0	29.0	0.0	0.0	0.0
0.0	1.0	0.0	9533.0	50643.0	122.0	134.0	0.0	0.0	1.0
0.0	0.0	1.0	9146.0	16815.0	0.0	241.0	1.0	1.0	1.0
0.0	0.0	0.7976266837715684	0.0	24013.0	0.0	97.0	1.0	0.0	0.0
0.0	1.0	0.0	3029.0	3762.0	6.0	15.0	1.0	1.0	1.0
0.0	0.0	1.0	3697.0	12304.0	95.0	106.0	1.0	0.0	1.0
0.0	1.0	0.0	3646.0	50136.0	45.0	85.0	1.0	0.0	0.0
0.0	0.0	1.196374774051037	1758.0	24027.0	0.0	21.0	0.0	0.0	0.0
0.0	0.0	2.803625225948964	18721.0	50894.0	7.0	51.0	1.0	0.0	0.0
0.0	0.0	1.0	10687.0	25910.0	6.0	6.0	1.0	1.0	0.0
0.0	0.0	1.5986740935652506	10216.0	21659.0	0.0	0.0	0.0	1.0	0.0
0.0	0.0	1.196374774051037	0.0	23649.0	0.0	39.0	0.0	0.0	1.0
0.0	1.0	0.0	5003.0	25839.0	67.0	85.0	1.0	1.0	1.0
0.0	0.0	1.0	1983.0	2668.0	0.0	49.0	0.0	1.0	0.0
0.0	1.0	0.0	4214.0	18760.0	43.0	45.0	1.0	1.0	1.0
0.0	1.0	0.0	15653.0	16761.0	8.0	115.0	1.0	1.0	1.0
0.0	1.0	0.0	3622.0	9302.0	155.0	164.0	1.0	1.0	1.0
0.0	1.0	0.0	15903.0	50458.0	0.0	2.0	1.0	0.0	1.0
0.0	1.0	0.0	24411.0	52164.0	2.0	3.0	1.0	0.0	1.0
0.0	0.0	1.0	1905.0	1964.0	0.0	22.0	1.0	0.0	1.0
0.0	0.0	1.0	1594.0	17060.0	0.0	7.0	1.0	1.0	0.0
0.0	0.0	4.0	0.0	50060.0	66.0	76.0	0.0	0.0	0.0
0.0	1.0	0.0	1764.0	9366.0	47.0	116.0	1.0	0.0	1.0
0.0	0.0	4.0	0.0	50021.0	2.0	6.0	0.0	1.0	0.0
0.0	1.0	0.0	1883.0	5211.0	19.0	38.0	1.0	0.0	0.0
0.0	0.0	4.0	23815.0	50007.0	49.0	101.0	0.0	0.0	0.0
1.0	0.0	2.0	1800.0	2725.0	12.0	39.0	1.0	1.0	1.0
0.0	0.0	0.5956467378948673	0.0	17934.0	0.0	3.0	1.0	0.0	0.0
0.0	0.0	2.4013259064347494	0.0	25500.0	0.0	70.0	1.0	0.0	1.0
0.0	0.0	1.0	9596.0	22754.0	1.0	28.0	1.0	0.0	1.0
0.0	0.0	1.0	4696.0	23803.0	15.0	15.0	1.0	0.0	1.0
0.0	0.0	1.0	1443.0	50369.0	10.0	10.0	0.0	1.0	1.0
0.0	0.0	1.0	12073.0	15989.0	74.0	99.0	1.0	1.0	0.0
0.0	0.0	1.0	0.0	1282.0	22.0	68.0	1.0	1.0	0.0
0.0	0.0	1.0	25825.0	50152.0	2.0	14.0	1.0	0.0	0.0
0.0	0.0	0.1963747740510371	0.0	1525.0	0.0	7.0	1.0	0.0	0.0
0.0	0.0	3.0	1606.0	8647.0	29.0	60.0	0.0	0.0	0.0
0.0	0.0	2.0	5001.0	50892.0	0.0	14.0	1.0	1.0	0.0
0.0	0.0	1.0	16215.0	25892.0	0.0	108.0	1.0	0.0	0.0
0.0	1.0	0.0	3509.0	15947.0	0.0	160.0	1.0	1.0	1.0
0.0	0.0	3.0	24660.0	50058.0	0.0	65.0	1.0	1.0	1.0
0.0	0.0	2.0	0.0	3945.0	49.0	66.0	1.0	1.0	1.0
0.0	0.0	1.0	5105.0	50074.0	0.0	68.0	0.0	0.0	0.0
0.0	0.0	0.4043532621051327	0.0	25070.0	14.0	16.0	0.0	1.0	1.0
0.0	0.0	1.0	3638.0	51310.0	155.0	204.0	1.0	1.0	0.0
0.0	0.0	1.196374774051037	0.0	766.0	38.0	39.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0	50034.0	44.0	106.0	0.0	0.0	1.0
0.0	0.0	1.0	17115.0	17528.0	0.0	249.0	1.0	1.0	0.0
0.0	0.0	1.0	2401.0	9580.0	22.0	111.0	1.0	1.0	1.0
0.0	0.0	3.0	0.0	15997.0	165.0	195.0	0.0	1.0	0.0
0.0	1.0	0.0	1192.0	50001.0	4.0	9.0	1.0	1.0	1.0
0.0	0.0	1.0	9140.0	23105.0	12.0	51.0	1.0	1.0	0.0
0.0	1.0	0.0	2190.0	50193.0	115.0	116.0	1.0	0.0	1.0
0.0	0.0	1.404353262105133	50213.0	50509.0	9.0	9.0	1.0	1.0	0.0
0.0	0.0	1.0	0.0	2089.0	3.0	59.0	1.0	0.0	1.0
0.0	1.0	0.0	4700.0	24659.0	85.0	87.0	1.0	0.0	0.0
0.0	0.0	1.196374774051037	0.0	50011.0	0.0	49.0	1.0	1.0	0.0
0.0	1.0	0.0	6447.0	17934.0	134.0	170.0	1.0	1.0	1.0
0.0	1.0	0.0	0.0	25962.0	29.0	41.0	1.0	1.0	1.0
0.0	0.0	3.0	9349.0	21227.0	6.0	28.0	1.0	0.0	0.0
0.0	0.0	1.0	50070.0	50343.0	86.0	106.0	0.0	0.0	1.0
0.0	0.0	1.0	9767.0	16090.0	4.0	30.0	1.0	0.0	1.0
0.0	0.0	4.0	9369.0	17786.0	251.0	277.0	0.0	1.0	0.0
0.0	1.0	0.0	0.0	50060.0	85.0	85.0	1.0	0.0	1.0
0.0	0.0	3.0	9005.0	53663.0	164.0	195.0	1.0	0.0	0.0
0.0	0.0	1.196374774051037	3284.0	24555.0	0.0	53.0	0.0	1.0	0.0
0.0	1.0	0.0	1905.0	25551.0	7.0	22.0	1.0	1.0	1.0
0.0	0.0	1.196374774051037	2381.0	21653.0	0.0	7.0	0.0	1.0	1.0
0.0	1.0	0.0	2277.0	5932.0	2.0	29.0	1.0	1.0	1.0
0.0	0.0	1.0	14632.0	17263.0	53.0	85.0	0.0	1.0	1.0
0.0	1.0	0.0	2674.0	16045.0	50.0	66.0	1.0	0.0	0.0
0.0	1.0	0.0	6097.0	9762.0	100.0	100.0	1.0	0.0	0.0
0.0	0.0	4.0	50011.0	50052.0	118.0	123.0	0.0	1.0	0.0
0.0	1.0	0.0	0.0	50422.0	8.0	38.0	1.0	0.0	1.0
0.0	1.0	0.0	17842.0	50131.0	237.0	262.0	1.0	1.0	1.0
0.0	0.0	2.0	25409.0	50238.0	71.0	106.0	0.0	0.0	0.0
0.0	1.0	0.0	2839.0	50363.0	39.0	120.0	1.0	1.0	1.0
0.0	0.0	2.1963747740510366	0.0	0.0	7.0	39.0	0.0	0.0	1.0
0.0	0.0	4.0	1951.0	2426.0	39.0	68.0	0.0	1.0	0.0
0.0	0.0	0.8036252259489629	0.0	2381.0	0.0	59.0	1.0	0.0	0.0
0.0	0.0	1.0	9366.0	15917.0	164.0	195.0	0.0	0.0	0.0
0.0	0.0	1.0	6158.0	8961.0	135.0	158.0	1.0	1.0	0.0
1.0	0.0	2.0	16024.0	16160.0	267.0	272.0	1.0	1.0	1.0
0.0	0.0	2.0	8226.0	50410.0	0.0	0.0	1.0	0.0	1.0
0.0	1.0	0.0	0.0	11872.0	0.0	7.0	1.0	1.0	1.0
0.0	0.0	0.5986740935652506	0.0	0.0	0.0	82.0	1.0	0.0	1.0
0.0	0.0	2.0471608533266594	6260.0	17836.0	0.0	265.0	1.0	0.0	0.0
0.0	0.0	2.0	0.0	52104.0	6.0	16.0	0.0	0.0	1.0
0.0	0.0	2.803625225948964	0.0	50094.0	0.0	67.0	1.0	0.0	0.0
0.0	0.0	1.0	0.0	51444.0	17.0	66.0	1.0	0.0	0.0
0.0	0.0	4.0	0.0	50368.0	240.0	248.0	1.0	0.0	0.0
1.0	1.0	0.0	16119.0	50193.0	78.0	108.0	1.0	0.0	1.0
0.0	0.0	2.0	0.0	2786.0	63.0	65.0	0.0	0.0	1.0
0.0	1.0	0.0	0.0	20680.0	55.0	109.0	1.0	0.0	1.0
0.0	0.0	1.404353262105133	0.0	0.0	6.0	32.0	0.0	0.0	0.0
0.0	0.0	5.0	1624.0	17700.0	249.0	277.0	1.0	0.0	0.0
0.0	0.0	4.0	3716.0	19198.0	6.0	28.0	0.0	1.0	0.0
0.0	0.0	3.5986740935652506	0.0	23267.0	48.0	115.0	0.0	0.0	1.0
0.0	0.0	2.0	25678.0	51630.0	208.0	228.0	1.0	0.0	0.0
0.0	0.0	2.0	3527.0	9388.0	138.0	147.0	0.0	1.0	0.0
0.0	0.0	2.0	1451.0	1935.0	60.0	61.0	1.0	1.0	1.0
0.0	1.0	0.0	1935.0	50029.0	0.0	247.0	1.0	1.0	1.0
0.0	0.0	1.0	9773.0	50481.0	164.0	166.0	0.0	1.0	1.0
0.0	0.0	1.0	9720.0	50001.0	85.0	100.0	1.0	0.0	0.0
1.0	1.0	0.0	2375.0	17456.0	0.0	0.0	1.0	1.0	1.0
0.0	1.0	0.0	0.0	1333.0	67.0	116.0	1.0	1.0	1.0
0.0	0.0	1.0	11019.0	16621.0	39.0	58.0	1.0	0.0	0.0
0.0	0.0	1.0	10732.0	19396.0	160.0	195.0	1.0	1.0	1.0
0.0	0.0	1.0	9321.0	57047.0	78.0	106.0	1.0	1.0	1.0
0.0	1.0	0.0	3544.0	3716.0	86.0	106.0	1.0	1.0	1.0
0.0	0.0	2.0	0.0	51231.0	106.0	108.0	1.0	1.0	0.0
0.0	1.0	0.0	0.0	3052.0	0.0	66.0	1.0	0.0	0.0
0.0	1.0	0.0	16385.0	16437.0	139.0	152.0	1.0	0.0	0.0
0.0	0.0	2.4043532621051327	0.0	51604.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	3.0	17203.0	18233.0	286.0	294.0	0.0	1.0	0.0
1.0	0.0	1.0	0.0	10710.0	6.0	6.0	1.0	1.0	1.0
0.0	0.0	1.0	18003.0	52212.0	0.0	247.0	1.0	0.0	0.0
1.0	1.0	0.0	3576.0	9829.0	0.0	76.0	1.0	1.0	1.0
0.0	0.0	2.0	21596.0	50509.0	0.0	133.0	1.0	1.0	0.0
0.0	0.0	1.0	18015.0	50008.0	277.0	277.0	0.0	1.0	1.0
0.0	1.0	0.0	5554.0	25459.0	23.0	39.0	1.0	0.0	1.0
0.0	0.0	5.0	11099.0	50112.0	0.0	17.0	0.0	0.0	0.0
0.0	1.0	0.0	50250.0	50827.0	244.0	278.0	1.0	1.0	1.0
0.0	0.0	3.0	2381.0	9159.0	0.0	41.0	0.0	0.0	1.0
0.0	1.0	0.0	2054.0	17934.0	0.0	0.0	1.0	1.0	0.0
0.0	1.0	0.0	9262.0	50213.0	0.0	15.0	1.0	0.0	1.0
0.0	0.0	2.0	0.0	9076.0	130.0	152.0	1.0	1.0	0.0
0.0	1.0	0.0	13130.0	16077.0	67.0	100.0	1.0	1.0	0.0
0.0	0.0	1.0	11224.0	50112.0	7.0	9.0	1.0	1.0	1.0
0.0	0.0	3.0	17934.0	50378.0	0.0	106.0	0.0	0.0	0.0
0.0	0.0	2.0	766.0	2508.0	23.0	41.0	0.0	0.0	0.0
0.0	0.0	1.2426084883165909	0.0	50325.0	0.0	134.0	1.0	0.0	0.0
0.0	1.0	0.0	26557.0	50152.0	6.0	13.0	1.0	1.0	1.0
0.0	0.0	1.0	0.0	21213.0	14.0	23.0	1.0	0.0	0.0
0.0	0.0	3.0	9624.0	24659.0	39.0	49.0	0.0	0.0	0.0
0.0	0.0	3.0	16337.0	50112.0	46.0	104.0	0.0	1.0	0.0
0.0	0.0	0.4013259064347494	17641.0	50749.0	95.0	103.0	1.0	0.0	1.0
0.0	0.0	3.0	0.0	2532.0	22.0	56.0	0.0	1.0	0.0
0.0	1.0	0.0	4294.0	9492.0	137.0	170.0	1.0	0.0	1.0
0.0	0.0	1.0	0.0	9495.0	246.0	293.0	1.0	0.0	0.0
0.0	1.0	0.0	2716.0	16805.0	92.0	102.0	1.0	0.0	0.0
0.0	0.0	2.0	16265.0	52104.0	123.0	165.0	1.0	0.0	0.0
0.0	0.0	1.196374774051037	0.0	4009.0	0.0	2.0	1.0	0.0	0.0
0.0	0.0	1.0	9726.0	18001.0	8.0	9.0	1.0	1.0	0.0
0.0	1.0	0.0	1512.0	50269.0	0.0	39.0	1.0	0.0	1.0
0.0	1.0	0.0	5163.0	23735.0	51.0	51.0	0.0	0.0	1.0
0.0	1.0	0.0	3118.0	51465.0	73.0	87.0	1.0	0.0	1.0
0.0	0.0	1.0	2275.0	9720.0	100.0	106.0	0.0	1.0	0.0
0.0	0.0	3.0	9317.0	16420.0	247.0	282.0	1.0	1.0	0.0
0.0	0.0	0.5986740935652506	0.0	3765.0	103.0	109.0	0.0	0.0	0.0
0.0	0.0	1.0	0.0	16311.0	0.0	1.0	0.0	0.0	0.0
0.0	0.0	1.0	18003.0	55422.0	70.0	100.0	1.0	1.0	1.0
0.0	1.0	0.0	5928.0	23994.0	236.0	283.0	1.0	1.0	1.0
0.0	0.0	2.0	50094.0	50854.0	0.0	125.0	1.0	1.0	0.0
0.0	1.0	0.0	16432.0	21292.0	265.0	265.0	1.0	1.0	1.0
0.0	0.0	1.0	3240.0	50152.0	0.0	19.0	1.0	1.0	0.0
0.0	0.0	1.196374774051037	0.0	0.0	0.0	48.0	0.0	0.0	0.0
0.0	0.0	3.0	6126.0	17759.0	17.0	48.0	1.0	0.0	0.0
0.0	1.0	0.0	3749.0	11379.0	85.0	95.0	1.0	1.0	0.0
0.0	0.0	1.0	3675.0	50178.0	247.0	277.0	1.0	1.0	0.0
0.0	0.0	2.0	16176.0	16267.0	0.0	259.0	1.0	1.0	0.0
1.0	0.0	1.0	23567.0	50152.0	0.0	7.0	1.0	0.0	0.0
0.0	0.0	2.0	9580.0	52104.0	143.0	165.0	0.0	1.0	1.0
0.0	0.0	39.0	0.0	50909.0	0.0	150.0	0.0	0.0	1.0
0.0	0.0	1.0	0.0	0.0	6.0	15.0	0.0	1.0	1.0
0.0	0.0	0.1963747740510371	0.0	5934.0	9.0	41.0	0.0	1.0	0.0
0.0	0.0	2.4013259064347494	0.0	23994.0	106.0	249.0	0.0	0.0	0.0
0.0	1.0	0.0	3041.0	5873.0	194.0	199.0	1.0	0.0	0.0
0.0	1.0	0.0	3280.0	53720.0	277.0	277.0	1.0	1.0	1.0
0.0	1.0	0.0	4702.0	5477.0	222.0	222.0	1.0	1.0	1.0
0.0	0.0	2.0	17908.0	25116.0	165.0	166.0	0.0	1.0	0.0
0.0	1.0	0.0	25180.0	50975.0	0.0	65.0	1.0	0.0	1.0
0.0	1.0	0.0	0.0	17886.0	0.0	261.0	1.0	0.0	1.0
0.0	1.0	0.0	0.0	51396.0	0.0	80.0	1.0	1.0	1.0
0.0	0.0	1.7573915116834091	0.0	17164.0	0.0	144.0	1.0	0.0	1.0
0.0	0.0	1.8036252259489631	0.0	12024.0	0.0	0.0	1.0	0.0	0.0
0.0	1.0	0.0	9321.0	50367.0	144.0	160.0	1.0	0.0	1.0
0.0	0.0	3.0	2247.0	23495.0	7.0	22.0	1.0	1.0	0.0
1.0	0.0	2.0	0.0	4289.0	51.0	51.0	1.0	1.0	1.0
0.0	0.0	4.0	0.0	1384.0	41.0	119.0	0.0	0.0	0.0
0.0	0.0	1.0	20747.0	50093.0	7.0	17.0	0.0	0.0	1.0
1.0	1.0	0.0	22234.0	24013.0	48.0	101.0	1.0	1.0	1.0
0.0	1.0	0.0	16406.0	17287.0	134.0	134.0	1.0	0.0	1.0
1.0	0.0	4.0	34.0	1595.0	0.0	66.0	0.0	1.0	0.0
0.0	0.0	1.0	819.0	25843.0	20.0	43.0	1.0	0.0	1.0
0.0	0.0	2.0	0.0	9023.0	7.0	112.0	0.0	0.0	0.0
0.0	0.0	1.0	0.0	7835.0	0.0	66.0	1.0	0.0	1.0
0.0	0.0	1.8036252259489631	15903.0	50095.0	40.0	112.0	0.0	0.0	0.0
1.0	0.0	1.4013259064347494	15431.0	26110.0	66.0	110.0	0.0	0.0	1.0
0.0	1.0	0.0	11067.0	50582.0	256.0	265.0	1.0	0.0	1.0
0.0	0.0	1.0	17305.0	17995.0	121.0	131.0	1.0	0.0	0.0
0.0	1.0	0.0	5789.0	20930.0	267.0	294.0	1.0	1.0	0.0
