preferential	jaccard	adamic adar	resource allocation	is_dorm	is_year	year_diff	from_high_school	to_high_school	from_major	to_major	is_faculty	is_gender	label
24552	0.15827338129496402	317.7011984166481	7185.0	0	0	1	16243	17009	247	273	1	0	1
20757	0.0996309963099631	191.86497315494418	4179.0	1	0	2	16007	50410	247	247	0	1	1
42075	0.13812154696132597	371.4896742595377	9167.0	0	0	1	17444	19890	236	247	1	1	1
12920	0.0947867298578199	141.26968686919238	3448.0	0	0	3	4005	4636	252	282	0	1	1
3549	0.04838709677419355	41.90991933327302	870.0	0	1	0	9506	17681	0	247	0	0	1
3838	0.03731343283582089	33.88169252997359	584.0	0	1	0	3171	5997	274	278	1	1	1
36093	0.2781456953642384	593.8417794973267	12476.0	0	1	0	3716	53069	236	261	1	1	1
31527	0.11048158640226628	284.24358351530105	6821.0	0	0	2	0	4482	277	278	1	0	1
9152	0.09615384615384616	141.54255033326444	3099.0	0	0	1	3918	4854	248	277	0	0	1
3400	0.072	70.65514661193046	2169.0	0	1	0	16805	53475	247	247	0	1	1
13447	0.0995260663507109	153.30561289733393	3674.0	0	0	1	17092	17396	249	282	0	1	1
3744	0.055900621118012424	57.27299471871452	898.0	0	1	0	3632	20747	0	247	1	0	1
38367	0.3023255813953488	651.3318537819888	14822.0	0	0	3	0	51558	241	267	0	0	1
14880	0.019157088122605363	37.93352853478588	1047.0	0	0	1	3735	25540	0	273	1	1	1
7236	0.16666666666666666	169.77267005876305	3160.0	0	1	0	0	16379	236	267	1	0	1
31524	0.10736196319018405	252.72041288674382	5943.0	0	1	0	2228	17712	238	278	1	1	1
17574	0.08646616541353383	163.40999297527702	3766.0	0	0	1	50173	51535	268	284	1	0	1
10108	0.14835164835164835	189.20385852529452	4225.0	0	1	0	3871	53433	256	256	1	0	1
8091	0.01694915254237288	19.978059629518206	364.0	0	0	2	9278	16510	0	251	1	0	1
2060	0.10810810810810811	78.525794937005	1368.0	0	1	0	3565	50294	247	247	1	0	1
26732	0.22932330827067668	422.4415978825331	8600.0	0	1	0	17423	17690	256	263	1	0	1
20405	0.031476997578692496	96.66447261639813	2608.0	0	1	0	24517	53999	245	266	1	1	1
24544	0.13194444444444445	270.1770521340679	6064.0	0	1	0	13064	18057	255	278	1	1	1
5742	0.11347517730496454	111.02845413783929	2118.0	1	1	0	9523	18108	266	276	1	1	1
9825	0.10160427807486631	133.7475277295815	2797.0	0	0	0.7512625181889234	3528	50005	0	277	1	0	1
30992	0.1590909090909091	334.57869406855053	6831.0	0	0	2	17115	17451	249	278	0	1	1
14820	0.07630522088353414	139.42144236165	3464.0	0	1	0	17097	25458	247	247	1	0	1
3696	0.05785123966942149	42.553447915503135	559.0	0	0	1	25051	50197	271	278	0	1	1
10824	0.2865853658536585	339.75755908806707	8098.0	1	1	0	3561	54563	240	267	1	1	1
14245	0.036855036855036855	101.73816087943491	1857.0	0	0	1.7512625181889234	17177	50863	0	277	0	0	1
11072	0.11267605633802817	172.02553845688513	3732.0	0	1	0	3754	3754	236	247	1	0	1
23364	0.23921568627450981	439.286465913356	9693.0	0	1	0	9076	17009	247	277	1	0	1
25760	0.21071428571428572	411.4876265517948	8047.0	0	1	0	6139	16007	247	259	1	0	1
21830	0.18359375	328.42550747679394	6454.0	0	1	0	3758	16849	0	259	1	0	1
7605	0.04597701149425287	56.00996017804696	1140.0	0	0	0.24873748181107658	0	17887	0	259	1	0	1
17000	0.22317596566523606	375.7572757783867	8536.0	0	1	0	0	3528	249	249	1	0	1
24378	0.132890365448505	280.3814648562372	5769.0	1	0	1	5932	50028	247	248	0	1	1
8320	0.2138364779874214	239.97542579007498	4840.0	0	1	0	21800	50307	247	247	1	1	1
1520	0.043478260869565216	25.93329989121721	393.0	0	1	0	16217	52806	0	248	1	1	1
9184	0.14792899408284024	169.83736002077507	3291.0	0	1	0	0	17941	241	277	1	0	1
2265	0.0375	42.048048569457265	859.0	0	1	0	16068	25253	271	285	1	1	1
9504	0.1864406779661017	225.51044372254384	4364.0	1	1	0	0	16064	0	240	1	0	1
5320	0.050359712230215826	48.66612985450577	910.0	0	1	0	16408	19466	0	259	1	0	1
5220	0.3333333333333333	255.25237179047838	4700.0	1	1	0	7130	50100	247	249	1	1	1
2520	0.08080808080808081	52.17959418743718	786.0	0	1	0	16990	17908	0	278	1	1	1
15552	0.13278008298755187	238.52458513139436	6199.0	0	1	0	8849	16265	261	271	1	1	1
28424	0.17346938775510204	362.945320724578	8165.0	0	1	0	3240	9403	255	278	1	0	1
5656	0.11347517730496454	113.53647100872952	2414.0	0	0	1	9000	17719	247	277	1	0	1
6760	0.05813953488372093	65.88212818957648	1095.0	0	0	1	50143	51060	236	274	1	0	1
15340	0.14814814814814814	237.05313314379197	5951.0	0	1	0	0	17842	0	262	1	0	1
75313	0.29571106094808125	920.0215626926134	18772.0	1	1	0	15996	20288	236	273	1	0	1
15540	0.10572687224669604	183.08881313275933	5349.0	0	1	0	2230	25008	241	247	0	0	1
25648	0.10714285714285714	242.98459203639655	5952.0	0	0	1	17715	18008	0	235	1	1	1
66196	0.21749408983451538	655.4724161763303	14491.0	0	0	2	16815	50104	241	282	1	0	1
6048	0.1232876712328767	130.19834667842707	2930.0	0	0	1	9000	10843	277	278	1	0	1
3942	0.049586776859504134	43.40048121668606	930.0	0	1	0	17813	51060	240	266	1	1	1
342	0.0	0.0	0.0	0	1	0.0	17278	21271	0	0	1	1	1
10234	0.41379310344827586	420.82001718189315	9005.0	0	1	0	16388	17092	249	277	1	1	1
51695	0.06046511627906977	184.92725408849955	3819.0	0	1	0	3171	17099	249	259	1	1	1
8120	0.13414634146341464	149.41832854827487	2810.0	0	0	1	0	15981	0	249	0	1	1
56069	0.30939226519337015	809.7198537702952	18186.0	0	1	0	3716	50303	261	278	1	1	1
6560	0.06349206349206349	91.4935676895539	2862.0	0	0	1.7512625181889234	0	6399	0	259	0	0	1
20184	0.13120567375886524	247.39021015496795	4173.0	0	1	0	16761	51841	0	241	1	0	1
4428	0.05426356589147287	45.49916017439	674.0	0	1	0	50025	50125	0	247	1	0	1
7227	0.06172839506172839	69.87617785592886	1462.0	0	1	0	9492	17934	277	277	1	1	1
13668	0.032362459546925564	71.15621499971591	1510.0	0	0	1	2849	16815	236	241	0	1	1
6188	0.11971830985915492	122.9837083236279	2860.0	0	1	0	50246	50630	247	248	1	0	1
18860	0.16736401673640167	264.8185752326693	4877.0	0	1	0	16746	17690	236	256	1	1	1
5141	0.0948905109489051	83.54867660212977	1226.0	0	0	3	50046	50046	277	282	0	1	1
44202	0.07901234567901234	237.46327559555812	5952.0	0	1	0	0	50037	244	247	1	0	1
12150	0.171875	232.35408413986346	5322.0	0	0	1	17049	19885	0	261	1	1	1
4340	0.1	78.80596861116555	1285.0	0	1	0	50009	50016	273	278	0	0	1
16900	0.1350210970464135	213.57737092496842	3883.0	0	1	0	982	3749	261	277	1	1	1
10971	0.06557377049180328	111.28622202049682	2538.0	0	0	2	6655	20927	244	286	1	0	1
18696	0.20622568093385213	369.1421570657555	7028.0	1	0	1	3754	50081	249	265	0	1	1
3280	0.1523809523809524	108.30490017309886	1884.0	0	1	0	0	50246	247	267	1	1	1
31833	0.11641791044776119	284.6061392458724	6699.0	0	1	0	50005	53475	247	277	1	0	1
18315	0.2837209302325581	440.19581605292694	9744.0	1	0	0.7512625181889234	17763	50046	249	277	1	0	1
22649	0.059782608695652176	158.7176823442343	3528.0	0	0	2	9480	16234	238	261	1	0	1
111132	0.05244755244755245	316.9090178403577	6316.0	0	0	0.24873748181107658	0	15244	0	278	0	0	1
25288	0.09294871794871795	203.57506097377086	4260.0	0	1	0	0	3638	0	261	1	0	1
29865	0.08125	187.44369506097541	4669.0	0	0	2	2152	20927	0	236	1	0	1
5280	0.0896551724137931	93.37091295232064	2095.0	0	1	0	15917	21621	249	261	1	1	1
21930	0.196	345.2101120567039	6942.0	0	0	1	1387	17786	277	277	1	1	1
11009	0.32075471698113206	361.7053992163007	7820.0	0	0	1	17993	51535	249	259	1	1	1
2600	0.04032258064516129	30.847609047578576	384.0	0	0	1	4281	17715	271	271	1	0	1
1058	0.11290322580645161	44.112989649879836	624.0	1	1	0	16254	21172	0	254	1	0	1
17157	0.2018348623853211	328.5017064795541	8790.0	0	1	0	16375	16810	271	277	1	1	1
23800	0.16541353383458646	311.19356408860176	6253.0	0	1	0	17805	17914	0	0	1	0	1
39468	0.10230179028132992	290.4540047788968	7384.0	0	1	0	9346	9351	0	282	1	0	1
19625	0.07224334600760456	142.48834995841702	3806.0	0	0	1	20941	21408	249	267	0	1	1
9956	0.045454545454545456	66.54111965290535	1694.0	0	0	0.24873748181107658	0	16420	0	0	1	0	1
2484	0.11214953271028037	81.59753441626567	1667.0	0	0	2	2376	2889	277	277	0	1	1
3825	0.22641509433962265	167.38579439398856	3322.0	0	0	0.7512625181889234	0	8647	277	278	1	1	1
4384	0.03048780487804878	34.65671305951179	622.0	0	0	3	3900	17763	0	247	1	0	1
17544	0.15079365079365079	274.23591334788205	6632.0	0	1	0	9705	16388	254	277	1	1	1
9240	0.1005586592178771	122.72353079087596	2529.0	0	1	0	3675	9768	0	247	1	0	1
6912	0.07692307692307693	80.32873031018089	1564.0	0	1	0	0	51558	247	278	1	1	1
9295	0.11442786069651742	157.6534149933288	3095.0	0	1	0	4094	16267	236	259	1	0	1
5226	0.09022556390977443	81.11497179859866	1468.0	0	1	0	3638	10090	0	249	1	1	1
24723	0.265625	435.16317668631666	6287.0	1	1	0	9880	50523	0	247	1	1	1
15196	0.37222222222222223	482.8090646187195	11034.0	1	1	0	17969	18011	0	0	1	0	1
19625	0.2702702702702703	425.6802482494315	9381.0	1	1	0	19930	50002	277	277	1	1	1
6716	0.1619718309859155	164.39329296144263	3677.0	0	1	0	2889	9780	0	277	1	1	1
7740	0.1282051282051282	141.788086457425	2888.0	0	1	0	9078	16338	276	277	1	0	1
8056	0.07692307692307693	90.36913426208481	1746.0	0	1	0	16160	51849	0	272	1	1	1
10586	0.19662921348314608	243.20094750103235	4841.0	0	0	1	17786	25085	0	252	1	1	1
16510	0.10300429184549356	166.86681508778486	3103.0	1	0	1	3739	50131	242	261	1	0	1
4800	0.05714285714285714	61.14735242761643	1830.0	0	1	0	17214	53475	247	261	1	1	1
29920	0.1100244498777506	307.2795985730992	5882.0	1	1	0	6678	19466	0	0	1	0	1
46125	0.12272727272727273	390.04311977695494	9591.0	0	1	0	3528	21408	249	249	1	1	1
14750	0.0752212389380531	122.3809944592955	2849.0	0	1	0	17842	52599	262	277	1	1	1
10045	0.020080321285140562	34.27910176665662	670.0	0	0	2	786	5482	239	278	0	0	1
16830	0.07228915662650602	135.82175512007305	3752.0	0	0	1	15987	50060	257	277	1	0	1
5369	0.0948905109489051	88.14342583063534	1540.0	0	0	1	3748	9671	0	0	1	1	1
26455	0.24242424242424243	469.3908846596909	10972.0	0	1	0	766	17880	282	282	1	1	1
4368	0.10227272727272728	123.9185225491887	2297.0	0	1	0	3735	20853	0	277	1	0	1
21079	0.216	385.42329462761916	8067.0	0	1	0	17294	19445	277	278	1	0	1
1548	0.01282051282051282	7.734709620225838	213.0	0	1	0	3540	51293	0	249	1	0	1
12024	0.13270142180094788	198.2352715795804	4100.0	1	1	0	16010	50699	273	277	1	0	1
12576	0.11274509803921569	169.44672192059602	4296.0	0	0	2	3748	3748	259	273	1	0	1
16104	0.009316770186335404	22.78089014323966	664.0	0	1	0	16421	20833	282	284	1	0	1
33017	0.04132231404958678	115.97590512922604	3630.0	0	1	0	3523	25085	248	277	1	0	1
43050	0.11081794195250659	305.66007859591633	7308.0	0	1	0	3675	9343	249	282	1	1	1
3102	0.09482758620689655	73.71019975672579	1333.0	0	1	0	4334	9319	0	247	1	0	1
59400	0.08496732026143791	293.9537772366138	8336.0	0	0	1	0	17079	0	241	0	0	1
1232	0.08849557522123894	58.78268973511024	933.0	1	1	0	9670	21122	247	247	1	1	1
1131	0.15254237288135594	58.78167031988516	941.0	0	1	0	0	3632	0	257	1	0	1
20492	0.125	236.81291017754157	5432.0	0	1	0	3638	3755	0	267	1	1	1
21235	0.20164609053497942	359.83221262229574	8470.0	0	0	1	3840	25848	0	271	1	1	1
26296	0.09427609427609428	204.8994123085357	4714.0	0	1	0	3754	17129	236	277	1	0	1
45548	0.1532258064516129	415.4810786681485	9530.0	0	0	2	3243	50025	249	282	1	1	1
10290	0.14210526315789473	178.309124590949	2972.0	0	1	0	9515	16784	240	278	1	0	1
26904	0.10543130990415335	230.883657382702	4748.0	0	0	1	13064	18700	255	256	0	1	1
20410	0.12109375	224.76149678625734	5002.0	0	1	0	3502	50131	261	282	1	0	1
9408	0.0718232044198895	95.36176281291026	2279.0	0	0	1	17908	50582	261	278	1	0	1
8946	0.06694560669456066	115.1401024626763	2615.0	0	1	0	16256	16256	277	282	0	1	1
29106	0.1993006993006993	420.17466978130443	10089.0	0	1	0	713	16258	249	259	1	1	1
12500	0.1111111111111111	216.74118015380654	4980.0	0	0	1	5852	6535	274	278	0	1	1
13020	0.11790393013100436	197.65991700553394	4806.0	0	1	0	5366	50664	250	255	1	1	1
9009	0.1411764705882353	166.42337070626516	3333.0	0	1	0	5078	16270	0	241	1	0	1
20806	0.228	406.0050507804051	8884.0	0	1	0	16326	17529	0	0	1	1	1
16986	0.22325581395348837	341.93273724126885	7333.0	0	1	0	3287	51816	277	282	1	0	1
14620	0.16818181818181818	255.282156314048	5006.0	1	1	0	3576	50315	0	0	1	0	1
32224	0.19344262295081968	412.6889067493784	8085.0	0	1	0	16327	16510	273	282	1	0	1
2700	0.15384615384615385	109.11164315423159	2365.0	0	1	0	16408	19885	0	0	1	1	1
2242	0.10227272727272728	58.973166651502346	1075.0	0	1	0	18079	21765	0	272	1	0	1
13590	0.03879310344827586	57.15225223451527	838.0	0	0	3	529	4007	0	273	0	0	1
52731	0.07728337236533958	238.096149629998	5661.0	0	0	1	17454	53475	247	278	1	0	1
10080	0.1657142857142857	210.3522997131519	4712.0	1	1	0	5928	50525	236	282	1	1	1
28490	0.19805194805194806	443.6726498608276	10458.0	1	1	0	18354	25070	245	247	1	1	1
7770	0.14012738853503184	141.09442234476276	2436.0	0	1	0	0	3748	245	251	1	0	1
10395	0.11764705882352941	168.91665412612764	3367.0	0	1	0	21196	50315	0	249	1	1	1
304	0.12903225806451613	22.593722103670775	213.0	1	1	0	50143	50899	0	0	1	1	1
5460	0.07092198581560284	75.5038172783398	2032.0	0	1	0	9831	50630	0	248	1	1	1
3384	0.0625	43.93830202088543	732.0	0	1	0	16813	50614	245	259	1	1	1
12798	0.0211864406779661	38.57329759073992	1382.0	0	0	1	18070	21621	0	277	1	0	1
60088	0.18313253012048192	546.8901754863105	12398.0	1	0	2	18011	25070	247	279	1	1	1
9064	0.04371584699453552	58.28772141566975	1685.0	0	1	0	3284	20927	266	271	1	1	1
3225	0.22916666666666666	152.47155265936993	2785.0	1	0	0.7512625181889234	3632	21326	0	263	1	0	1
6272	0.08387096774193549	95.82011178550354	2253.0	0	1	0	50088	50384	0	273	1	0	1
22638	0.20883534136546184	372.9083627737559	8316.0	0	1	0	713	2355	249	249	1	1	1
17600	0.05343511450381679	99.98007733212921	2129.0	0	1	0	16396	17035	0	261	1	0	1
7014	0.004807692307692308	6.714245517666122	105.0	0	0	0.7512625181889234	50358	52899	0	259	1	1	1
18879	0.1746031746031746	330.16764619051435	8409.0	0	0	1	50022	50315	249	259	1	1	1
17544	0.0392156862745098	70.6889862062333	1380.0	0	0	1	15903	16068	261	282	1	0	1
78000	0.17894736842105263	614.5507215407788	14700.0	0	1	0	0	10937	0	249	1	0	1
8308	0.23270440251572327	250.68484086570504	4569.0	0	0	1	0	17786	0	267	1	1	1
8140	0.03571428571428571	44.27206430843738	598.0	1	0	2	17529	17712	238	241	1	0	1
12900	0.3712574850299401	455.7226854023936	11112.0	1	1	0	25065	50104	247	277	1	0	1
13861	0.20192307692307693	290.77280770769767	5363.0	1	0	1	16264	51841	251	277	1	1	1
768	0.0	0.0	0.0	0	1	0	50473	51176	267	267	1	1	1
18352	0.046153846153846156	85.83378732737498	1942.0	0	0	2	804	17423	259	277	0	0	1
2166	0.14457831325301204	79.72806578620157	1354.0	0	1	0	17273	50095	249	259	1	0	1
6825	0.09933774834437085	99.83186295824552	2200.0	0	1	0	3716	16261	0	0	1	1	1
18995	0.06563706563706563	121.28092469305969	2685.0	0	0	1	17030	21621	256	278	1	1	1
28920	0.19933554817275748	440.56291839038187	10414.0	0	1	0	0	20783	0	271	1	1	1
17384	0.13076923076923078	237.777635324317	4634.0	0	0	1.2487374818110766	0	16327	0	282	1	0	1
9570	0.1588235294117647	175.17206911556087	2732.0	0	1	0	3749	16064	0	247	1	1	1
11235	0.21839080459770116	268.639042973734	5488.0	1	1	0	19444	19445	257	277	1	1	1
8040	0.1411764705882353	179.3077477754577	4843.0	0	1	0	17300	50017	0	277	1	1	1
16120	0.20465116279069767	317.64049736975795	7244.0	0	0	1	11367	25848	0	271	0	0	1
14240	0.136986301369863	208.71105405361428	4165.0	1	1	0	21083	50398	241	242	1	1	1
25441	0.029411764705882353	75.44311295690925	2006.0	0	0	0.24873748181107658	9763	50494	259	259	0	0	1
33252	0.5818965517241379	957.5080404312108	20342.0	1	1	0	9423	50022	278	278	1	0	1
15980	0.24528301886792453	367.97045222903046	7796.0	0	0	1	18015	50008	277	277	0	1	1
6902	0.05803571428571429	91.22290013788954	1734.0	0	0	1.2487374818110766	16067	50008	0	277	1	1	1
55430	0.145985401459854	446.2906941795653	11229.0	0	0	2	16769	20783	271	277	0	1	1
7474	0.12903225806451613	136.24162116597532	2447.0	1	1	0	17153	21175	277	282	1	0	1
4608	0.046153846153846156	36.6853653274599	462.0	0	0	1	17448	21800	0	260	1	1	1
54590	0.1745635910224439	496.3592078761887	10547.0	0	1	0	0	3246	236	247	1	1	1
19090	0.20600858369098712	347.66831569849097	8458.0	1	0	3	3632	25188	249	277	0	1	1
21147	0.03914590747330961	77.16773219975823	1522.0	0	0	2	16054	18037	282	283	1	0	1
5070	0.211864406779661	157.09372506565452	2317.0	0	0	1	25458	53841	247	278	0	1	1
35370	0.1863905325443787	451.9871123847579	9830.0	0	1	0	50005	50523	261	277	1	0	1
17442	0.10975609756097561	189.8963798009473	3803.0	0	1	0	2794	6102	241	259	1	0	1
5530	0.12030075187969924	116.09046362368635	2671.0	0	1	0	15897	16794	249	272	1	0	1
6552	0.03164556962025317	35.22704828269031	836.0	0	0	3	17305	17681	247	259	0	0	1
53461	0.10588235294117647	335.7070177550169	8586.0	0	1	0	3656	9319	259	283	1	1	1
29684	0.1694915254237288	370.87505331410125	9170.0	0	0	1	0	6399	259	278	0	1	1
19305	0.2876712328767123	460.93123373563066	10731.0	0	1	0	17763	50595	277	277	1	0	1
5130	0.06521739130434782	63.373743977149466	1299.0	0	1	0	16064	50095	249	249	1	1	1
1710	0.03571428571428571	19.06073814475914	353.0	0	0	2.7512625181889234	9224	9224	0	0	1	1	1
15696	0.16055045871559634	246.81730069892743	5218.0	0	1	0	0	9886	240	249	1	1	1
7056	0.07142857142857142	90.01946630853344	1938.0	0	1	0	24030	50025	247	273	1	0	1
5610	0.09595959595959595	130.92555548449303	2580.0	0	1	0	3284	16685	0	241	1	1	1
11948	0.1116751269035533	160.82959124836998	3718.0	0	0	1	0	17640	238	282	1	0	1
3397	0.0990990990990991	71.67879943604161	1150.0	0	1	0	50148	50259	0	266	1	0	1
8768	0.11666666666666667	147.88459377832976	3146.0	0	0	1	25085	50025	247	248	1	1	1
9495	0.14798206278026907	230.48163148604945	4847.0	1	0	1	9252	51849	274	277	1	0	1
21543	0.14285714285714285	262.7235336383702	5541.0	0	0	1	50221	52899	259	267	1	1	1
39312	0.03056768558951965	100.01533657895438	2243.0	0	0	3	5221	8910	262	278	0	1	1
10075	0.0945273631840796	135.49138525590612	3133.0	1	0	1	23675	50188	266	272	1	0	1
71995	0.14859437751004015	539.6321594405917	12406.0	0	0	2	17177	17444	247	277	0	1	1
22736	0.2	384.28786414675704	7727.0	0	1	0	0	16046	0	261	1	0	1
20700	0.1383399209486166	243.6769723282441	5119.0	0	1	0	4690	9594	247	249	1	1	1
18573	0.11836734693877551	214.88332550049253	5579.0	0	0	1	17372	53433	241	245	0	0	1
24436	0.17669172932330826	319.21117692813806	6152.0	0	0	2	17115	17690	256	278	0	1	1
32012	0.11692307692307692	273.74305123076624	6345.0	0	0	2	16327	50315	238	282	0	1	1
3604	0.21	131.29525290442245	1846.0	1	1	0	9579	21408	0	249	1	1	1
13475	0.014492753623188406	42.74611764056665	1035.0	0	0	2	14696	17177	245	277	1	0	1
48601	0.15402298850574714	486.0324130566423	11266.0	0	0	3	18011	24517	0	266	0	1	1
11529	0.22388059701492538	321.1153892756656	7064.0	0	1	0	18012	51022	249	261	1	1	1
24009	0.17870722433460076	353.68461171919324	9148.0	0	0	1	0	8936	247	278	1	1	1
30240	0.01015228426395939	57.078199838077786	1188.0	0	0	2.7512625181889234	0	50582	0	249	1	1	1
24795	0.0859106529209622	181.9546049897525	4377.0	0	0	2	6102	17030	241	256	1	1	1
28217	0.11038961038961038	246.70084112065354	6198.0	0	1	0	4425	16492	0	283	1	0	1
3916	0.08130081300813008	69.71361568513042	1929.0	0	0	1	3576	53720	271	277	1	1	1
12740	0.11594202898550725	170.6986742111813	3775.0	0	1	0	16256	22889	245	259	0	0	1
628	0.0	0.0	0.0	0	0	1	0	18088	236	255	1	0	1
3978	0.04032258064516129	36.27405917147264	842.0	0	1	0	18088	50045	249	259	1	0	1
9460	0.01568627450980392	30.374021614747388	825.0	1	1	0	3739	16010	245	248	1	1	1
60444	0.14583333333333334	450.521127852385	9846.0	0	1	0	9692	17846	267	283	1	1	1
15872	0.07234042553191489	121.86258815979267	2721.0	0	0	0.7512625181889234	16168	17934	236	241	1	1	1
15125	0.30158730158730157	408.36920059485584	8783.0	1	1	0	9321	50076	247	261	1	1	1
2944	0.03333333333333333	29.198708217939032	746.0	0	0	1	0	2861	255	259	1	1	1
22196	0.09386281588447654	193.62487907887814	5019.0	0	1	0	3208	16485	255	259	1	1	1
29165	0.022900763358778626	65.83472044962379	1702.0	0	0	4	50909	52424	261	266	0	0	1
11837	0.09900990099009901	137.98688616347272	2792.0	0	1	0	9421	16797	235	277	1	1	1
8640	0.24	237.11340995675565	3856.0	0	1	0	3716	16382	0	241	1	1	1
14456	0.05652173913043478	90.94547462339557	1840.0	0	0	3	6392	9565	0	261	0	0	1
4030	0.058333333333333334	49.82088167172463	1070.0	0	1	0	3575	3748	0	0	1	1	1
5777	0.14084507042253522	141.44062812828662	2872.0	0	1	0	3755	5896	0	247	1	0	1
12840	0.0861244019138756	124.37104013638603	2296.0	1	1	0	17488	53909	0	259	1	1	1
18054	0.0648854961832061	124.34108331116396	3070.0	0	1	0	5932	9415	247	255	0	0	1
7344	0.05235602094240838	72.5988355848908	1708.0	0	1	0	3388	14436	236	247	1	0	1
10374	0.30246913580246915	345.2686627309422	7156.0	0	1	0	0	17745	236	247	0	1	1
32045	0.06944444444444445	202.685113639311	4049.0	0	0	3	4725	50864	0	277	1	1	1
12614	0.3392857142857143	400.8032112759567	8149.0	0	0	1	5646	25014	254	274	0	1	1
40066	0.1928374655647383	509.35919346085626	11691.0	0	1	0	9351	22187	0	261	1	0	1
1188	0.08571428571428572	38.33225355921805	668.0	1	1	0	18126	20578	241	259	1	0	1
5776	0.013333333333333334	13.296916206879288	216.0	0	0	2	3373	3871	256	256	0	1	1
27323	0.1346704871060172	326.2375535370819	6502.0	0	1	0	50398	52424	242	266	1	0	1
13608	0.06967213114754098	117.9079915929595	2346.0	0	0	0.7512625181889234	0	0	0	249	1	0	1
16200	0.056451612903225805	107.81114301824078	3165.0	0	1	0	16808	53475	247	273	0	0	1
6848	0.049079754601226995	60.84652157450625	1721.0	0	1	0	16779	16924	241	271	1	0	1
23160	0.07191780821917808	145.59793249968942	2718.0	0	0	1	3656	50184	282	283	1	0	1
3498	0.043859649122807015	37.194532911301955	957.0	0	1	0	0	19983	241	259	1	0	1
11520	0.06422018348623854	99.08790598859696	2056.0	0	1	0	50069	50523	277	277	1	1	1
12615	0.1717171717171717	247.8738546049842	5676.0	0	0	1	3656	51060	249	277	1	1	1
11218	0.13333333333333333	181.7227098711249	3511.0	0	1	0	17307	50963	0	247	1	1	1
14338	0.04329004329004329	79.32303331075464	2654.0	0	0	1	3638	16779	241	271	0	1	1
7480	0.07909604519774012	96.2052643692825	1909.0	0	0	1	3762	17060	0	277	1	1	1
45628	0.18406593406593408	488.96254301236297	11183.0	0	0	1	3704	17444	247	277	1	1	1
16695	0.14782608695652175	235.23241720026402	4341.0	0	1	0	3246	17401	0	0	1	1	1
