preferential	jaccard	adamic adar	resource allocation	is_dorm	is_year	year_diff	from_high_school	to_high_school	from_major	to_major	is_faculty	is_gender	label
988	0.0	0.0	0.0	0	1	0.0	0	0	114	128	1	0	1
10614	0.09424083769633508	128.64326332773916	2878.0	1	1	0	6758	25458	98	106	1	0	1
21500	0.03125	62.85833894314558	1283.0	1	0	1	50018	50236	0	152	1	0	1
14430	0.17467248908296942	251.85955384822356	3469.0	0	0	2	26488	51952	118	125	1	1	1
19992	0.11384615384615385	255.46189308038439	4907.0	0	1	0	9366	50036	141	141	1	0	1
11033	0.06956521739130435	122.80790803094534	3739.0	0	0	2.7943880786303907	18158	50005	0	139	0	0	1
1500	0.06666666666666667	24.820677595483048	163.0	0	1	0	0	50459	0	153	1	0	1
9108	0.0502092050209205	83.0016952431892	1517.0	0	1	0	0	19157	92	151	1	1	1
3480	0.11450381679389313	108.24981561153132	2577.0	0	0	1	3739	11326	109	141	1	0	1
9006	0.06629834254143646	82.76866971534828	1512.0	0	0	3	6447	19468	152	152	0	0	1
1216	0.04477611940298507	21.850908651766186	653.0	0	0	1	2702	50088	145	151	1	1	1
15525	0.1792452830188679	253.93384843382623	4318.0	0	1	0	18944	54957	152	152	1	0	1
120	0.11538461538461539	14.573647187493322	155.0	0	1	0	17000	59166	99	101	1	0	1
968	0.1	37.3464596297379	556.0	0	0	0.7943880786303907	0	0	0	92	1	0	1
11662	0.2122905027932961	268.9744904877093	5604.0	0	0	2	2716	21083	102	152	1	0	1
19305	0.1487603305785124	241.22061980485046	4216.0	0	1	0	23605	50075	152	156	1	0	1
13362	0.02622950819672131	55.33989113311077	1147.0	0	0	3	3611	50538	109	142	0	0	1
4560	0.05333333333333334	53.34425583370107	894.0	0	0	0.7943880786303907	50872	50963	0	123	0	0	1
11792	0.05714285714285714	87.75056333894722	2301.0	0	0	0.20561192136960926	50308	50308	114	125	1	0	1
12282	0.0944055944055944	186.19321538834146	3967.0	0	1	0	1843	17573	105	109	1	1	1
30305	0.08093994778067885	211.70097590489567	3842.0	0	1	0	16694	50068	151	152	1	0	1
1620	0.06578947368421052	36.0020833520628	754.0	0	1	0	18230	25284	152	152	1	1	1
33784	0.10778443113772455	253.47516352656658	5127.0	0	0	1	0	50066	147	147	0	0	1
4030	0.1651376146788991	123.97369117324351	2328.0	0	0	1	4234	16805	110	119	0	1	1
8932	0.10919540229885058	138.48502394165573	3622.0	0	1	0	51793	53392	0	109	1	1	1
5994	0.03773584905660377	43.11490447517312	1097.0	0	1	0	842	51623	125	152	1	1	1
5915	0.09090909090909091	99.1276687004892	3113.0	0	0	0.20561192136960926	0	50146	0	140	1	0	1
11484	0.03864734299516908	58.961685438289656	1645.0	0	0	3	19659	21579	134	152	0	0	1
6930	0.14	145.99616944923497	3119.0	0	1	0	0	26253	0	130	1	1	1
13416	0.10426540284360189	153.56322515641278	3128.0	0	0	1	25737	50285	106	145	1	0	1
13608	0.0375	69.38392786418683	2074.0	1	0	1	10268	50613	141	152	1	0	1
27789	0.2796934865900383	506.15433353371003	10125.0	0	1	0	6942	16233	90	145	1	1	1
12852	0.10232558139534884	151.8759730181544	3036.0	0	1	0	2725	50068	109	139	1	0	1
17696	0.1440677966101695	243.87823885602432	5701.0	0	1	0	9220	17786	98	130	1	1	1
29260	0.09554140127388536	204.93576228636294	3768.0	0	1	0	4568	51111	0	105	1	0	1
9570	0.09444444444444444	111.03949378937729	1738.0	1	0	1	17430	25825	114	118	1	0	1
5014	0.05442176870748299	53.641663966323165	892.0	0	0	2	0	50317	108	147	0	0	1
7659	0.022727272727272728	27.149889620682437	461.0	0	0	1	9262	10492	111	112	1	1	1
12298	0.23783783783783785	308.31564713162436	6041.0	0	1	0	0	4984	152	152	1	1	1
2970	0.0423728813559322	34.867713451138584	727.0	0	1	0	1084	53336	139	153	1	1	1
2256	0.20253164556962025	104.05760696065637	1836.0	0	1	0	5780	21012	113	117	1	0	1
7350	0.08024691358024691	92.73223348713054	2207.0	0	1	0	9321	9753	117	152	1	1	1
18486	0.14107883817427386	213.68962672007842	3200.0	0	1	0	3681	6139	109	154	1	1	1
12348	0.04672897196261682	72.14162953780856	1849.0	0	1	0	21852	25783	113	139	1	0	1
4116	0.06870229007633588	61.795280788257045	1094.0	0	0	1	3544	7229	152	154	1	0	1
14784	0.05485232067510549	93.6552463920673	2200.0	0	1	0	19687	52532	105	118	1	0	1
8385	0.096045197740113	115.78803273389951	2003.0	0	1	0	18070	22410	152	152	1	0	1
31152	0.13580246913580246	303.1220513143422	5964.0	0	0	1	50435	52555	90	92	0	1	1
8755	0.1393939393939394	161.5796974425663	3867.0	0	1	0.0	0	0	0	0	0	0	1
5208	0.1640625	140.69464407252994	2432.0	0	0	1	19150	51120	109	151	1	1	1
5650	0.08666666666666667	85.40756519368638	1333.0	0	0	1	25838	50005	125	147	1	0	1
3735	0.04918032786885246	35.59732833334086	461.0	1	1	0	3750	52105	0	121	1	0	1
24480	0.03986710963455149	88.66251678562504	2214.0	0	0	2	3172	52380	99	117	1	0	1
10465	0.09178743961352658	128.4303512041861	2347.0	0	0	2	22410	23618	152	152	1	0	1
13248	0.09767441860465116	137.6204266279454	2263.0	0	0	2	19697	50065	114	123	1	1	1
15210	0.06785714285714285	135.96693445964559	3618.0	0	0	2	9586	21463	109	109	0	0	1
10586	0.06635071090047394	91.57617851881827	1735.0	0	0	1	18944	25438	112	123	1	0	1
10184	0.11702127659574468	148.87809955042962	2705.0	0	1	0	9530	10289	152	153	1	0	1
4921	0.017964071856287425	20.504914008883336	358.0	0	1	0	25779	50181	0	97	1	0	1
29960	0.12380952380952381	273.55338806014583	5571.0	0	0	1	0	26284	103	152	1	1	1
2225	0.045871559633027525	34.88001597740698	690.0	0	0	1	9318	20747	152	153	1	0	1
11837	0.2982456140350877	345.5608716093298	6137.0	1	1	0	9318	17640	114	125	1	1	1
14874	0.14485981308411214	211.47148808436643	4030.0	0	1	0	842	3632	0	139	1	0	1
2244	0.07446808510638298	43.71034234678981	807.0	0	0	1.7943880786303907	0	21556	92	112	0	1	1
6232	0.025974025974025976	26.109193010274986	491.0	0	0	1	2802	17858	92	123	1	0	1
4000	0.2621359223300971	178.79221385611484	2913.0	0	0	0.20561192136960926	50504	50504	97	151	1	1	1
26814	0.09567901234567901	220.71179262706144	4980.0	0	1	0	8256	50649	90	108	1	0	1
6888	0.16083916083916083	139.86509234444398	2041.0	0	0	1	13517	55988	152	152	1	1	1
25498	0.12203389830508475	251.42005150271908	5006.0	0	0	1	12304	24005	152	152	1	1	1
9685	0.01904761904761905	29.453432792024525	710.0	0	0	1	0	50125	152	155	1	1	1
6424	0.04395604395604396	58.01123999400748	1284.0	0	0	1	9617	20998	102	153	0	0	1
26676	0.12758620689655173	248.61408565586933	4580.0	0	0	2	19396	26482	97	122	0	1	1
14220	0.11210762331838565	168.58567575322397	2895.0	0	0	1.2056119213696093	16219	20853	0	109	1	0	1
11448	0.033816425120772944	46.72752675287603	770.0	0	0	3	9787	50065	114	152	1	1	1
5289	0.136986301369863	128.4010868921937	1890.0	0	1	0	0	3681	108	136	1	1	1
2116	0.11650485436893204	77.11060564196451	1208.0	1	0	0.20561192136960926	4281	9060	0	139	1	0	1
76296	0.09576427255985268	370.58125511399527	8606.0	0	0	1	1741	52088	92	134	1	0	1
5874	0.08391608391608392	83.60885821308082	1684.0	0	0	2	50175	53506	0	106	0	0	1
4488	0.09836065573770492	81.659561979772	1680.0	0	0	1	5868	6562	117	125	0	1	1
14145	0.11214953271028037	164.0694381641909	2952.0	0	0	1	18944	50525	152	154	0	0	1
11656	0.0845771144278607	118.08961740936253	2363.0	0	1	0	2973	50059	116	146	0	0	1
5418	0.062111801242236024	67.10224058165987	1145.0	0	0	1	3544	6385	152	154	1	0	1
3132	0.20588235294117646	129.9512619232687	1748.0	0	1	0	9530	19785	97	109	1	1	1
4386	0.08208955223880597	69.50529291289145	1009.0	0	1	0	26091	50533	97	139	1	0	1
9867	0.09278350515463918	135.5821316220438	3782.0	0	0	0.7943880786303907	0	50347	0	151	0	0	1
14668	0.1350210970464135	223.93659547753126	4667.0	0	1	0	17697	50963	0	114	1	0	1
2829	0.06796116504854369	42.36267427164294	503.0	0	0	1	0	9753	123	137	1	0	1
7198	0.11180124223602485	119.7537897297484	2162.0	0	0	1	3575	20562	117	145	1	1	1
12441	0.1111111111111111	156.27824450163092	2728.0	0	1	0	50187	52380	92	117	1	0	1
5304	0.09154929577464789	89.35818330681255	1659.0	0	1	0	6859	10094	99	114	1	1	1
26602	0.11869436201780416	289.2854962440862	6634.0	0	1	0	9241	50999	0	118	1	1	1
7663	0.08641975308641975	88.70908299771024	1263.0	0	1	0	4680	17584	133	159	1	0	1
3289	0.018404907975460124	21.601658363594538	521.0	0	0	1	5852	23016	109	110	0	0	1
13986	0.03305785123966942	88.02732729626739	2205.0	0	1	0	3638	51762	90	125	1	1	1
5661	0.018867924528301886	20.789227956858	366.0	1	1	0	50333	50460	111	152	1	1	1
29250	0.049707602339181284	123.44319604950488	3137.0	0	0	1	9586	10372	106	109	1	1	1
1679	0.03225806451612903	20.55832354572925	352.0	0	0	1	9836	15890	99	117	1	1	1
9246	0.03347280334728033	55.718085553429816	1230.0	0	0	1	23965	50038	105	152	1	0	1
11100	0.09326424870466321	129.18750205403904	3056.0	0	0	0.20561192136960926	0	6139	112	153	1	0	1
12744	0.10666666666666667	164.59641300120583	3173.0	0	1	0	6942	25565	0	145	1	1	1
1978	0.0	0.0	0.0	0	0	1	0	19835	108	113	0	1	1
6726	0.13636363636363635	145.52461023357273	3011.0	0	0	1	1333	9782	97	141	1	0	1
12430	0.16753926701570682	218.3353241590886	4073.0	0	0	0.7943880786303907	50909	53003	0	117	1	1	1
19796	0.10294117647058823	196.7350595243502	3929.0	0	1	0	2716	50459	102	102	1	0	1
5031	0.01910828025477707	21.547286181341875	481.0	0	1	0	2802	50846	0	0	1	1	1
6205	0.1048951048951049	102.83757355725923	1952.0	0	1	0	0	16062	102	152	1	1	1
15521	0.06299212598425197	115.325784652259	2945.0	0	1	0.0	50005	50292	0	109	1	0	1
9180	0.12941176470588237	146.69403069598386	2927.0	1	0	1	50020	50582	0	146	1	0	1
31892	0.030360531309297913	104.41868457278628	1703.0	0	0	1.2056119213696093	0	1333	0	135	1	0	1
11297	0.07766990291262135	105.92105188862814	1844.0	0	0	1	17640	23605	151	152	1	1	1
3192	0.07272727272727272	56.74933152608081	1377.0	0	1	0	18043	51762	121	125	1	0	1
9348	0.12	140.1973709103233	2434.0	0	1	0	1632	5477	106	109	1	0	1
6435	0.03636363636363636	53.85093402117424	1115.0	0	0	1	17149	52089	135	154	0	0	1
64269	0.04780876494023904	172.39880882484604	3761.0	0	0	0.20561192136960926	3638	51294	90	152	0	1	1
14104	0.032520325203252036	56.354230302612464	1169.0	0	1	0	5282	50018	0	147	1	0	1
6916	0.037267080745341616	40.91249030413718	827.0	0	0	2	1384	9530	98	153	0	0	1
81590	0.125	461.80626141624504	9751.0	0	1	0	17949	21056	99	114	1	1	1
9765	0.17159763313609466	200.74566944406428	3799.0	0	0	1	0	51884	0	117	1	1	1
6825	0.08490566037735849	121.64260232113745	2417.0	0	0	1	0	50398	152	152	1	1	1
690	0.10909090909090909	37.656475426569735	533.0	0	0	3	50872	53475	99	136	0	0	1
4300	0.030303030303030304	25.419518806372054	382.0	0	1	0	9829	19958	0	123	1	1	1
18700	0.08527131782945736	155.90054707793078	3254.0	0	1	0	14328	17636	145	152	1	1	1
4278	0.10084033613445378	78.13498774872554	1174.0	0	0	1	9753	9782	114	123	1	1	1
27434	0.10354223433242507	257.84120725912373	4580.0	0	0	1	0	16694	152	152	1	1	1
19352	0.12350597609561753	209.69999952060004	3718.0	0	1	0	0	50066	124	147	1	0	1
16159	0.07112970711297072	108.77008047143254	1593.0	0	0	0.7943880786303907	17049	23605	152	152	0	0	1
2100	0.0989010989010989	60.589973790205576	1071.0	0	1	0	19920	20840	105	152	1	0	1
59000	0.06813186813186813	219.15128116812866	4995.0	0	0	1	19157	52555	92	154	0	1	1
11692	0.16	216.22066894034802	4045.0	1	1	0	20853	50232	105	109	1	1	1
2394	0.08633093525179857	77.65798647053325	1236.0	0	1	0	4031	50181	0	97	1	0	1
15912	0.06751054852320675	102.0478477742008	1550.0	0	1	0	3681	23303	152	154	1	0	1
2688	0.0625	50.11377686676932	706.0	0	0	2	16589	19674	0	113	1	1	1
60706	0.06514084507042253	254.00599828588236	4776.0	0	0	1	3842	52591	122	152	1	0	1
21280	0.07749077490774908	143.54609505692437	2560.0	0	1	0	24968	50084	114	125	1	1	1
17510	0.08178438661710037	139.4312923812576	2275.0	0	0	2	0	51382	147	151	0	1	1
7434	0.07100591715976332	78.78102910444329	1322.0	0	1	0	9782	19042	125	141	1	0	1
2294	0.07142857142857142	49.07903392898949	1162.0	0	0	1	0	25357	114	125	1	0	1
15244	0.1895734597156398	266.61986771439007	4844.0	0	1	0	0	17836	147	152	1	1	1
1475	0.05	25.941861461080347	391.0	0	0	1	0	51031	109	114	0	1	1
5640	0.01968503937007874	34.732792020906295	844.0	0	0	2	16510	50871	135	154	1	0	1
13858	0.0546218487394958	93.27154494604932	1981.0	0	0	1	9318	19674	0	97	1	1	1
7560	0.12258064516129032	135.40888154831782	2997.0	1	1	0	50068	50398	97	109	1	0	1
18232	0.11610486891385768	213.5388595289498	4247.0	0	0	3	0	21106	97	147	0	0	1
1104	0.1111111111111111	45.210969881210346	728.0	0	0	1	16510	17140	97	135	1	1	1
4284	0.08108108108108109	83.07520482301774	1584.0	0	1	0	0	21556	99	99	1	0	1
26596	0.05373134328358209	129.63114111381523	3326.0	0	0	0.20561192136960926	50979	52105	114	147	1	1	1
11972	0.11764705882352941	167.50856299322308	3713.0	0	0	1	9530	50863	91	97	0	1	1
1364	0.29310344827586204	111.11907014416089	1861.0	0	0	1	20846	25735	152	152	1	1	1
4838	0.014388489208633094	15.371606505173755	444.0	0	0	1.7943880786303907	0	17717	118	128	0	0	1
8640	0.05291005291005291	71.74536733625534	1649.0	0	0	1	50125	51444	114	143	1	0	1
13483	0.06787330316742081	104.72055219850908	2224.0	0	1	0	9755	25825	114	141	1	1	1
12696	0.13861386138613863	196.4501388945662	4141.0	0	0	1	17994	26283	110	151	0	1	1
6721	0.13095238095238096	152.23033610767308	2895.0	0	0	0.20561192136960926	9107	17351	152	152	1	1	1
28340	0.032989690721649485	117.8230070519608	2942.0	0	0	2	3300	51185	99	109	1	0	1
4234	0.056451612903225805	49.88086177099332	1143.0	0	1	0	9313	19674	0	114	1	0	1
13312	0.0995260663507109	150.25037395804654	3198.0	0	0	2	17193	19302	152	152	0	0	1
14944	0.035269709543568464	110.39725076015051	1795.0	0	0	3	4496	19968	121	152	0	1	1
4800	0.051643192488262914	71.65858905827926	1386.0	0	1	0	11123	52941	152	152	1	1	1
6494	0.046511627906976744	72.94965912740199	1987.0	0	0	13	0	26488	114	124	0	0	1
1936	0.047619047619047616	21.588304720807265	179.0	0	1	0	50073	52044	93	118	1	1	1
2356	0.10309278350515463	60.010269725047685	998.0	0	1	0	9771	51624	97	114	1	0	1
6489	0.10666666666666667	107.33871962192833	1883.0	0	0	0.20561192136960926	0	53475	0	147	1	0	1
5032	0.136	113.73780314489942	2033.0	0	0	0.20561192136960926	0	3505	98	109	1	0	1
10988	0.06944444444444445	104.5188085771756	2088.0	0	1	0	0	50066	98	147	1	1	1
19300	0.1183206106870229	210.71253497988724	3985.0	0	1	0	18289	50277	0	106	1	0	1
13398	0.03879310344827586	63.86695943555219	1373.0	0	1	0	9451	16805	0	139	0	1	1
26544	0.10135135135135136	220.8960625951534	5798.0	1	0	1	9220	10268	98	141	1	0	1
1820	0.023529411764705882	14.770302554550156	342.0	0	0	1	22237	22237	108	109	0	1	1
1064	0.019230769230769232	18.292429485756216	212.0	0	0	1	21146	25838	125	152	1	0	1
11328	0.02527075812274368	49.185880282321136	1165.0	0	0	1	10575	52555	92	108	0	0	1
8188	0.05660377358490566	84.35413623859591	1838.0	0	1	0	17717	23965	105	105	1	1	1
551	0.17073170731707318	47.564348763720375	818.0	0	0	1	6676	22250	97	118	1	1	1
6552	0.0380952380952381	57.80299660551019	1265.0	0	1	0	1996	50722	0	134	1	1	1
4998	0.1103448275862069	104.68049426373263	1809.0	0	1	0	25278	54754	109	109	1	1	1
2688	0.05747126436781609	65.66764330235408	1106.0	0	0	2.7943880786303907	0	18950	0	104	1	0	1
8216	0.019417475728155338	28.262178237179334	573.0	0	1	0	6139	19674	109	123	1	1	1
3198	0.05217391304347826	36.88591523502133	561.0	0	0	2	3739	9147	114	114	0	1	1
4192	0.10884353741496598	102.26202070199389	1582.0	0	0	1	0	16045	152	154	1	1	1
6612	0.26356589147286824	232.49773518733875	4174.0	0	1	0	0	17092	152	152	1	1	1
5244	0.050724637681159424	48.15488802206276	875.0	0	0	1	50065	51111	0	122	1	1	1
3276	0.14414414414414414	96.54094285990024	1250.0	0	1	0	0	19444	123	123	1	1	1
812	0.05555555555555555	19.052759072987932	311.0	1	0	2	9414	17351	0	158	1	0	1
10200	0.08658008658008658	134.29670229933512	2777.0	0	1	0	21531	52941	112	152	1	0	1
22265	0.04419889502762431	110.4926367593056	2338.0	0	0	0.7943880786303907	3716	16539	98	125	1	0	1
783	0.24444444444444444	58.17338986854864	636.0	1	1	0	50045	55396	152	152	1	1	1
10360	0.02830188679245283	41.39592108597696	937.0	0	0	1	5868	50398	139	151	1	0	1
14952	0.012539184952978056	23.582556407273728	272.0	1	0	2	5554	17573	109	147	1	1	1
5120	0.22033898305084745	166.62045338812695	2462.0	0	0	1.7943880786303907	50003	50504	139	151	1	1	1
9040	0.0903954802259887	110.48074121958138	2131.0	0	1	0	21579	51786	0	125	1	0	1
13104	0.19248826291079812	279.792089901391	5131.0	0	0	1.7943880786303907	0	25081	152	152	1	1	1
16950	0.0823045267489712	138.11272650537538	2888.0	0	0	1	5852	25838	114	125	1	0	1
10318	0.1631578947368421	214.81440246989106	4143.0	0	1	0	5868	19339	147	149	1	0	1
22035	0.1282051282051282	227.00562905400642	3512.0	0	0	1	25838	51952	125	125	1	0	1
4125	0.056910569105691054	50.154926384016186	1074.0	0	1	0	841	9068	105	105	0	0	1
74120	0.0763765541740675	291.3791514317826	5687.0	0	0	5	15903	51185	99	152	1	0	1
16740	0.09210526315789473	195.03920812170932	4119.0	0	0	2	25551	50350	152	152	0	0	1
2880	0.10101010101010101	66.82042651888132	1623.0	1	0	1.2056119213696093	3750	25783	105	121	1	1	1
2976	0.1956521739130435	125.99600352490135	2483.0	1	1	0	1322	19177	105	125	1	1	1
1012	0.05102040816326531	27.198160239346667	631.0	1	1	0	0	9722	114	116	1	1	1
7344	0.02403846153846154	63.510865018861985	918.0	0	1	0	50436	52088	97	134	1	1	1
198	0.16	20.769878995949536	254.0	0	0	1	0	6611	0	106	1	1	1
416	0.2	42.56700338082473	565.0	1	0	1	0	50020	0	139	1	1	1
3172	0.13	88.6925223794953	1813.0	0	1	0	25156	50024	125	152	1	1	1
10440	0.10106382978723404	131.42977015381783	2643.0	0	1	0	19314	50872	0	107	1	1	1
27510	0.13975155279503104	323.8928616928725	7687.0	0	0	0.20561192136960926	3611	16906	130	142	1	0	1
3551	0.12149532710280374	81.06906470308374	1107.0	0	0	1	9626	17636	0	115	1	0	1
276	0.08333333333333333	19.291134717851598	117.0	0	0	1.7943880786303907	0	51188	98	118	1	0	1
9870	0.04455445544554455	61.8397023913013	1604.0	0	1	0	2763	15903	97	114	1	0	1
11895	0.10344827586206896	160.15787574450025	2796.0	0	1	0	6126	50398	152	152	1	0	1
4576	0.03496503496503497	32.63246821191155	734.0	0	0	1	10088	19302	140	152	0	1	1
2584	0.06	36.855165641547146	479.0	0	0	1	19508	52130	109	109	0	0	1
11537	0.11557788944723618	165.01846904588547	3565.0	0	0	1	9755	52105	0	141	1	0	1
1349	0.15384615384615385	76.12690876845447	1170.0	0	0	2	9950	19403	109	147	0	1	1
23345	0.06620209059233449	143.86008308708713	4190.0	0	0	1	0	5999	141	157	1	1	1
9540	0.12	138.03397746690547	2171.0	0	0	1.2056119213696093	16219	50732	0	0	1	0	1
572	0.3333333333333333	61.83056023908906	453.0	1	1	0	0	10932	0	92	1	1	1
5985	0.38596491228070173	281.3735662411926	4531.0	0	0	1	19379	19934	109	109	1	1	1
3552	0.014184397163120567	14.360367020225137	294.0	0	1	0	19396	50335	101	116	1	0	1
5037	0.08396946564885496	75.70859396697327	1717.0	0	0	1	55668	57049	96	113	0	1	1
11424	0.06435643564356436	88.72656718725614	1934.0	0	0	3	9292	50232	141	156	0	0	1
16000	0.23222748815165878	343.48923315254456	7358.0	1	1	0	7676	50459	102	130	1	1	1
10920	0.12437810945273632	176.88747231257565	3592.0	0	0	2	9321	15653	152	152	1	0	1
17388	0.07317073170731707	122.67724580523827	2284.0	0	0	0.7943880786303907	0	50863	0	90	1	0	1
3906	0.007462686567164179	8.154818109052105	285.0	0	0	1.2056119213696093	0	25278	108	109	0	0	1
1972	0.043010752688172046	27.81878898979258	522.0	0	1	0	0	6649	152	153	1	0	1
27242	0.06764705882352941	164.90001833888604	4000.0	0	0	1	24048	50343	105	115	0	0	1
17425	0.035555555555555556	109.04426955980257	2122.0	0	1	0	9421	52016	134	134	1	1	1
3608	0.13157894736842105	102.02384160237017	1844.0	0	1	0	6611	50099	97	136	1	0	1
13728	0.05286343612334802	77.20020816522012	1161.0	0	0	1	23605	52737	152	152	0	1	1
5282	0.029069767441860465	33.20382108162534	576.0	0	0	1	2672	19508	109	125	0	0	1
5355	0.061224489795918366	61.549690696121	1132.0	0	0	2	10289	50131	136	152	0	1	1
4550	0.0784313725490196	78.75120337061578	1237.0	0	0	3	0	1963	113	152	0	1	1
27880	0.14046822742474915	290.6217298791574	5833.0	0	0	2	2861	23303	152	152	1	1	1
6936	0.055900621118012424	64.74685114105984	1491.0	0	1	0	5852	50020	0	117	1	0	1
4900	0.13821138211382114	116.76604634854813	2195.0	0	0	1	19555	50325	111	141	0	1	1
7128	0.07643312101910828	85.77195269986221	1838.0	0	0	1	50091	50909	105	157	1	0	1
27965	0.041176470588235294	103.92813259625498	2942.0	0	0	1	1518	50871	135	154	1	0	1
8480	0.10059171597633136	111.28946166280066	1957.0	0	0	1	0	21596	114	134	0	1	1
7080	0.06547619047619048	75.37480929765437	1539.0	0	1	0	25441	50872	0	97	1	0	1
5214	0.2608695652173913	208.99609875468124	3940.0	0	0	0.7943880786303907	0	12495	0	152	1	0	1
5824	0.0718954248366013	73.12548089056234	1320.0	0	1	0	0	50963	117	139	1	1	1
22701	0.15708812260536398	284.70476191754403	5473.0	0	0	1	7831	23618	152	152	1	0	1
2145	0.16049382716049382	83.89901454190878	1345.0	0	1	0	18617	26121	99	114	0	0	1
22011	0.06301369863013699	157.88401253369395	2993.0	0	0	2	16694	50459	141	152	1	0	1
48	0.14285714285714285	8.335390354693924	36.0	1	1	0	16530	50664	96	109	1	1	1
1715	0.06329113924050633	32.2768203344011	544.0	0	1	0	0	8415	113	152	1	0	1
7375	0.22666666666666666	228.86840623757604	4302.0	0	0	1	9130	21235	152	152	1	1	1
10974	0.14054054054054055	171.00081323174612	3188.0	0	1	0	9224	19369	112	114	1	1	1
7021	0.14838709677419354	155.7966019388644	2826.0	0	0	3	51031	52145	0	114	1	1	1
1071	0.19402985074626866	79.81601801573997	1127.0	0	1	0	0	3674	106	109	1	1	1
2829	0.04285714285714286	44.257305753155556	1062.0	0	0	1	5852	50253	109	114	0	0	1
27745	0.08441558441558442	178.4052137164183	3755.0	1	0	1	2042	9678	97	117	1	1	1
11857	0.14423076923076922	201.72877524744626	3562.0	0	0	3	3735	6655	105	109	0	0	1
6912	0.23870967741935484	235.83458157851666	3894.0	0	1	0	19697	24924	123	125	1	1	1
38704	0.0958904109589041	241.87540693250077	5631.0	0	0	1	19445	52555	92	97	1	0	1
4312	0.08130081300813008	67.58729999635112	1162.0	0	1	0	17658	17980	108	151	1	1	1
8484	0.1144578313253012	124.60492206823523	2085.0	0	1	0	6611	21841	0	125	1	0	1
4730	0.1015625	87.45940818682135	1576.0	0	1	0	0	21605	0	114	1	0	1
8580	0.06565656565656566	84.81227931765926	1269.0	0	1	0	7009	10585	98	147	1	0	1
9828	0.08152173913043478	107.16169277300125	2643.0	0	0	1	19606	50985	117	152	1	1	1
165	0.23809523809523808	19.983706192659348	83.0	1	1	0	3739	9614	125	135	1	1	1
69583	0.07692307692307693	300.6521874802434	6118.0	0	0	1	19968	50125	121	155	0	0	1
4029	0.2621359223300971	179.27615676293613	3224.0	0	0	1.2056119213696093	16889	53147	0	130	1	1	1
9116	0.046511627906976744	71.65669627048884	1673.0	0	0	2	0	9530	91	113	1	1	1
19737	0.40298507462686567	541.006888908777	9448.0	0	1	0	2322	52380	109	117	1	0	1
360	0.0	0.0	0.0	1	1	0	1912	4800	152	153	1	1	1
7410	0.11875	122.78111296773952	2085.0	0	0	1	9523	21605	98	125	1	1	1
14388	0.05701754385964912	90.27910870236376	1785.0	0	1	0	50435	50518	90	114	1	0	1
16107	0.042801556420233464	78.69581516734895	1621.0	0	0	1	21841	21841	105	114	1	1	1
3280	0.01680672268907563	14.877859256130328	349.0	0	0	1	2725	18230	0	97	1	1	1
