jaccard	adamic adar	resource allocation	label
0.21333333333333326	215.79176572461057	3832.0	1.0
0.03333333333333333	60.280162431358356	1575.0	1.0
0.08088235294117647	78.90796993011297	1924.0	1.0
0.008064516129032258	8.546894459887637	374.0	0.0
0.12295081967213115	98.80876591783523	1660.0	1.0
0.020833333333333332	47.78999768736697	932.0	1.0
0.0136986301369863	14.377210530388552	356.0	0.0
0.025806451612903226	62.537898669714785	2246.0	1.0
0.05759162303664921	77.47820670651174	1725.0	1.0
0.0	0.0	0.0	0.0
0.010752688172043013	8.335390354693924	323.0	0.0
0.0	0.0	0.0	0.0
0.022727272727272728	39.136759848972346	1208.0	0.0
0.011904761904761904	5.930737337562888	61.0	0.0
0.0	0.0	0.0	0.0
0.05	6.266786540694902	77.0	0.0
0.019184652278177457	61.47411514219547	1876.0	1.0
0.0	0.0	0.0	0.0
0.06315789473684211	86.57284253071484	1884.0	1.0
0.12605042016806722	214.5027196715728	4527.0	1.0
0.1388888888888889	142.4005752063755	3212.0	1.0
0.07563025210084033	129.45146267973178	4344.0	0.0
0.0	0.0	0.0	0.0
0.017699115044247787	30.398596925944425	812.0	0.0
0.16319444444444445	320.77158354962984	7624.0	1.0
0.10679611650485436	166.28458103228942	4688.0	1.0
0.020134228187919462	20.183001669465774	339.0	0.0
0.04102564102564103	57.79434270700335	1282.0	0.0
0.0	0.0	0.0	1.0
0.10545454545454544	204.81460844806145	4334.0	1.0
0.018604651162790697	29.98998368665804	727.0	0.0
0.02479338842975207	21.849496732631287	627.0	1.0
0.08823529411764706	182.83764862584306	3329.0	1.0
0.0	0.0	0.0	0.0
0.07971014492753623	71.85424674245937	1191.0	1.0
0.2254464285714285	761.3706827583386	20139.0	1.0
0.0	0.0	0.0	0.0
0.13145539906103287	202.54054879148214	4697.0	1.0
0.004901960784313725	5.78135971352466	55.0	0.0
0.03875968992248062	68.32302836853597	2205.0	1.0
0.0396039603960396	27.586370695113963	514.0	1.0
0.0	0.0	0.0	0.0
0.040816326530612235	76.91870194238695	2185.0	0.0
0.04385964912280702	106.74920959002537	2250.0	1.0
0.08560311284046693	160.59872106352358	3784.0	1.0
0.09225092250922508	170.46937434207382	3280.0	1.0
0.01492537313432836	8.214319120800766	297.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.06481481481481481	159.67932567927392	4558.0	0.0
0.0851063829787234	55.01130374945154	1049.0	1.0
0.009852216748768471	13.098196614527213	190.0	0.0
0.0	0.0	0.0	0.0
0.059760956175298814	104.78248447645754	2068.0	0.0
0.2768595041322314	442.3493703633228	8298.0	1.0
0.0136986301369863	23.38958512845519	668.0	0.0
0.009523809523809523	10.912889336229961	1928.0	0.0
0.06395348837209303	86.12565483418976	4470.0	1.0
0.09375	58.801232097825356	1010.0	1.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.006211180124223602	7.366322214245818	165.0	0.0
0.0	0.0	0.0	0.0
0.08849557522123894	62.115485191211064	811.0	1.0
0.0	0.0	0.0	0.0
0.05701754385964913	101.34477838205623	4806.0	1.0
0.0933734939759036	227.95870545067703	6375.0	1.0
0.008333333333333333	8.252665432450247	305.0	0.0
0.18461538461538465	174.90153504595182	4087.0	1.0
0.092	159.61941463573194	3301.0	1.0
0.0925925925925926	223.66150153188983	6047.0	1.0
0.0	0.0	0.0	0.0
0.11235955056179776	225.1151174142949	5919.0	1.0
0.08536585365853659	141.94806381887088	2442.0	1.0
0.0	0.0	0.0	0.0
0.14545454545454545	162.64495244764004	3064.0	1.0
0.024390243902439025	46.47738403444737	1568.0	0.0
0.04597701149425287	81.2627098400536	1456.0	1.0
0.22529644268774704	424.96648819746423	11070.0	1.0
0.025974025974025976	12.850186837645776	175.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.002967359050445104	7.60733031374961	195.0	0.0
0.3142857142857143	453.2448773612188	8435.0	1.0
0.0057971014492753615	14.389496903716381	293.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0846774193548387	163.1479536848698	5417.0	1.0
0.08733624454148471	140.07000271237106	2717.0	1.0
0.07915567282321903	219.21861557834092	6615.0	1.0
0.0	0.0	0.0	0.0
0.19923371647509572	347.82186912878507	6138.0	1.0
0.08018867924528301	108.87330657723291	1903.0	1.0
0.3933649289099526	602.0812591967227	13905.0	1.0
0.009009009009009007	7.2384047393250786	151.0	0.0
0.09090909090909093	149.09711328589347	3876.0	1.0
0.03125	26.261622081164226	430.0	1.0
0.005617977528089888	7.129283016944966	140.0	0.0
0.17647058823529413	146.00071606642024	2878.0	1.0
0.027777777777777776	61.812919150906325	1790.0	1.0
0.0047393364928909965	8.092757140919852	273.0	0.0
0.0	0.0	0.0	1.0
0.00398406374501992	6.442943495848727	87.0	1.0
0.13259668508287292	181.1674444116319	5376.0	1.0
0.10738255033557048	110.16166107224484	2085.0	1.0
0.04017857142857143	132.85321431258149	3211.0	1.0
0.15432098765432098	333.25788729507184	6644.0	1.0
0.017699115044247787	16.411312365441248	593.0	0.0
0.0	0.0	0.0	0.0
0.004424778761061947	9.18239435340453	581.0	0.0
0.015503875968992246	12.653068976579931	170.0	0.0
0.0934065934065934	126.67330995957352	3142.0	1.0
0.007407407407407408	8.169925001442312	288.0	0.0
0.11560693641618495	145.2594520047419	3353.0	1.0
0.018867924528301886	25.487965549828754	1544.0	0.0
0.024096385542168683	30.56679940989295	851.0	1.0
0.0	0.0	0.0	0.0
0.022727272727272728	27.301467308149338	465.0	0.0
0.15966386554621848	254.759419553504	6727.0	1.0
0.064	59.27913527321438	1596.0	1.0
0.0	0.0	0.0	0.0
0.03414634146341464	47.581374388992	802.0	1.0
0.03789731051344744	213.2624395777952	3959.0	1.0
0.0	0.0	0.0	0.0
0.11049723756906077	281.2192880025239	5760.0	1.0
0.028571428571428567	10.912889336229961	1928.0	0.0
0.08695652173913042	146.1455711498387	3426.0	1.0
0.0	0.0	0.0	0.0
0.1021671826625387	248.84499619725943	7238.0	1.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.00980392156862745	6.7142455176661215	105.0	0.0
0.05076142131979696	68.60014665385317	1295.0	0.0
0.029787234042553193	47.47978497626325	962.0	1.0
0.055248618784530384	72.75541790628982	1810.0	1.0
0.02097902097902098	22.6081835186988	589.0	0.0
0.008547008547008548	14.868822554774999	356.0	0.0
0.0	0.0	0.0	0.0
0.07394366197183097	148.52865896989488	3391.0	1.0
0.0	0.0	0.0	0.0
0.08835341365461848	153.28754248798768	2916.0	1.0
0.1125	96.2179608759146	1064.0	1.0
0.06785411365564037	579.4125495533423	13624.0	1.0
0.0	0.0	0.0	0.0
0.041666666666666664	58.84354911067465	1612.0	0.0
0.0	0.0	0.0	0.0
0.03461538461538462	71.83291176428325	2418.0	1.0
0.0	0.0	0.0	0.0
0.06989247311827956	93.93846066607293	2054.0	0.0
0.02247191011235955	26.54163359252233	424.0	1.0
0.140625	115.98735144548486	2141.0	1.0
0.0528169014084507	107.70695892549357	2305.0	1.0
0.09782608695652174	60.35990051776879	1106.0	1.0
0.05603448275862069	93.96529611191784	2187.0	0.0
0.15384615384615385	179.53101214441756	3412.0	1.0
0.08695652173913042	54.145923310475034	962.0	1.0
0.11206896551724138	90.70133799684307	2084.0	1.0
0.03723404255319149	49.329452400449284	1035.0	1.0
0.013761467889908258	20.630953180684713	373.0	0.0
0.01879699248120301	34.53455850465368	634.0	1.0
0.0	0.0	0.0	0.0
0.0625	80.05254160252905	1325.0	1.0
0.0	0.0	0.0	0.0
0.021739130434782608	34.847196697967405	742.0	0.0
0.04861111111111111	195.1026751920631	5362.0	1.0
0.07854984894259819	196.2131508678061	5208.0	1.0
0.12244897959183673	158.94745594159804	2691.0	1.0
0.026785714285714284	17.856972563493837	248.0	0.0
0.0	0.0	0.0	0.0
0.03056768558951965	57.93511570561519	3378.0	0.0
0.0051813471502590676	7.700439718141093	208.0	0.0
0.004366812227074236	6.78135971352466	110.0	0.0
0.0	0.0	0.0	0.0
0.10952380952380952	159.58707135508794	3106.0	1.0
0.13793103448275862	179.20532018991574	4524.0	1.0
0.014492753623188406	14.039004698191235	274.0	0.0
0.0	0.0	0.0	0.0
0.3872053872053872	809.8791630313797	17299.0	1.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.012658227848101266	13.241536333490615	214.0	0.0
0.0	0.0	0.0	0.0
0.2468085106382979	366.1280311842327	5559.0	1.0
0.11977715877437325	326.82245287817494	8981.0	1.0
0.1213235294117647	243.16141253306816	5929.0	1.0
0.0	0.0	0.0	0.0
0.06097560975609756	67.00861474610035	1305.0	1.0
0.11912225705329152	262.7125490465723	5059.0	1.0
0.0	0.0	0.0	0.0
0.0528169014084507	99.63581016885904	1616.0	1.0
0.10116731517509728	378.2725923187646	8696.0	1.0
0.0	0.0	0.0	0.0
0.024258760107816708	65.4253164207359	1510.0	1.0
0.018518518518518517	33.43637025692415	610.0	0.0
0.07084468664850138	174.38175199167785	3227.0	1.0
0.059760956175298814	103.70147562522786	1994.0	1.0
0.0	0.0	0.0	0.0
0.05389221556886229	64.76599352297563	1435.0	0.0
0.027027027027027032	69.36603421740153	2045.0	0.0
0.00980392156862745	7.794415866350106	222.0	0.0
0.016129032258064516	17.85279160315383	1316.0	0.0
0.26174496644295303	564.276869044258	12538.0	1.0
0.04444444444444445	77.33843393639764	2361.0	0.0
0.021739130434782608	10.912889336229961	1928.0	0.0
0.2222222222222222	241.8361421921424	3593.0	1.0
0.13157894736842105	94.02056567149396	1419.0	1.0
0.14429530201342286	339.9670085993885	10918.0	1.0
0.006802721088435374	6.149747119504683	71.0	0.0
0.27	383.76042451821417	8514.0	1.0
0.03985507246376811	77.84943055024033	1698.0	1.0
0.0	0.0	0.0	0.0
0.059649122807017535	123.02863720759802	2879.0	1.0
0.2076923076923077	386.9546222659293	8161.0	1.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.15315315315315314	242.83807283308792	5555.0	1.0
0.016483516483516484	19.605360147008035	300.0	0.0
0.00980392156862745	7.721099188707185	211.0	0.0
0.00641025641025641	7.149747119504683	142.0	0.0
0.08527131782945736	76.64689228693517	1573.0	1.0
0.26229508196721313	211.69326308150696	3668.0	1.0
0.08695652173913042	130.8301996769865	2089.0	1.0
0.2968036529680365	471.347941063218	10623.0	1.0
0.14537444933920704	236.87970201369134	5416.0	1.0
0.05341246290801187	141.79718177629024	4414.0	0.0
0.0	0.0	0.0	0.0
0.34385964912280703	668.4794524946558	13262.0	1.0
0.0893854748603352	117.96385496032778	4723.0	1.0
0.1176470588235294	73.25572380375729	1753.0	1.0
0.08247422680412371	179.17037414303283	4587.0	1.0
0.07364341085271317	133.1216337498324	2644.0	1.0
0.016544117647058824	67.66493646389536	1851.0	1.0
0.18604651162790692	279.95857265251976	7346.0	1.0
0.1005586592178771	267.5855200653255	7135.0	1.0
0.0	0.0	0.0	0.0
0.2692307692307692	551.6381514539694	12741.0	1.0
0.12903225806451613	198.79537535106041	5689.0	1.0
0.1056105610561056	233.76758723539555	5381.0	1.0
0.0273972602739726	29.197380024606492	733.0	1.0
0.043478260869565216	30.362377046401026	814.0	0.0
0.010204081632653059	15.270952274818434	479.0	0.0
0.11904761904761905	245.2551789834716	5006.0	1.0
0.0	0.0	0.0	0.0
0.056224899598393566	106.19986107213413	2901.0	0.0
0.14814814814814814	317.3760774340107	7089.0	1.0
0.1023391812865497	252.25457973110298	5500.0	1.0
0.014354066985645932	20.738461755086945	364.0	0.0
0.020833333333333332	21.717060533273177	468.0	0.0
0.1322314049586777	225.7838050912653	4868.0	1.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.2259259259259259	432.7347424823863	9136.0	1.0
0.0	0.0	0.0	0.0
0.2210144927536232	452.47766267263916	11379.0	1.0
0.037037037037037035	16.06495322661599	605.0	0.0
0.0	0.0	0.0	0.0
0.07317073170731707	83.88674738302316	1615.0	1.0
0.028169014084507043	29.9991539144008	746.0	0.0
0.009615384615384616	7.108524456778167	138.0	0.0
0.06896551724137931	217.87026072252704	5199.0	1.0
0.09274193548387097	166.35580295194546	5612.0	1.0
0.0	0.0	0.0	0.0
0.3303964757709251	524.261353100835	11625.0	1.0
0.0	0.0	0.0	0.0
0.15639810426540285	245.81114688432774	6635.0	1.0
0.0125	13.573883830656467	225.0	0.0
0.25125628140703515	368.03305837745336	9153.0	1.0
0.017391304347826087	30.884124324374824	865.0	0.0
0.1557377049180328	275.6370740976754	8026.0	1.0
0.0	0.0	0.0	0.0
0.0423728813559322	73.79497596484593	2011.0	1.0
0.0	0.0	0.0	0.0
0.041379310344827586	88.01608973721748	2199.0	1.0
0.06626506024096386	76.1394081246095	1559.0	1.0
0.04142011834319527	51.31702383630205	1212.0	1.0
0.14168937329700276	389.6930487102053	10692.0	1.0
0.0	0.0	0.0	0.0
0.1889250814332248	408.663051354324	8800.0	1.0
0.026490066225165563	36.110801264708684	3185.0	0.0
0.027607361963190184	66.87743919465116	1872.0	1.0
0.14864864864864866	327.3461513250922	8009.0	1.0
0.02064896755162242	51.76436137924074	1247.0	0.0
0.00909090909090909	10.912889336229961	1928.0	0.0
0.06282722513089005	86.05806760369913	1813.0	1.0
0.043478260869565216	80.8026681956182	2021.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.41711229946524064	548.1855214864529	11025.0	1.0
0.095	130.25791079598574	2508.0	1.0
0.03357314148681055	99.51954828841505	2082.0	0.0
0.011111111111111113	8.479780264029099	357.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.1590909090909091	414.7955926855328	10276.0	1.0
0.09941520467836257	111.03782285627257	2029.0	1.0
0.1388888888888889	252.10132141330814	5731.0	1.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.010638297872340424	8.03342300153745	262.0	0.0
0.04775280898876405	122.39494729827736	2727.0	0.0
0.12863070539419086	193.78000536037632	2777.0	1.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.027777777777777776	21.779773850113926	473.0	0.0
0.11285266457680253	264.31990400699954	6524.0	1.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.12437810945273632	165.61980569389073	2896.0	1.0
0.006060606060606061	7.087462841250337	136.0	0.0
0.09727626459143968	181.9995775027874	4386.0	1.0
0.10344827586206896	225.3909065164941	5939.0	1.0
0.0847457627118644	69.0110209249931	1595.0	1.0
0.1975	581.2953006663311	14505.0	1.0
0.16964285714285715	274.9873283797771	6317.0	1.0
0.03125	47.035926253582716	1625.0	1.0
0.019417475728155338	14.113904915786051	287.0	0.0
0.11188811188811187	114.07017267951632	2434.0	1.0
0.1505016722408027	334.9373129184797	9062.0	1.0
0.1326530612244898	182.986492792028	3737.0	1.0
0.14492753623188406	381.2437165650682	10364.0	1.0
0.04491017964071856	104.627000823459	2044.0	1.0
0.0	0.0	0.0	0.0
0.2903225806451613	393.0600524667356	8876.0	1.0
0.0945273631840796	136.39864511787056	3054.0	1.0
0.026785714285714284	23.79325243518478	745.0	0.0
0.015151515151515154	8.426264754702098	344.0	0.0
0.10087719298245612	165.11163333410852	3675.0	1.0
0.05144694533762058	117.93180501827341	2830.0	1.0
0.016304347826086956	21.307481001529947	466.0	0.0
0.13942307692307693	205.8180759537747	4269.0	1.0
0.14583333333333334	135.34161103909588	2487.0	1.0
0.035256410256410256	72.52124796062904	1119.0	1.0
0.034188034188034185	30.911628153733506	895.0	1.0
0.15217391304347827	37.632931490243415	723.0	1.0
0.013422818791946308	18.252739339114584	2090.0	0.0
0.0449438202247191	92.40315851509287	3902.0	0.0
0.02890173410404624	37.315071665241945	1025.0	1.0
0.16774193548387098	378.94867905376486	10720.0	1.0
0.007575757575757577	7.918863237274595	242.0	0.0
0.0	0.0	0.0	0.0
0.04046242774566474	41.394692288767466	463.0	1.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.010471204188481676	14.782793498733351	359.0	0.0
0.10588235294117647	174.07743307081887	2814.0	1.0
0.2785714285714286	258.86757269969263	4457.0	1.0
0.1909547738693468	261.5704835735105	5369.0	1.0
0.1774891774891775	294.6941438708301	8640.0	1.0
0.19047619047619047	74.14036209930497	1006.0	1.0
0.05423728813559322	117.57531600304323	2756.0	1.0
0.0	0.0	0.0	0.0
0.028938906752411574	68.22743001941261	1828.0	1.0
0.22529644268774704	395.43716204937135	9122.0	1.0
0.015527950310559006	42.78306486616799	3377.0	0.0
0.017241379310344827	17.319107575824987	169.0	0.0
0.06194690265486725	154.7647915519756	4537.0	1.0
0.005617977528089888	7.614709844115207	196.0	0.0
0.016393442622950817	21.507498028463218	533.0	0.0
0.06169665809768636	176.87507703493515	5004.0	1.0
0.1440677966101695	354.66600473155364	6931.0	1.0
0.011111111111111113	10.912889336229961	1928.0	0.0
0.10434782608695653	77.98091652576433	1143.0	1.0
0.09454545454545454	191.3633526917759	6091.0	1.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.138996138996139	270.93478076884657	7418.0	1.0
0.027777777777777776	6.894817763307944	119.0	0.0
0.1696035242290749	576.5298499496722	15357.0	1.0
0.0	0.0	0.0	0.0
0.13440860215053765	169.3368120966517	3015.0	1.0
0.054054054054054064	128.92763754207982	2745.0	1.0
0.03954802259887006	43.211552078883244	645.0	1.0
0.027777777777777776	6.930737337562888	122.0	0.0
0.0	0.0	0.0	0.0
0.005050505050505051	7.400879436282184	169.0	0.0
0.0	0.0	0.0	0.0
0.3431372549019608	236.27860053397487	4199.0	1.0
0.0	0.0	0.0	0.0
0.023529411764705882	44.21352307571705	1177.0	1.0
0.0	0.0	0.0	0.0
0.02808988764044944	31.789595230934616	583.0	0.0
0.03317535545023697	53.27912190529924	1413.0	1.0
0.12562814070351758	165.60993961961432	2809.0	1.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.051490514905149054	148.15939532114024	5084.0	1.0
0.2648648648648649	342.50683832301485	7024.0	1.0
0.0	0.0	0.0	0.0
0.009259259259259259	8.129283016944967	280.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.1044776119402985	95.1287925867379	2153.0	1.0
0.3435114503816794	300.0151275949839	5233.0	1.0
0.032338308457711434	96.94357224856691	2373.0	1.0
0.0	0.0	0.0	0.0
0.005263157894736842	7.813781191217037	225.0	0.0
0.01694915254237288	13.618385502258606	227.0	0.0
0.02469135802469136	13.901998185668495	264.0	0.0
0.042071197411003236	94.91815325977586	2279.0	1.0
0.004310344827586207	7.483815777264255	179.0	0.0
0.14285714285714285	170.9150681850919	3620.0	1.0
0.08791208791208792	115.6885937775557	4005.0	1.0
0.05	57.884579574059295	992.0	1.0
0.03333333333333333	30.98550460804407	904.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.026595744680851064	37.82608473290345	983.0	0.0
0.07581227436823104	155.0668620044639	5666.0	1.0
0.007692307692307694	7.539158811108031	186.0	0.0
0.005102040816326529	10.912889336229961	1928.0	0.0
0.0	0.0	0.0	0.0
0.11834319526627216	148.38502480968972	5391.0	0.0
0.013793103448275862	12.448632567730552	151.0	0.0
0.0975609756097561	202.3808066795928	4643.0	1.0
0.04100946372239748	100.08143250574932	2803.0	1.0
0.1214574898785425	223.327533163802	5799.0	1.0
0.0	0.0	0.0	0.0
0.014814814814814815	29.324834896022853	680.0	0.0
0.0	0.0	0.0	0.0
0.00558659217877095	8.550746785383243	375.0	0.0
0.07207207207207207	56.19182388647728	1294.0	1.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.07531380753138077	128.66957856688023	2896.0	1.0
0.08641975308641975	103.58014917318293	4245.0	1.0
0.15611814345991562	257.0849100866126	4938.0	1.0
0.14385964912280702	298.38662683094924	7121.0	1.0
0.0	0.0	0.0	0.0
0.061576354679802964	181.6536873659161	4876.0	1.0
0.0546448087431694	148.5136007485615	5664.0	1.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.12017167381974247	193.61893225437746	3558.0	1.0
0.0	0.0	0.0	0.0
0.060465116279069774	89.7573661343652	1822.0	1.0
0.008547008547008548	29.677877358119968	706.0	1.0
0.009009009009009007	6.409390936137703	85.0	0.0
0.09032258064516127	100.54239963044307	2153.0	1.0
0.05098039215686274	91.29656765791302	1754.0	1.0
0.10810810810810813	154.11703555202396	4530.0	1.0
0.09126984126984126	171.51023458821857	4632.0	1.0
0.0	0.0	0.0	0.0
0.041237113402061855	29.419581362566824	793.0	0.0
0.06043956043956044	76.2864776901226	1369.0	1.0
0.1009771986970684	445.72599263367835	10300.0	0.0
0.0379746835443038	44.650685023780454	2731.0	1.0
0.0	0.0	0.0	0.0
0.04383561643835617	122.97463815291044	3570.0	0.0
0.11616161616161615	161.02698413056876	3660.0	1.0
0.188	329.89994978436863	7035.0	1.0
0.13008130081300814	240.73068971650198	7005.0	1.0
0.11707317073170732	167.88053664662868	3348.0	1.0
0.014492753623188406	23.200620422803365	707.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.06837606837606837	101.08997326522406	1414.0	1.0
0.08045977011494253	152.52945966543066	4489.0	1.0
0.0	0.0	0.0	0.0
0.195	273.15877145286623	5646.0	1.0
0.06639839034205232	239.58334053312282	5672.0	1.0
0.0	0.0	0.0	0.0
0.04424778761061947	39.18136544538356	2537.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.1981351981351981	636.0077807761554	16479.0	1.0
0.034722222222222224	36.792097416291384	874.0	1.0
0.003861003861003861	8.189824558880018	292.0	0.0
0.13851351351351351	300.48695443552856	8598.0	1.0
0.1189801699716714	312.2565296770421	7845.0	1.0
0.0	0.0	0.0	0.0
0.14720812182741114	430.1744355245593	10594.0	1.0
0.07017543859649122	177.07305106791415	4626.0	1.0
0.10508474576271186	221.21201243076848	5061.0	1.0
0.0	0.0	0.0	0.0
0.03378378378378378	35.89011068833869	747.0	0.0
0.061705989110707814	254.8731240884341	7049.0	1.0
0.08171206225680934	160.2506285968174	5020.0	0.0
0.06015037593984963	116.57917560646963	2686.0	1.0
0.005617977528089888	6.614709844115208	98.0	0.0
0.02185792349726776	28.300742296471142	542.0	0.0
0.07374631268436578	186.03509433222146	4590.0	1.0
0.06395348837209303	77.49398315856712	1555.0	1.0
0.0	0.0	0.0	0.0
0.08896797153024913	176.15815396194313	3545.0	1.0
0.005952380952380952	7.0443941193584525	132.0	0.0
0.007575757575757577	7.622051819456375	197.0	0.0
0.03580562659846547	102.0379536112685	2372.0	1.0
0.0	0.0	0.0	0.0
0.20502092050209209	356.8068416092528	8065.0	1.0
0.21428571428571427	331.14067499839354	6392.0	1.0
0.1073170731707317	156.16425588122348	3649.0	1.0
0.02586206896551724	46.57741258862517	1322.0	0.0
0.1945392491467577	413.6046768007538	9620.0	1.0
0.0	0.0	0.0	0.0
0.15311004784688995	230.18341545493968	4991.0	1.0
0.0	0.0	0.0	0.0
0.2297734627831715	527.2410408501461	13087.0	1.0
0.02127659574468085	47.70092983078626	3128.0	0.0
0.07073170731707316	205.3705474119439	4382.0	0.0
0.08108108108108109	38.575235843848674	601.0	1.0
0.010752688172043013	16.602379906018992	168.0	0.0
0.17011494252873566	546.7296001841729	13970.0	1.0
0.04534005037783375	128.40018245779243	3044.0	1.0
0.06875	85.12314097697451	3762.0	0.0
0.06968641114982578	155.22818510078483	4678.0	1.0
0.0932642487046632	126.35379006646765	2584.0	1.0
0.2	198.1228224919579	3841.0	1.0
0.03347280334728033	112.45620480353891	2728.0	1.0
0.02097902097902098	20.975507949494954	398.0	0.0
0.12323943661971833	247.08711034557706	5124.0	1.0
0.07722007722007722	143.7625688357819	3125.0	0.0
0.04642857142857143	90.69311139946569	1727.0	1.0
0.11864406779661014	98.88657865584769	2781.0	1.0
0.12735849056603776	191.4098275604068	4160.0	1.0
0.07719298245614035	158.38025053126768	3921.0	1.0
0.009345794392523364	14.62662165235837	328.0	0.0
0.013513513513513514	7.228818690495879	150.0	0.0
0.07692307692307693	60.88793756312712	1102.0	1.0
0.09328358208955224	181.53935319519013	4255.0	1.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.044715447154471545	80.03744244036517	2078.0	1.0
0.007246376811594203	7.906890595608518	240.0	1.0
0.08	55.15366116918069	1166.0	1.0
0.12	127.08510518052088	2600.0	1.0
0.0	0.0	0.0	0.0
0.009259259259259259	7.954196310386875	248.0	0.0
0.0	0.0	0.0	0.0
0.18548387096774194	318.97328971000144	6308.0	1.0
0.026737967914438502	31.828760581501413	551.0	0.0
0.19931271477663232	409.6829684478662	8631.0	1.0
0.21328671328671328	378.97986157731606	5357.0	1.0
0.0	0.0	0.0	0.0
0.016	14.971408833855966	382.0	0.0
0.143646408839779	175.32623113622205	3012.0	1.0
0.010810810810810813	17.557433784751453	913.0	0.0
0.0	0.0	0.0	0.0
